"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia PACASMAYO (000)",33298,7014,11850,9931,872,959,876,1796
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",53,46,,,7,,,
"Profes., científicos e intelectuales (002)",2448,2042,,362,31,13,,
"Técnicos de nivel medio y trab. asimilados (003)",1225,803,,360,55,5,2,
"Jefes y empleados de oficina (004)",1118,1103,,8,,7,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",4294,1138,50,2645,129,331,1,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",2392,12,16,1884,480,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",2501,,1242,1124,68,67,,
"Obreros construc.,conf.,papel, fab., instr. (008)",4005,596,1359,1962,66,22,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",12247,794,8756,1350,24,450,873,
"Otra (010)",199,199,,,,,,
"Ocupaciñn no especificada (011)",1020,281,427,236,12,64,,
"Desocupado (012)",1796,,,,,,,1796
"Hombres (013)",24085,4055,10401,7048,746,472,43,1320
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",36,30,,,6,,,
"Profes., científicos e intelectuales (015)",1164,898,,233,26,7,,
"Técnicos de nivel medio y trab. asimilados (016)",865,536,,280,46,3,,
"Jefes y empleados de oficina (017)",504,497,,3,,4,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",1952,648,12,1157,73,62,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",2207,11,15,1733,448,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",2253,,1178,963,63,49,,
"Obreros construc.,conf.,papel, fab., instr. (021)",3937,587,1343,1925,63,19,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",8989,495,7510,623,11,307,43,
"Otra (023)",193,193,,,,,,
"Ocupaciñn no especificada (024)",665,160,343,131,10,21,,
"Desocupado (025)",1320,,,,,,,1320
"Mujeres (026)",9213,2959,1449,2883,126,487,833,476
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",17,16,,,1,,,
"Profes., científicos e intelectuales (028)",1284,1144,,129,5,6,,
"Técnicos de nivel medio y trab. asimilados (029)",360,267,,80,9,2,2,
"Jefes y empleados de oficina (030)",614,606,,5,,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",2342,490,38,1488,56,269,1,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",185,1,1,151,32,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",248,,64,161,5,18,,
"Obreros construc.,conf.,papel, fab., instr. (034)",68,9,16,37,3,3,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",3258,299,1246,727,13,143,830,
"Otra (036)",6,6,,,,,,
"Ocupaciñn no especificada (037)",355,121,84,105,2,43,,
"Desocupado (038)",476,,,,,,,476
,,,,,,,,
"URBANA (039)",30939,6872,10364,9613,754,885,848,1603
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",53,46,,,7,,,
"Profes., científicos e intelectuales (041)",2422,2021,,357,31,13,,
"Técnicos de nivel medio y trab. asimilados (042)",1207,792,,356,52,5,2,
"Jefes y empleados de oficina (043)",1101,1086,,8,,7,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",4195,1100,50,2591,127,326,1,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",2120,11,16,1723,370,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",2463,,1221,1109,67,66,,
"Obreros construc.,conf.,papel, fab., instr. (047)",3886,568,1326,1908,64,20,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",10696,775,7338,1328,24,386,845,
"Otra (049)",199,199,,,,,,
"Ocupaciñn no especificada (050)",994,274,413,233,12,62,,
"Desocupado (051)",1603,,,,,,,1603
"Hombres (052)",22097,3957,9085,6787,633,418,41,1176
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",36,30,,,6,,,
"Profes., científicos e intelectuales (054)",1153,888,,232,26,7,,
"Técnicos de nivel medio y trab. asimilados (055)",851,528,,277,43,3,,
"Jefes y empleados de oficina (056)",497,490,,3,,4,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",1902,622,12,1134,73,61,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",1944,10,15,1578,341,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",2218,,1158,950,62,48,,
"Obreros construc.,conf.,papel, fab., instr. (060)",3818,559,1310,1871,61,17,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",7661,479,6259,612,11,259,41,
"Otra (062)",193,193,,,,,,
"Ocupaciñn no especificada (063)",648,158,331,130,10,19,,
"Desocupado (064)",1176,,,,,,,1176
"Mujeres (065)",8842,2915,1279,2826,121,467,807,427
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",17,16,,,1,,,
"Profes., científicos e intelectuales (067)",1269,1133,,125,5,6,,
"Técnicos de nivel medio y trab. asimilados (068)",356,264,,79,9,2,2,
"Jefes y empleados de oficina (069)",604,596,,5,,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",2293,478,38,1457,54,265,1,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",176,1,1,145,29,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",245,,63,159,5,18,,
"Obreros construc.,conf.,papel, fab., instr. (073)",68,9,16,37,3,3,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",3035,296,1079,716,13,127,804,
"Otra (075)",6,6,,,,,,
"Ocupaciñn no especificada (076)",346,116,82,103,2,43,,
"Desocupado (077)",427,,,,,,,427
,,,,,,,,
"RURAL (078)",2359,142,1486,318,118,74,28,193
"Profes., científicos e intelectuales (080)",26,21,,5,,,,
"Técnicos de nivel medio y trab. asimilados (081)",18,11,,4,3,,,
"Jefes y empleados de oficina (082)",17,17,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",99,38,,54,2,5,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",272,1,,161,110,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",38,,21,15,1,1,,
"Obreros construc.,conf.,papel, fab., instr. (086)",119,28,33,54,2,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",1551,19,1418,22,,64,28,
"Ocupaciñn no especificada (089)",26,7,14,3,,2,,
"Desocupado (090)",193,,,,,,,193
"Hombres (091)",1988,98,1316,261,113,54,2,144
"Profes., científicos e intelectuales (093)",11,10,,1,,,,
"Técnicos de nivel medio y trab. asimilados (094)",14,8,,3,3,,,
"Jefes y empleados de oficina (095)",7,7,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",50,26,,23,,1,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",263,1,,155,107,,,
