"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia AYABACA (000)",37404,2895,2980,22157,263,7078,395,1636
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",41,41,,,,,,
"Profes., científicos e intelectuales (002)",1632,1513,,114,2,3,,
"Técnicos de nivel medio y trab. asimilados (003)",374,291,,67,8,8,,
"Jefes y empleados de oficina (004)",381,380,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",1619,182,17,1159,29,232,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",19110,8,3,18895,195,9,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",805,,198,502,14,91,,
"Obreros construc.,conf.,papel, fab., instr. (008)",763,74,262,391,10,26,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",9793,226,2360,612,4,6196,395,
"Otra (010)",88,88,,,,,,
"Ocupaciñn no especificada (011)",1162,92,140,417,1,512,,
"Desocupado (012)",1636,,,,,,,1636
"Hombres (013)",32252,1504,2787,20284,234,6065,17,1361
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",32,32,,,,,,
"Profes., científicos e intelectuales (015)",742,690,,48,2,2,,
"Técnicos de nivel medio y trab. asimilados (016)",231,164,,58,4,5,,
"Jefes y empleados de oficina (017)",198,197,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",781,91,7,606,11,66,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",18576,8,3,18367,190,8,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",613,,173,365,14,61,,
"Obreros construc.,conf.,papel, fab., instr. (021)",752,73,260,387,10,22,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",8477,130,2229,352,3,5746,17,
"Otra (023)",85,85,,,,,,
"Ocupaciñn no especificada (024)",404,34,115,101,,154,,
"Desocupado (025)",1361,,,,,,,1361
"Mujeres (026)",5152,1391,193,1873,29,1013,378,275
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",9,9,,,,,,
"Profes., científicos e intelectuales (028)",890,823,,66,,1,,
"Técnicos de nivel medio y trab. asimilados (029)",143,127,,9,4,3,,
"Jefes y empleados de oficina (030)",183,183,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",838,91,10,553,18,166,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",534,,,528,5,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",192,,25,137,,30,,
"Obreros construc.,conf.,papel, fab., instr. (034)",11,1,2,4,,4,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",1316,96,131,260,1,450,378,
"Otra (036)",3,3,,,,,,
"Ocupaciñn no especificada (037)",758,58,25,316,1,358,,
"Desocupado (038)",275,,,,,,,275
,,,,,,,,
"URBANA (039)",6055,1909,624,2494,57,435,175,361
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",24,24,,,,,,
"Profes., científicos e intelectuales (041)",985,911,,72,1,1,,
"Técnicos de nivel medio y trab. asimilados (042)",242,188,,48,3,3,,
"Jefes y empleados de oficina (043)",312,311,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1089,126,9,780,23,151,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",793,,1,776,15,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",234,,59,165,7,3,,
"Obreros construc.,conf.,papel, fab., instr. (047)",370,57,109,195,5,4,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",1281,172,337,357,3,237,175,
"Otra (049)",81,81,,,,,,
"Ocupaciñn no especificada (050)",283,39,109,101,,34,,
"Desocupado (051)",361,,,,,,,361
"Hombres (052)",3916,1018,578,1778,39,241,6,256
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",17,17,,,,,,
"Profes., científicos e intelectuales (054)",454,421,,31,1,1,,
"Técnicos de nivel medio y trab. asimilados (055)",152,107,,42,1,2,,
"Jefes y empleados de oficina (056)",159,158,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",512,62,3,401,9,37,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",757,,1,741,14,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",205,,56,140,7,2,,
"Obreros construc.,conf.,papel, fab., instr. (060)",364,57,108,193,5,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",789,100,309,182,2,190,6,
"Otra (062)",78,78,,,,,,
"Ocupaciñn no especificada (063)",173,18,101,48,,6,,
"Desocupado (064)",256,,,,,,,256
"Mujeres (065)",2139,891,46,716,18,194,169,105
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",7,7,,,,,,
"Profes., científicos e intelectuales (067)",531,490,,41,,,,
"Técnicos de nivel medio y trab. asimilados (068)",90,81,,6,2,1,,
"Jefes y empleados de oficina (069)",153,153,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",577,64,6,379,14,114,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",36,,,35,1,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",29,,3,25,,1,,
"Obreros construc.,conf.,papel, fab., instr. (073)",6,,1,2,,3,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",492,72,28,175,1,47,169,
"Otra (075)",3,3,,,,,,
"Ocupaciñn no especificada (076)",110,21,8,53,,28,,
"Desocupado (077)",105,,,,,,,105
,,,,,,,,
"RURAL (078)",31349,986,2356,19663,206,6643,220,1275
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",17,17,,,,,,
"Profes., científicos e intelectuales (080)",647,602,,42,1,2,,
"Técnicos de nivel medio y trab. asimilados (081)",132,103,,19,5,5,,
"Jefes y empleados de oficina (082)",69,69,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",530,56,8,379,6,81,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",18317,8,2,18119,180,8,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",571,,139,337,7,88,,
"Obreros construc.,conf.,papel, fab., instr. (086)",393,17,153,196,5,22,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",8512,54,2023,255,1,5959,220,
"Otra (088)",7,7,,,,,,
"Ocupaciñn no especificada (089)",879,53,31,316,1,478,,
"Desocupado (090)",1275,,,,,,,1275
"Hombres (091)",28336,486,2209,18506,195,5824,11,1105
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",15,15,,,,,,
"Profes., científicos e intelectuales (093)",288,269,,17,1,1,,
"Técnicos de nivel medio y trab. asimilados (094)",79,57,,16,3,3,,
"Jefes y empleados de oficina (095)",39,39,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",269,29,4,205,2,29,,
