"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia CAMANA (000)",23206,180,7405,8598,5893,1130
"Empleado (001)",4559,23,1569,1904,998,65
"Obrero (002)",6656,35,2126,2620,1639,236
"Trabajador independiente (003)",8755,29,2479,3117,2515,615
"Empleador o patrono (004)",943,2,254,282,280,125
"Trabajador familiar no remunerado (005)",811,63,278,229,193,48
"Trabajador del hogar (006)",458,19,251,110,73,5
"Desocupado (008)",1024,9,448,336,195,36
"Hombres (009)",15565,119,4891,5612,4051,892
"Empleado (010)",2342,10,705,1009,570,48
"Obrero (011)",5110,32,1639,1929,1293,217
"Trabajador independiente (012)",6233,22,1870,2147,1734,460
"Empleador o patrono (013)",778,2,212,224,228,112
"Trabajador familiar no remunerado (014)",385,44,166,87,69,19
"Trabajador del hogar (015)",47,4,31,6,4,2
"Desocupado (017)",670,5,268,210,153,34
"Mujeres (018)",7641,61,2514,2986,1842,238
"Empleado (019)",2217,13,864,895,428,17
"Obrero (020)",1546,3,487,691,346,19
"Trabajador independiente (021)",2522,7,609,970,781,155
"Empleador o patrono (022)",165,,42,58,52,13
"Trabajador familiar no remunerado (023)",426,19,112,142,124,29
"Trabajador del hogar (024)",411,15,220,104,69,3
"Desocupado (026)",354,4,180,126,42,2
,,,,,,
"URBANA (027)",18855,153,5528,7161,5092,921
"Empleado (028)",4297,19,1446,1809,966,57
"Obrero (029)",5504,28,1721,2197,1382,176
"Trabajador independiente (030)",6361,25,1355,2363,2097,521
"Empleador o patrono (031)",555,1,78,164,220,92
"Trabajador familiar no remunerado (032)",738,54,264,205,177,38
"Trabajador del hogar (033)",433,19,237,103,70,4
"Desocupado (035)",967,7,427,320,180,33
"Hombres (036)",12040,96,3365,4474,3398,707
"Empleado (037)",2211,8,661,951,550,41
"Obrero (038)",4185,25,1314,1606,1081,159
"Trabajador independiente (039)",4194,19,899,1515,1382,379
"Empleador o patrono (040)",441,1,54,126,177,83
"Trabajador familiar no remunerado (041)",342,36,154,74,65,13
"Trabajador del hogar (042)",42,4,29,5,3,1
"Desocupado (044)",625,3,254,197,140,31
"Mujeres (045)",6815,57,2163,2687,1694,214
"Empleado (046)",2086,11,785,858,416,16
"Obrero (047)",1319,3,407,591,301,17
"Trabajador independiente (048)",2167,6,456,848,715,142
"Empleador o patrono (049)",114,,24,38,43,9
"Trabajador familiar no remunerado (050)",396,18,110,131,112,25
"Trabajador del hogar (051)",391,15,208,98,67,3
"Desocupado (053)",342,4,173,123,40,2
,,,,,,
"RURAL (054)",4351,27,1877,1437,801,209
"Empleado (055)",262,4,123,95,32,8
"Obrero (056)",1152,7,405,423,257,60
"Trabajador independiente (057)",2394,4,1124,754,418,94
"Empleador o patrono (058)",388,1,176,118,60,33
"Trabajador familiar no remunerado (059)",73,9,14,24,16,10
"Trabajador del hogar (060)",25,,14,7,3,1
"Desocupado (062)",57,2,21,16,15,3
"Hombres (063)",3525,23,1526,1138,653,185
"Empleado (064)",131,2,44,58,20,7
"Obrero (065)",925,7,325,323,212,58
"Trabajador independiente (066)",2039,3,971,632,352,81
"Empleador o patrono (067)",337,1,158,98,51,29
"Trabajador familiar no remunerado (068)",43,8,12,13,4,6
"Trabajador del hogar (069)",5,,2,1,1,1
"Desocupado (071)",45,2,14,13,13,3
"Mujeres (072)",826,4,351,299,148,24
"Empleado (073)",131,2,79,37,12,1
"Obrero (074)",227,,80,100,45,2
"Trabajador independiente (075)",355,1,153,122,66,13
"Empleador o patrono (076)",51,,18,20,9,4
"Trabajador familiar no remunerado (077)",30,1,2,11,12,4
"Trabajador del hogar (078)",20,,12,6,2,
"Desocupado (080)",12,,7,3,2,
