"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia SULLANA",,,,
"Viviendas particulares (001)",42885,38051,2194,2640
"Ocupantes presentes (002)",200680,179909,9754,11017
"Casa independiente",,,,
"Viviendas particulares (004)",42455,37651,2173,2631
"Ocupantes presentes (005)",198978,178327,9680,10971
"Departamento en edificio",,,,
"Viviendas particulares (007)",260,249,11,
"Ocupantes presentes (008)",988,950,38,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",69,64,5,
"Ocupantes presentes (011)",275,261,14,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",47,42,1,4
"Ocupantes presentes (014)",229,201,3,25
"Choza o cabaña",,,,
"Viviendas particulares (016)",1,,,1
"Ocupantes presentes (017)",2,,,2
"Vivienda improvisada",,,,
"Viviendas particulares (019)",34,26,4,4
"Ocupantes presentes (020)",158,120,19,19
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",19,19,,
"Ocupantes presentes (023)",50,50,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",36621,33590,1413,1618
"Ocupantes presentes (029)",172787,159940,6329,6518
"Casa independiente",,,,
"Viviendas particulares (031)",36202,33198,1394,1610
"Ocupantes presentes (032)",171128,158385,6265,6478
"Departamento en edificio",,,,
"Viviendas particulares (034)",258,247,11,
"Ocupantes presentes (035)",981,943,38,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",68,63,5,
"Ocupantes presentes (038)",271,257,14,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",46,41,1,4
"Ocupantes presentes (041)",226,198,3,25
"Choza o cabaña",,,,
"Viviendas particulares (043)",1,,,1
"Ocupantes presentes (044)",2,,,2
"Vivienda improvisada",,,,
"Viviendas particulares (046)",28,23,2,3
"Ocupantes presentes (047)",130,108,9,13
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",18,18,,
"Ocupantes presentes (050)",49,49,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",6264,4461,781,1022
"Ocupantes presentes (056)",27893,19969,3425,4499
"Casa independiente",,,,
"Viviendas particulares (058)",6253,4453,779,1021
"Ocupantes presentes (059)",27850,19942,3415,4493
"Departamento en edificio",,,,
"Viviendas particulares (061)",2,2,,
"Ocupantes presentes (062)",7,7,,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",1,1,,
"Ocupantes presentes (065)",4,4,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",1,1,,
"Ocupantes presentes (068)",3,3,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (073)",6,3,2,1
"Ocupantes presentes (074)",28,12,10,6
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",1,1,,
"Ocupantes presentes (077)",1,1,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",41971,37577,2122,2272
"Ocupantes presentes (110)",196783,177891,9457,9435
"Casa independiente",,,,
"Viviendas particulares (112)",41542,37177,2101,2264
"Ocupantes presentes (113)",195083,176309,9383,9391
"Departamento en edificio",,,,
"Viviendas particulares (115)",260,249,11,
"Ocupantes presentes (116)",988,950,38,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",69,64,5,
"Ocupantes presentes (119)",275,261,14,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",47,42,1,4
"Ocupantes presentes (122)",229,201,3,25
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",34,26,4,4
"Ocupantes presentes (128)",158,120,19,19
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",19,19,,
"Ocupantes presentes (131)",50,50,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",36011,33273,1355,1383
"Ocupantes presentes (137)",170245,158580,6093,5572
"Casa independiente",,,,
"Viviendas particulares (139)",35593,32881,1336,1376
"Ocupantes presentes (140)",168588,157025,6029,5534
"Departamento en edificio",,,,
"Viviendas particulares (142)",258,247,11,
"Ocupantes presentes (143)",981,943,38,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",68,63,5,
"Ocupantes presentes (146)",271,257,14,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",46,41,1,4
"Ocupantes presentes (149)",226,198,3,25
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",28,23,2,3
"Ocupantes presentes (155)",130,108,9,13
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",18,18,,
"Ocupantes presentes (158)",49,49,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",5960,4304,767,889
"Ocupantes presentes (164)",26538,19311,3364,3863
"Casa independiente",,,,
"Viviendas particulares (166)",5949,4296,765,888
"Ocupantes presentes (167)",26495,19284,3354,3857
"Departamento en edificio",,,,
"Viviendas particulares (169)",2,2,,
"Ocupantes presentes (170)",7,7,,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",1,1,,
"Ocupantes presentes (173)",4,4,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",1,1,,
"Ocupantes presentes (176)",3,3,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (181)",6,3,2,1
"Ocupantes presentes (182)",28,12,10,6
"Local no dest.para hab. humana",,,,
"Viviendas particulares (184)",1,1,,
"Ocupantes presentes (185)",1,1,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",914,474,72,368
"Ocupantes presentes (218)",3897,2018,297,1582
"Casa independiente",,,,
"Viviendas particulares (220)",913,474,72,367
"Ocupantes presentes (221)",3895,2018,297,1580
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",1,,,1
"Ocupantes presentes (233)",2,,,2
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",610,317,58,235
"Ocupantes presentes (245)",2542,1360,236,946
"Casa independiente",,,,
"Viviendas particulares (247)",609,317,58,234
"Ocupantes presentes (248)",2540,1360,236,944
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",1,,,1
"Ocupantes presentes (260)",2,,,2
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",304,157,14,133
"Ocupantes presentes (272)",1355,658,61,636
"Casa independiente",,,,
"Viviendas particulares (274)",304,157,14,133
"Ocupantes presentes (275)",1355,658,61,636
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
