"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia HUACAYBAMBA (000)",4631,549,529,2615,22,601,83,232
"Agric., ganadería, caza y silvicultura (001)",3115,3,384,2187,18,523,,
"Pesca (002)",2,,,2,,,,
"Explotación de minas y canteras (003)",10,,10,,,,,
"Industrias manufactureras (004)",59,,8,48,1,2,,
"Suministro de electricidad, gas y agua (005)",1,,1,,,,,
"Construcción (006)",140,,92,29,,19,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",247,4,3,204,,36,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",2,,,2,,,,
"Comercio al por mayor (009)",13,,,12,,1,,
"Comercio al por menor (010)",232,4,3,190,,35,,
"Hoteles y restaurantes (011)",37,,,35,1,1,,
"Trans., almac. y comunicaciones (012)",34,12,4,17,1,,,
"Intermediación financiera (013)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (014)",13,9,1,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",125,110,15,,,,,
"Enseñanza (016)",386,371,,14,,1,,
"Servicios sociales y de salud (017)",37,35,,2,,,,
"Otras activ. serv.comun.soc y personales (018)",14,3,1,8,,2,,
"Hogares privados con servicio doméstico (019)",83,,,,,,83,
"Actividad economica no especificada (021)",94,,10,66,1,17,,
"Desocupado (022)",232,,,,,,,232
"Hombres (023)",3840,359,500,2314,19,445,17,186
"Agric., ganadería, caza y silvicultura (024)",2870,2,363,2075,18,412,,
"Pesca (025)",2,,,2,,,,
"Explotación de minas y canteras (026)",9,,9,,,,,
"Industrias manufactureras (027)",54,,8,44,,2,,
"Suministro de electricidad, gas y agua (028)",1,,1,,,,,
"Construcción (029)",140,,92,29,,19,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",127,1,3,115,,8,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",2,,,2,,,,
"Comercio al por mayor (032)",10,,,10,,,,
"Comercio al por menor (033)",115,1,3,103,,8,,
"Hoteles y restaurantes (034)",5,,,5,,,,
"Trans., almac. y comunicaciones (035)",29,10,3,16,,,,
"Intermediación financiera (036)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (037)",11,7,1,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",112,98,14,,,,,
"Enseñanza (039)",229,219,,9,,1,,
"Servicios sociales y de salud (040)",20,18,,2,,,,
"Otras activ. serv.comun.soc y personales (041)",4,2,,2,,,,
"Hogares privados con servicio doméstico (042)",17,,,,,,17,
"Actividad economica no especificada (044)",22,,6,12,1,3,,
"Desocupado (045)",186,,,,,,,186
"Mujeres (046)",791,190,29,301,3,156,66,46
"Agric., ganadería, caza y silvicultura (047)",245,1,21,112,,111,,
"Explotación de minas y canteras (049)",1,,1,,,,,
"Industrias manufactureras (050)",5,,,4,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",120,3,,89,,28,,
"Comercio al por mayor (055)",3,,,2,,1,,
"Comercio al por menor (056)",117,3,,87,,27,,
"Hoteles y restaurantes (057)",32,,,30,1,1,,
"Trans., almac. y comunicaciones (058)",5,2,1,1,1,,,
"Activid.inmobil., empres. y alquileres (060)",2,2,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",13,12,1,,,,,
"Enseñanza (062)",157,152,,5,,,,
"Servicios sociales y de salud (063)",17,17,,,,,,
"Otras activ. serv.comun.soc y personales (064)",10,1,1,6,,2,,
"Hogares privados con servicio doméstico (065)",66,,,,,,66,
"Actividad economica no especificada (067)",72,,4,54,,14,,
,,,,,,,,
"URBANA (068)",1118,359,121,428,10,106,42,52
"Agric., ganadería, caza y silvicultura (069)",351,1,61,223,7,59,,
"Explotación de minas y canteras (071)",1,,1,,,,,
"Industrias manufactureras (072)",28,,3,24,1,,,
"Construcción (074)",46,,38,4,,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",144,3,2,113,,26,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",1,,,1,,,,
"Comercio al por mayor (077)",9,,,8,,1,,
"Comercio al por menor (078)",134,3,2,104,,25,,
"Hoteles y restaurantes (079)",25,,,23,1,1,,
"Trans., almac. y comunicaciones (080)",23,7,1,14,1,,,
"Intermediación financiera (081)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (082)",10,6,1,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",94,88,6,,,,,
"Enseñanza (084)",234,228,,5,,1,,
"Servicios sociales y de salud (085)",23,22,,1,,,,
"Otras activ. serv.comun.soc y personales (086)",8,2,1,3,,2,,
"Hogares privados con servicio doméstico (087)",42,,,,,,42,
"Actividad economica no especificada (089)",35,,7,15,,13,,
"Desocupado (090)",52,,,,,,,52
"Hombres (091)",810,240,115,331,7,63,8,46
"Agric., ganadería, caza y silvicultura (092)",330,1,59,211,7,52,,
"Explotación de minas y canteras (094)",1,,1,,,,,
"Industrias manufactureras (095)",27,,3,24,,,,
"Construcción (097)",46,,38,4,,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",69,1,2,62,,4,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",1,,,1,,,,
"Comercio al por mayor (100)",6,,,6,,,,
"Comercio al por menor (101)",62,1,2,55,,4,,
"Hoteles y restaurantes (102)",3,,,3,,,,
"Trans., almac. y comunicaciones (103)",18,5,,13,,,,
"Intermediación financiera (104)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (105)",10,6,1,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",84,78,6,,,,,
"Enseñanza (107)",136,132,,3,,1,,
"Servicios sociales y de salud (108)",15,14,,1,,,,
"Otras activ. serv.comun.soc y personales (109)",2,1,,1,,,,
"Hogares privados con servicio doméstico (110)",8,,,,,,8,
"Actividad economica no especificada (112)",13,,5,6,,2,,
"Desocupado (113)",46,,,,,,,46
"Mujeres (114)",308,119,6,97,3,43,34,6
"Agric., ganadería, caza y silvicultura (115)",21,,2,12,,7,,
"Industrias manufactureras (118)",1,,,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",75,2,,51,,22,,
"Comercio al por mayor (123)",3,,,2,,1,,
"Comercio al por menor (124)",72,2,,49,,21,,
"Hoteles y restaurantes (125)",22,,,20,1,1,,
"Trans., almac. y comunicaciones (126)",5,2,1,1,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",10,10,,,,,,
"Enseñanza (130)",98,96,,2,,,,
"Servicios sociales y de salud (131)",8,8,,,,,,
"Otras activ. serv.comun.soc y personales (132)",6,1,1,2,,2,,
"Hogares privados con servicio doméstico (133)",34,,,,,,34,
"Actividad economica no especificada (135)",22,,2,9,,11,,
,,,,,,,,
"RURAL (136)",3513,190,408,2187,12,495,41,180
"Agric., ganadería, caza y silvicultura (137)",2764,2,323,1964,11,464,,
"Pesca (138)",2,,,2,,,,
