"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia SANTA (000)",151560,1410,48605,57622,37709,6214
"Empleado (001)",41618,180,14335,17161,9269,673
"Obrero (002)",37199,260,13864,13760,8303,1012
"Trabajador independiente (003)",54262,254,12783,21142,16365,3718
"Empleador o patrono (004)",2838,3,524,1131,937,243
"Trabajador familiar no remunerado (005)",4931,579,1924,1243,903,282
"Trabajador del hogar (006)",3164,60,1548,942,567,47
"Desocupado (008)",7548,74,3627,2243,1365,239
"Hombres (009)",100535,913,32283,37367,25306,4666
"Empleado (010)",22953,94,7234,9425,5685,515
"Obrero (011)",31383,212,11848,11360,7032,931
"Trabajador independiente (012)",36151,181,9049,13720,10519,2682
"Empleador o patrono (013)",2101,2,380,840,684,195
"Trabajador familiar no remunerado (014)",2414,365,1270,420,231,128
"Trabajador del hogar (015)",125,7,57,26,30,5
"Desocupado (017)",5408,52,2445,1576,1125,210
"Mujeres (018)",51025,497,16322,20255,12403,1548
"Empleado (019)",18665,86,7101,7736,3584,158
"Obrero (020)",5816,48,2016,2400,1271,81
"Trabajador independiente (021)",18111,73,3734,7422,5846,1036
"Empleador o patrono (022)",737,1,144,291,253,48
"Trabajador familiar no remunerado (023)",2517,214,654,823,672,154
"Trabajador del hogar (024)",3039,53,1491,916,537,42
"Desocupado (026)",2140,22,1182,667,240,29
,,,,,,
"URBANA (027)",141972,1084,45330,54686,35430,5442
"Empleado (028)",41281,177,14198,17030,9207,669
"Obrero (029)",33850,195,12497,12648,7637,873
"Trabajador independiente (030)",50409,230,11950,19874,15140,3215
"Empleador o patrono (031)",2459,3,428,1020,808,200
"Trabajador familiar no remunerado (032)",3720,364,1292,1040,794,230
"Trabajador del hogar (033)",3076,57,1505,921,549,44
"Desocupado (035)",7177,58,3460,2153,1295,211
"Hombres (036)",92614,684,29578,34971,23394,3987
"Empleado (037)",22745,94,7155,9340,5643,513
"Obrero (038)",28539,158,10671,10443,6460,807
"Trabajador independiente (039)",32813,162,8339,12633,9454,2225
"Empleador o patrono (040)",1753,2,294,739,565,153
"Trabajador familiar no remunerado (041)",1558,224,749,298,185,102
"Trabajador del hogar (042)",123,7,56,26,29,5
"Desocupado (044)",5083,37,2314,1492,1058,182
"Mujeres (045)",49358,400,15752,19715,12036,1455
"Empleado (046)",18536,83,7043,7690,3564,156
"Obrero (047)",5311,37,1826,2205,1177,66
"Trabajador independiente (048)",17596,68,3611,7241,5686,990
"Empleador o patrono (049)",706,1,134,281,243,47
"Trabajador familiar no remunerado (050)",2162,140,543,742,609,128
"Trabajador del hogar (051)",2953,50,1449,895,520,39
"Desocupado (053)",2094,21,1146,661,237,29
,,,,,,
"RURAL (054)",9588,326,3275,2936,2279,772
"Empleado (055)",337,3,137,131,62,4
"Obrero (056)",3349,65,1367,1112,666,139
"Trabajador independiente (057)",3853,24,833,1268,1225,503
"Empleador o patrono (058)",379,,96,111,129,43
"Trabajador familiar no remunerado (059)",1211,215,632,203,109,52
"Trabajador del hogar (060)",88,3,43,21,18,3
"Desocupado (062)",371,16,167,90,70,28
"Hombres (063)",7921,229,2705,2396,1912,679
"Empleado (064)",208,,79,85,42,2
"Obrero (065)",2844,54,1177,917,572,124
"Trabajador independiente (066)",3338,19,710,1087,1065,457
"Empleador o patrono (067)",348,,86,101,119,42
"Trabajador familiar no remunerado (068)",856,141,521,122,46,26
"Trabajador del hogar (069)",2,,1,,1,
"Desocupado (071)",325,15,131,84,67,28
"Mujeres (072)",1667,97,570,540,367,93
"Empleado (073)",129,3,58,46,20,2
"Obrero (074)",505,11,190,195,94,15
"Trabajador independiente (075)",515,5,123,181,160,46
"Empleador o patrono (076)",31,,10,10,10,1
"Trabajador familiar no remunerado (077)",355,74,111,81,63,26
"Trabajador del hogar (078)",86,3,42,21,17,3
"Desocupado (080)",46,1,36,6,3,
