"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia MOYOBAMBA (000)",40727,7016,6122,20533,1390,4376,1290
"Agric., ganadería, caza y silvicultura (001)",21920,52,4132,13266,939,3531,
"Pesca (002)",18,4,10,3,,1,
"Explotación de minas y canteras (003)",14,6,8,,,,
"Industrias manufactureras (004)",1326,67,343,819,64,33,
"Suministro de electricidad, gas y agua (005)",91,48,36,6,1,,
"Construcción (006)",1418,60,912,372,55,19,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",4578,847,118,2944,162,507,
"Venta, mant.y rep. veh.autom y motoc. (008)",497,75,80,292,33,17,
"Comercio al por mayor (009)",243,78,11,120,5,29,
"Comercio al por menor (010)",3838,694,27,2532,124,461,
"Hoteles y restaurantes (011)",1258,411,58,654,56,79,
"Trans., almac. y comunicaciones (012)",2183,475,200,1434,43,31,
"Intermediación financiera (013)",122,119,,3,,,
"Activid.inmobil., empres. y alquileres (014)",800,601,18,157,23,1,
"Admin.pub. y defensa; p. segur soc.afil (015)",1101,1017,84,,,,
"Enseñanza (016)",2299,2175,2,112,4,6,
"Servicios sociales y de salud (017)",515,432,4,76,2,1,
"Otras activ. serv.comun.soc y personales (018)",540,296,40,180,15,9,
"Hogares privados con servicio doméstico (019)",1290,,,,,,1290
"Actividad economica no especificada (021)",1254,406,157,507,26,158,
"Hombres (022)",29988,3851,5305,16847,1196,2734,55
"Agric., ganadería, caza y silvicultura (023)",19398,41,3554,12407,893,2503,
"Pesca (024)",15,4,7,3,,1,
"Explotación de minas y canteras (025)",11,4,7,,,,
"Industrias manufactureras (026)",975,40,299,560,56,20,
"Suministro de electricidad, gas y agua (027)",83,43,34,5,1,,
"Construcción (028)",1369,55,881,361,54,18,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",2346,447,115,1568,102,114,
"Venta, mant.y rep. veh.autom y motoc. (030)",450,53,79,276,29,13,
"Comercio al por mayor (031)",155,53,11,81,2,8,
"Comercio al por menor (032)",1741,341,25,1211,71,93,
"Hoteles y restaurantes (033)",261,118,23,91,17,12,
"Trans., almac. y comunicaciones (034)",2017,351,190,1415,40,21,
"Intermediación financiera (035)",71,69,,2,,,
"Activid.inmobil., empres. y alquileres (036)",578,427,17,118,15,1,
"Admin.pub. y defensa; p. segur soc.afil (037)",727,669,58,,,,
"Enseñanza (038)",1140,1078,1,55,2,4,
"Servicios sociales y de salud (039)",239,176,3,58,1,1,
"Otras activ. serv.comun.soc y personales (040)",284,174,24,75,5,6,
"Hogares privados con servicio doméstico (041)",55,,,,,,55
"Actividad economica no especificada (043)",419,155,92,129,10,33,
"Mujeres (044)",10739,3165,817,3686,194,1642,1235
"Agric., ganadería, caza y silvicultura (045)",2522,11,578,859,46,1028,
"Pesca (046)",3,,3,,,,
"Explotación de minas y canteras (047)",3,2,1,,,,
"Industrias manufactureras (048)",351,27,44,259,8,13,
"Suministro de electricidad, gas y agua (049)",8,5,2,1,,,
"Construcción (050)",49,5,31,11,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",2232,400,3,1376,60,393,
"Venta, mant.y rep. veh.autom y motoc. (052)",47,22,1,16,4,4,
"Comercio al por mayor (053)",88,25,,39,3,21,
"Comercio al por menor (054)",2097,353,2,1321,53,368,
"Hoteles y restaurantes (055)",997,293,35,563,39,67,
"Trans., almac. y comunicaciones (056)",166,124,10,19,3,10,
"Intermediación financiera (057)",51,50,,1,,,
"Activid.inmobil., empres. y alquileres (058)",222,174,1,39,8,,
"Admin.pub. y defensa; p. segur soc.afil (059)",374,348,26,,,,
"Enseñanza (060)",1159,1097,1,57,2,2,
"Servicios sociales y de salud (061)",276,256,1,18,1,,
"Otras activ. serv.comun.soc y personales (062)",256,122,16,105,10,3,
"Hogares privados con servicio doméstico (063)",1235,,,,,,1235
"Actividad economica no especificada (065)",835,251,65,378,16,125,
,,,,,,,
"URBANA (066)",25855,6805,3507,11547,871,1961,1164
"Agric., ganadería, caza y silvicultura (067)",8461,46,1678,5037,440,1260,
"Pesca (068)",7,4,1,1,,1,
"Explotación de minas y canteras (069)",13,6,7,,,,
"Industrias manufactureras (070)",1219,65,316,747,61,30,
"Suministro de electricidad, gas y agua (071)",90,47,36,6,1,,
"Construcción (072)",1344,59,861,356,53,15,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",4271,829,116,2707,154,465,
"Venta, mant.y rep. veh.autom y motoc. (074)",487,74,79,284,33,17,
"Comercio al por mayor (075)",232,78,11,113,4,26,
"Comercio al por menor (076)",3552,677,26,2310,117,422,
"Hoteles y restaurantes (077)",1161,392,53,600,51,65,
"Trans., almac. y comunicaciones (078)",2050,460,181,1340,42,27,
"Intermediación financiera (079)",122,119,,3,,,
"Activid.inmobil., empres. y alquileres (080)",787,592,18,153,23,1,
"Admin.pub. y defensa; p. segur soc.afil (081)",1077,996,81,,,,
"Enseñanza (082)",2208,2089,2,108,4,5,
"Servicios sociales y de salud (083)",496,417,4,72,2,1,
"Otras activ. serv.comun.soc y personales (084)",517,290,35,172,14,6,
"Hogares privados con servicio doméstico (085)",1164,,,,,,1164
"Actividad economica no especificada (087)",868,394,118,245,26,85,
"Hombres (088)",17150,3720,3011,8644,700,1038,37
"Agric., ganadería, caza y silvicultura (089)",7247,35,1389,4575,407,841,
"Pesca (090)",6,4,,1,,1,
"Explotación de minas y canteras (091)",10,4,6,,,,
"Industrias manufactureras (092)",883,38,272,501,54,18,
"Suministro de electricidad, gas y agua (093)",82,42,34,5,1,,
"Construcción (094)",1296,54,830,346,52,14,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",2173,439,113,1419,97,105,
"Venta, mant.y rep. veh.autom y motoc. (096)",440,52,78,268,29,13,
"Comercio al por mayor (097)",148,53,11,76,2,6,
"Comercio al por menor (098)",1585,334,24,1075,66,86,
"Hoteles y restaurantes (099)",257,117,23,89,17,11,
"Trans., almac. y comunicaciones (100)",1886,338,171,1321,39,17,
"Intermediación financiera (101)",71,69,,2,,,
"Activid.inmobil., empres. y alquileres (102)",565,418,17,114,15,1,
"Admin.pub. y defensa; p. segur soc.afil (103)",705,650,55,,,,
"Enseñanza (104)",1084,1023,1,55,2,3,
"Servicios sociales y de salud (105)",225,166,3,54,1,1,
"Otras activ. serv.comun.soc y personales (106)",269,169,20,71,5,4,
"Hogares privados con servicio doméstico (107)",37,,,,,,37
"Actividad economica no especificada (109)",354,154,77,91,10,22,
"Mujeres (110)",8705,3085,496,2903,171,923,1127
"Agric., ganadería, caza y silvicultura (111)",1214,11,289,462,33,419,
"Pesca (112)",1,,1,,,,
"Explotación de minas y canteras (113)",3,2,1,,,,
"Industrias manufactureras (114)",336,27,44,246,7,12,
"Suministro de electricidad, gas y agua (115)",8,5,2,1,,,
"Construcción (116)",48,5,31,10,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",2098,390,3,1288,57,360,
