"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia PAUCAR DEL SARA SARA (000)",3992,35,472,108,117,357,1049,318,157,1052,9,155,163
"Agric., ganadería, caza y silvicultura (001)",1767,,1,5,,,1049,1,,711,,,
"Pesca (002)",3,,,,,,,,,3,,,
"Explotación de minas y canteras (003)",217,,,1,,,,192,2,22,,,
"Industrias manufactureras (004)",112,,1,4,,5,,92,7,3,,,
"Suministro de electricidad, gas y agua (005)",2,,,,,,,1,1,,,,
"Construcción (006)",195,,5,4,1,,,9,85,91,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",371,,,7,1,287,,22,3,51,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",17,,,1,1,1,,13,1,,,,
"Comercio al por mayor (009)",15,,,,,13,,,2,,,,
"Comercio al por menor (010)",339,,,6,,273,,9,,51,,,
"Hoteles y restaurantes (011)",98,,,6,1,61,,,,30,,,
"Trans., almac. y comunicaciones (012)",75,,,4,5,,,,55,11,,,
"Intermediación financiera (013)",2,,,1,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (014)",41,,13,9,10,,,,2,7,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",137,23,5,12,55,1,,,2,30,9,,
"Enseñanza (016)",475,12,418,5,22,,,,,18,,,
"Servicios sociales y de salud (017)",61,,25,29,6,,,,,1,,,
"Otras activ. serv.comun.soc y personales (018)",46,,3,18,1,3,,1,,20,,,
"Hogares privados con servicio doméstico (019)",53,,,,,,,,,53,,,
"Actividad economica no especificada (021)",174,,1,3,14,,,,,1,,155,
"Desocupado (022)",163,,,,,,,,,,,,163
"Hombres (023)",2716,24,228,65,63,116,874,284,153,677,9,93,130
"Agric., ganadería, caza y silvicultura (024)",1360,,1,3,,,874,1,,481,,,
"Pesca (025)",3,,,,,,,,,3,,,
"Explotación de minas y canteras (026)",204,,,1,,,,182,2,19,,,
"Industrias manufactureras (027)",79,,1,3,,2,,68,4,1,,,
"Suministro de electricidad, gas y agua (028)",2,,,,,,,1,1,,,,
"Construcción (029)",191,,5,4,1,,,9,85,87,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",154,,,4,,103,,22,3,22,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",16,,,1,,1,,13,1,,,,
"Comercio al por mayor (032)",9,,,,,7,,,2,,,,
"Comercio al por menor (033)",129,,,3,,95,,9,,22,,,
"Hoteles y restaurantes (034)",20,,,4,,11,,,,5,,,
"Trans., almac. y comunicaciones (035)",67,,,2,4,,,,54,7,,,
"Intermediación financiera (036)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (037)",26,,10,6,3,,,,2,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",99,18,4,9,31,,,,2,26,9,,
"Enseñanza (039)",227,6,196,2,14,,,,,9,,,
"Servicios sociales y de salud (040)",25,,9,13,3,,,,,,,,
"Otras activ. serv.comun.soc y personales (041)",21,,1,10,1,,,1,,8,,,
"Hogares privados con servicio doméstico (042)",4,,,,,,,,,4,,,
"Actividad economica no especificada (044)",103,,1,3,6,,,,,,,93,
"Desocupado (045)",130,,,,,,,,,,,,130
"Mujeres (046)",1276,11,244,43,54,241,175,34,4,375,,62,33
"Agric., ganadería, caza y silvicultura (047)",407,,,2,,,175,,,230,,,
"Explotación de minas y canteras (049)",13,,,,,,,10,,3,,,
"Industrias manufactureras (050)",33,,,1,,3,,24,3,2,,,
"Construcción (052)",4,,,,,,,,,4,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",217,,,3,1,184,,,,29,,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",1,,,,1,,,,,,,,
"Comercio al por mayor (055)",6,,,,,6,,,,,,,
"Comercio al por menor (056)",210,,,3,,178,,,,29,,,
"Hoteles y restaurantes (057)",78,,,2,1,50,,,,25,,,
"Trans., almac. y comunicaciones (058)",8,,,2,1,,,,1,4,,,
"Intermediación financiera (059)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (060)",15,,3,3,7,,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",38,5,1,3,24,1,,,,4,,,
"Enseñanza (062)",248,6,222,3,8,,,,,9,,,
"Servicios sociales y de salud (063)",36,,16,16,3,,,,,1,,,
"Otras activ. serv.comun.soc y personales (064)",25,,2,8,,3,,,,12,,,
"Hogares privados con servicio doméstico (065)",49,,,,,,,,,49,,,
"Actividad economica no especificada (067)",71,,,,8,,,,,1,,62,
"Desocupado (068)",33,,,,,,,,,,,,33
,,,,,,,,,,,,,
"URBANA (069)",2895,23,420,95,115,302,665,280,132,683,9,99,72
"Agric., ganadería, caza y silvicultura (070)",1067,,1,5,,,665,1,,395,,,
"Pesca (071)",3,,,,,,,,,3,,,
"Explotación de minas y canteras (072)",189,,,1,,,,171,1,16,,,
"Industrias manufactureras (073)",95,,1,2,,4,,79,7,2,,,
"Suministro de electricidad, gas y agua (074)",2,,,,,,,1,1,,,,
"Construcción (075)",157,,3,4,1,,,8,68,73,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",315,,,5,1,242,,19,2,46,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",15,,,,1,1,,12,1,,,,
"Comercio al por mayor (078)",14,,,,,13,,,1,,,,
"Comercio al por menor (079)",286,,,5,,228,,7,,46,,,
"Hoteles y restaurantes (080)",87,,,6,1,52,,,,28,,,
"Trans., almac. y comunicaciones (081)",68,,,3,5,,,,49,11,,,
"Intermediación financiera (082)",2,,,1,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (083)",38,,12,8,10,,,,2,6,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",120,17,3,12,54,1,,,2,22,9,,
"Enseñanza (085)",420,6,374,4,22,,,,,14,,,
"Servicios sociales y de salud (086)",55,,22,27,5,,,,,1,,,
"Otras activ. serv.comun.soc y personales (087)",40,,3,14,1,3,,1,,18,,,
"Hogares privados con servicio doméstico (088)",47,,,,,,,,,47,,,
"Actividad economica no especificada (090)",118,,1,3,14,,,,,1,,99,
"Desocupado (091)",72,,,,,,,,,,,,72
"Hombres (092)",1884,16,197,58,62,94,541,248,128,417,9,58,56
"Agric., ganadería, caza y silvicultura (093)",804,,1,3,,,541,1,,258,,,
"Pesca (094)",3,,,,,,,,,3,,,
"Explotación de minas y canteras (095)",176,,,1,,,,161,1,13,,,
"Industrias manufactureras (096)",65,,1,1,,2,,57,4,,,,
"Suministro de electricidad, gas y agua (097)",2,,,,,,,1,1,,,,
"Construcción (098)",155,,3,4,1,,,8,68,71,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",126,,,3,,83,,19,2,19,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",14,,,,,1,,12,1,,,,
"Comercio al por mayor (101)",8,,,,,7,,,1,,,,
"Comercio al por menor (102)",104,,,3,,75,,7,,19,,,
"Hoteles y restaurantes (103)",18,,,4,,9,,,,5,,,
"Trans., almac. y comunicaciones (104)",60,,,1,4,,,,48,7,,,
"Intermediación financiera (105)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (106)",23,,9,5,3,,,,2,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",87,13,3,9,31,,,,2,20,9,,
"Enseñanza (108)",197,3,171,2,14,,,,,7,,,
"Servicios sociales y de salud (109)",21,,7,12,2,,,,,,,,
"Otras activ. serv.comun.soc y personales (110)",18,,1,9,1,,,1,,6,,,
"Hogares privados con servicio doméstico (111)",4,,,,,,,,,4,,,
"Actividad economica no especificada (113)",68,,1,3,6,,,,,,,58,
"Desocupado (114)",56,,,,,,,,,,,,56
"Mujeres (115)",1011,7,223,37,53,208,124,32,4,266,,41,16
"Agric., ganadería, caza y silvicultura (116)",263,,,2,,,124,,,137,,,
"Explotación de minas y canteras (118)",13,,,,,,,10,,3,,,
"Industrias manufactureras (119)",30,,,1,,2,,22,3,2,,,
"Construcción (121)",2,,,,,,,,,2,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",189,,,2,1,159,,,,27,,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",1,,,,1,,,,,,,,
"Comercio al por mayor (124)",6,,,,,6,,,,,,,
"Comercio al por menor (125)",182,,,2,,153,,,,27,,,
"Hoteles y restaurantes (126)",69,,,2,1,43,,,,23,,,
"Trans., almac. y comunicaciones (127)",8,,,2,1,,,,1,4,,,
"Intermediación financiera (128)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (129)",15,,3,3,7,,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",33,4,,3,23,1,,,,2,,,
"Enseñanza (131)",223,3,203,2,8,,,,,7,,,
"Servicios sociales y de salud (132)",34,,15,15,3,,,,,1,,,
"Otras activ. serv.comun.soc y personales (133)",22,,2,5,,3,,,,12,,,
"Hogares privados con servicio doméstico (134)",43,,,,,,,,,43,,,
"Actividad economica no especificada (136)",50,,,,8,,,,,1,,41,
"Desocupado (137)",16,,,,,,,,,,,,16
,,,,,,,,,,,,,
"RURAL (138)",1097,12,52,13,2,55,384,38,25,369,,56,91
"Agric., ganadería, caza y silvicultura (139)",700,,,,,,384,,,316,,,
"Explotación de minas y canteras (141)",28,,,,,,,21,1,6,,,
"Industrias manufactureras (142)",17,,,2,,1,,13,,1,,,
"Construcción (144)",38,,2,,,,,1,17,18,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",56,,,2,,45,,3,1,5,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",2,,,1,,,,1,,,,,
"Comercio al por mayor (147)",1,,,,,,,,1,,,,
"Comercio al por menor (148)",53,,,1,,45,,2,,5,,,
"Hoteles y restaurantes (149)",11,,,,,9,,,,2,,,
"Trans., almac. y comunicaciones (150)",7,,,1,,,,,6,,,,
"Activid.inmobil., empres. y alquileres (152)",3,,1,1,,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",17,6,2,,1,,,,,8,,,
"Enseñanza (154)",55,6,44,1,,,,,,4,,,
"Servicios sociales y de salud (155)",6,,3,2,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (156)",6,,,4,,,,,,2,,,
