"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia TUMBES (000)",51729,530,16675,19857,12559,2108
"Empleado (001)",16535,93,5462,7117,3694,169
"Obrero (002)",9207,79,3751,3378,1759,240
"Trabajador independiente (003)",21669,150,5900,8028,6165,1426
"Empleador o patrono (004)",1315,,250,438,449,178
"Trabajador familiar no remunerado (005)",1773,187,768,486,264,68
"Trabajador del hogar (006)",1230,21,544,410,228,27
"Hombres (008)",36729,393,11936,13459,9171,1770
"Empleado (009)",9638,54,3096,3984,2379,125
"Obrero (010)",8214,68,3339,2980,1597,230
"Trabajador independiente (011)",16608,119,4680,5884,4714,1211
"Empleador o patrono (012)",1081,,206,347,366,162
"Trabajador familiar no remunerado (013)",1128,150,589,243,108,38
"Trabajador del hogar (014)",60,2,26,21,7,4
"Mujeres (016)",15000,137,4739,6398,3388,338
"Empleado (017)",6897,39,2366,3133,1315,44
"Obrero (018)",993,11,412,398,162,10
"Trabajador independiente (019)",5061,31,1220,2144,1451,215
"Empleador o patrono (020)",234,,44,91,83,16
"Trabajador familiar no remunerado (021)",645,37,179,243,156,30
"Trabajador del hogar (022)",1170,19,518,389,221,23
,,,,,,
"URBANA (024)",47949,494,15419,18614,11643,1779
"Empleado (025)",16027,93,5280,6895,3596,163
"Obrero (026)",8035,69,3227,2972,1564,203
"Trabajador independiente (027)",20181,147,5619,7563,5646,1206
"Empleador o patrono (028)",1155,,233,405,392,125
"Trabajador familiar no remunerado (029)",1395,165,554,393,227,56
"Trabajador del hogar (030)",1156,20,506,386,218,26
"Hombres (032)",33508,359,10887,12423,8387,1452
"Empleado (033)",9361,54,3002,3864,2320,121
"Obrero (034)",7123,59,2856,2599,1415,194
"Trabajador independiente (035)",15270,116,4431,5470,4256,997
"Empleador o patrono (036)",928,,191,316,312,109
"Trabajador familiar no remunerado (037)",769,128,383,153,77,28
"Trabajador del hogar (038)",57,2,24,21,7,3
"Mujeres (040)",14441,135,4532,6191,3256,327
"Empleado (041)",6666,39,2278,3031,1276,42
"Obrero (042)",912,10,371,373,149,9
"Trabajador independiente (043)",4911,31,1188,2093,1390,209
"Empleador o patrono (044)",227,,42,89,80,16
"Trabajador familiar no remunerado (045)",626,37,171,240,150,28
"Trabajador del hogar (046)",1099,18,482,365,211,23
,,,,,,
"RURAL (048)",3780,36,1256,1243,916,329
"Empleado (049)",508,,182,222,98,6
"Obrero (050)",1172,10,524,406,195,37
"Trabajador independiente (051)",1488,3,281,465,519,220
"Empleador o patrono (052)",160,,17,33,57,53
"Trabajador familiar no remunerado (053)",378,22,214,93,37,12
"Trabajador del hogar (054)",74,1,38,24,10,1
"Hombres (056)",3221,34,1049,1036,784,318
"Empleado (057)",277,,94,120,59,4
"Obrero (058)",1091,9,483,381,182,36
"Trabajador independiente (059)",1338,3,249,414,458,214
"Empleador o patrono (060)",153,,15,31,54,53
"Trabajador familiar no remunerado (061)",359,22,206,90,31,10
"Trabajador del hogar (062)",3,,2,,,1
"Mujeres (064)",559,2,207,207,132,11
"Empleado (065)",231,,88,102,39,2
"Obrero (066)",81,1,41,25,13,1
"Trabajador independiente (067)",150,,32,51,61,6
"Empleador o patrono (068)",7,,2,2,3,
"Trabajador familiar no remunerado (069)",19,,8,3,6,2
"Trabajador del hogar (070)",71,1,36,24,10,
