"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia VIRU (000)",31468,657,14929,9524,5154,1204
"Empleado (001)",3145,32,1535,1105,427,46
"Obrero (002)",16611,235,9279,4700,2032,365
"Trabajador independiente (003)",8429,85,2532,2965,2212,635
"Empleador o patrono (004)",588,1,133,216,164,74
"Trabajador familiar no remunerado (005)",1510,224,761,311,161,53
"Trabajador del hogar (006)",401,29,242,75,46,9
"Desocupado (008)",784,51,447,152,112,22
"Hombres (009)",22416,448,10360,6697,3904,1007
"Empleado (010)",2034,14,903,769,315,33
"Obrero (011)",12207,168,6705,3369,1640,325
"Trabajador independiente (012)",6204,59,1831,2124,1658,532
"Empleador o patrono (013)",492,,107,181,137,67
"Trabajador familiar no remunerado (014)",927,170,530,139,57,31
"Trabajador del hogar (015)",22,2,9,5,5,1
"Desocupado (017)",530,35,275,110,92,18
"Mujeres (018)",9052,209,4569,2827,1250,197
"Empleado (019)",1111,18,632,336,112,13
"Obrero (020)",4404,67,2574,1331,392,40
"Trabajador independiente (021)",2225,26,701,841,554,103
"Empleador o patrono (022)",96,1,26,35,27,7
"Trabajador familiar no remunerado (023)",583,54,231,172,104,22
"Trabajador del hogar (024)",379,27,233,70,41,8
"Desocupado (026)",254,16,172,42,20,4
,,,,,,
"URBANA (027)",24650,463,12202,7599,3698,688
"Empleado (028)",2818,29,1398,984,367,40
"Obrero (029)",13126,147,7593,3743,1431,212
"Trabajador independiente (030)",6443,77,2088,2336,1597,345
"Empleador o patrono (031)",350,1,102,138,81,28
"Trabajador familiar no remunerado (032)",1009,156,499,212,103,39
"Trabajador del hogar (033)",338,27,197,67,40,7
"Desocupado (035)",566,26,325,119,79,17
"Hombres (036)",16929,305,8251,5162,2666,545
"Empleado (037)",1846,13,839,694,270,30
"Obrero (038)",9380,105,5323,2616,1143,193
"Trabajador independiente (039)",4457,53,1474,1574,1093,263
"Empleador o patrono (040)",277,,80,112,62,23
"Trabajador familiar no remunerado (041)",561,116,317,78,28,22
"Trabajador del hogar (042)",17,2,7,3,4,1
"Desocupado (044)",391,16,211,85,66,13
"Mujeres (045)",7721,158,3951,2437,1032,143
"Empleado (046)",972,16,559,290,97,10
"Obrero (047)",3746,42,2270,1127,288,19
"Trabajador independiente (048)",1986,24,614,762,504,82
"Empleador o patrono (049)",73,1,22,26,19,5
"Trabajador familiar no remunerado (050)",448,40,182,134,75,17
"Trabajador del hogar (051)",321,25,190,64,36,6
"Desocupado (053)",175,10,114,34,13,4
,,,,,,
"RURAL (054)",6818,194,2727,1925,1456,516
"Empleado (055)",327,3,137,121,60,6
"Obrero (056)",3485,88,1686,957,601,153
"Trabajador independiente (057)",1986,8,444,629,615,290
"Empleador o patrono (058)",238,,31,78,83,46
"Trabajador familiar no remunerado (059)",501,68,262,99,58,14
"Trabajador del hogar (060)",63,2,45,8,6,2
"Desocupado (062)",218,25,122,33,33,5
"Hombres (063)",5487,143,2109,1535,1238,462
"Empleado (064)",188,1,64,75,45,3
"Obrero (065)",2827,63,1382,753,497,132
"Trabajador independiente (066)",1747,6,357,550,565,269
"Empleador o patrono (067)",215,,27,69,75,44
"Trabajador familiar no remunerado (068)",366,54,213,61,29,9
"Trabajador del hogar (069)",5,,2,2,1,
"Desocupado (071)",139,19,64,25,26,5
"Mujeres (072)",1331,51,618,390,218,54
"Empleado (073)",139,2,73,46,15,3
"Obrero (074)",658,25,304,204,104,21
"Trabajador independiente (075)",239,2,87,79,50,21
"Empleador o patrono (076)",23,,4,9,8,2
"Trabajador familiar no remunerado (077)",135,14,49,38,29,5
"Trabajador del hogar (078)",58,2,43,6,5,2
"Desocupado (080)",79,6,58,8,7,
