"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia AYMARAES (000)",9481,1262,1910,3868,35,2083,66,257
"Agric., ganadería, caza y silvicultura (001)",5515,17,720,2854,16,1908,,
"Pesca (002)",5,,3,2,,,,
"Explotación de minas y canteras (003)",931,215,692,12,1,11,,
"Industrias manufactureras (004)",117,5,26,74,1,11,,
"Suministro de electricidad, gas y agua (005)",9,2,5,2,,,,
"Construcción (006)",370,6,285,66,4,9,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",581,18,6,475,3,79,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",22,3,3,14,,2,,
"Comercio al por mayor (009)",29,2,1,22,,4,,
"Comercio al por menor (010)",530,13,2,439,3,73,,
"Hoteles y restaurantes (011)",188,32,18,117,5,16,,
"Trans., almac. y comunicaciones (012)",201,58,25,113,3,2,,
"Intermediación financiera (013)",6,6,,,,,,
"Activid.inmobil., empres. y alquileres (014)",53,30,7,15,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",341,248,93,,,,,
"Enseñanza (016)",486,463,2,21,,,,
"Servicios sociales y de salud (017)",121,115,1,5,,,,
"Otras activ. serv.comun.soc y personales (018)",60,32,2,25,1,,,
"Hogares privados con servicio doméstico (019)",66,,,,,,66,
"Actividad economica no especificada (021)",174,15,25,87,,47,,
"Desocupado (022)",257,,,,,,,257
"Hombres (023)",7221,835,1730,2890,27,1535,8,196
"Agric., ganadería, caza y silvicultura (024)",4499,11,618,2390,12,1468,,
"Pesca (025)",5,,3,2,,,,
"Explotación de minas y canteras (026)",902,199,679,12,1,11,,
"Industrias manufactureras (027)",83,4,24,48,1,6,,
"Suministro de electricidad, gas y agua (028)",9,2,5,2,,,,
"Construcción (029)",351,6,270,64,4,7,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",221,5,6,185,2,23,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",20,2,3,13,,2,,
"Comercio al por mayor (032)",19,1,1,16,,1,,
"Comercio al por menor (033)",182,2,2,156,2,20,,
"Hoteles y restaurantes (034)",45,12,6,21,2,4,,
"Trans., almac. y comunicaciones (035)",193,52,25,111,3,2,,
"Intermediación financiera (036)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (037)",47,24,7,15,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",267,199,68,,,,,
"Enseñanza (039)",268,260,2,6,,,,
"Servicios sociales y de salud (040)",41,37,,4,,,,
"Otras activ. serv.comun.soc y personales (041)",24,12,2,9,1,,,
"Hogares privados con servicio doméstico (042)",8,,,,,,8,
"Actividad economica no especificada (044)",57,7,15,21,,14,,
"Desocupado (045)",196,,,,,,,196
"Mujeres (046)",2260,427,180,978,8,548,58,61
"Agric., ganadería, caza y silvicultura (047)",1016,6,102,464,4,440,,
"Explotación de minas y canteras (049)",29,16,13,,,,,
"Industrias manufactureras (050)",34,1,2,26,,5,,
"Construcción (052)",19,,15,2,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",360,13,,290,1,56,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",2,1,,1,,,,
"Comercio al por mayor (055)",10,1,,6,,3,,
"Comercio al por menor (056)",348,11,,283,1,53,,
"Hoteles y restaurantes (057)",143,20,12,96,3,12,,
"Trans., almac. y comunicaciones (058)",8,6,,2,,,,
"Intermediación financiera (059)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (060)",6,6,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",74,49,25,,,,,
"Enseñanza (062)",218,203,,15,,,,
"Servicios sociales y de salud (063)",80,78,1,1,,,,
"Otras activ. serv.comun.soc y personales (064)",36,20,,16,,,,
"Hogares privados con servicio doméstico (065)",58,,,,,,58,
"Actividad economica no especificada (067)",117,8,10,66,,33,,
"Desocupado (068)",61,,,,,,,61
,,,,,,,,
"URBANA (069)",4282,814,628,1646,17,995,44,138
"Agric., ganadería, caza y silvicultura (070)",2189,11,309,974,6,889,,
"Pesca (071)",1,,1,,,,,
"Explotación de minas y canteras (072)",55,8,41,5,,1,,
"Industrias manufactureras (073)",73,3,13,49,,8,,
"Suministro de electricidad, gas y agua (074)",6,2,3,1,,,,
"Construcción (075)",198,6,148,40,2,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",405,15,3,322,2,63,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",15,3,2,8,,2,,
"Comercio al por mayor (078)",23,2,1,17,,3,,
"Comercio al por menor (079)",367,10,,297,2,58,,
"Hoteles y restaurantes (080)",149,23,10,101,4,11,,
"Trans., almac. y comunicaciones (081)",152,48,20,80,3,1,,
"Intermediación financiera (082)",4,4,,,,,,
"Activid.inmobil., empres. y alquileres (083)",42,25,4,13,,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",245,186,59,,,,,
"Enseñanza (085)",384,370,,14,,,,
"Servicios sociales y de salud (086)",94,88,1,5,,,,
"Otras activ. serv.comun.soc y personales (087)",39,18,1,20,,,,
"Hogares privados con servicio doméstico (088)",44,,,,,,44,
"Actividad economica no especificada (090)",64,7,15,22,,20,,
"Desocupado (091)",138,,,,,,,138
"Hombres (092)",2952,487,531,1134,13,678,6,103
"Agric., ganadería, caza y silvicultura (093)",1718,7,259,806,5,641,,
"Pesca (094)",1,,1,,,,,
"Explotación de minas y canteras (095)",53,8,39,5,,1,,
"Industrias manufactureras (096)",50,3,12,32,,3,,
"Suministro de electricidad, gas y agua (097)",6,2,3,1,,,,
"Construcción (098)",188,6,140,38,2,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",155,5,3,126,1,20,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",14,2,2,8,,2,,
"Comercio al por mayor (101)",15,1,1,12,,1,,
"Comercio al por menor (102)",126,2,,106,1,17,,
"Hoteles y restaurantes (103)",38,10,4,18,2,4,,
"Trans., almac. y comunicaciones (104)",145,43,20,78,3,1,,
"Intermediación financiera (105)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (106)",36,19,4,13,,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",182,145,37,,,,,
"Enseñanza (108)",203,199,,4,,,,
"Servicios sociales y de salud (109)",32,28,,4,,,,
"Otras activ. serv.comun.soc y personales (110)",11,6,1,4,,,,
"Hogares privados con servicio doméstico (111)",6,,,,,,6,
"Actividad economica no especificada (113)",22,3,8,5,,6,,
"Desocupado (114)",103,,,,,,,103
"Mujeres (115)",1330,327,97,512,4,317,38,35
"Agric., ganadería, caza y silvicultura (116)",471,4,50,168,1,248,,
"Explotación de minas y canteras (118)",2,,2,,,,,
"Industrias manufactureras (119)",23,,1,17,,5,,
"Construcción (121)",10,,8,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",250,10,,196,1,43,,
