"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia SUCRE (000)",3714,728,695,1566,18,622,18,67
"Agric., ganadería, caza y silvicultura (001)",2108,2,428,1136,7,535,,
"Explotación de minas y canteras (003)",51,1,32,16,2,,,
"Industrias manufactureras (004)",68,,15,46,,7,,
"Suministro de electricidad, gas y agua (005)",12,1,11,,,,,
"Construcción (006)",119,4,86,17,1,11,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",240,7,2,195,2,34,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",7,,1,5,,1,,
"Comercio al por mayor (009)",9,2,,6,,1,,
"Comercio al por menor (010)",224,5,1,184,2,32,,
"Hoteles y restaurantes (011)",47,17,3,24,1,2,,
"Trans., almac. y comunicaciones (012)",37,10,10,14,,3,,
"Intermediación financiera (013)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (014)",20,16,1,2,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",153,123,30,,,,,
"Enseñanza (016)",506,440,,63,3,,,
"Servicios sociales y de salud (017)",60,53,1,6,,,,
"Otras activ. serv.comun.soc y personales (018)",17,8,,8,,1,,
"Hogares privados con servicio doméstico (019)",18,,,,,,18,
"Actividad economica no especificada (021)",190,45,76,39,1,29,,
"Desocupado (022)",67,,,,,,,67
"Hombres (023)",2587,477,587,1144,12,314,,53
"Agric., ganadería, caza y silvicultura (024)",1560,1,355,929,7,268,,
"Explotación de minas y canteras (026)",51,1,32,16,2,,,
"Industrias manufactureras (027)",55,,11,40,,4,,
"Suministro de electricidad, gas y agua (028)",11,1,10,,,,,
"Construcción (029)",117,4,84,17,1,11,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",82,4,2,71,,5,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",5,,1,3,,1,,
"Comercio al por mayor (032)",6,2,,4,,,,
"Comercio al por menor (033)",71,2,1,64,,4,,
"Hoteles y restaurantes (034)",8,1,1,4,,2,,
"Trans., almac. y comunicaciones (035)",35,9,10,13,,3,,
"Intermediación financiera (036)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (037)",15,13,1,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",119,94,25,,,,,
"Enseñanza (039)",303,275,,27,1,,,
"Servicios sociales y de salud (040)",35,31,1,3,,,,
"Otras activ. serv.comun.soc y personales (041)",13,7,,5,,1,,
"Actividad economica no especificada (044)",129,35,55,19,,20,,
"Desocupado (045)",53,,,,,,,53
"Mujeres (046)",1127,251,108,422,6,308,18,14
"Agric., ganadería, caza y silvicultura (047)",548,1,73,207,,267,,
"Industrias manufactureras (050)",13,,4,6,,3,,
"Suministro de electricidad, gas y agua (051)",1,,1,,,,,
"Construcción (052)",2,,2,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",158,3,,124,2,29,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",2,,,2,,,,
"Comercio al por mayor (055)",3,,,2,,1,,
"Comercio al por menor (056)",153,3,,120,2,28,,
"Hoteles y restaurantes (057)",39,16,2,20,1,,,
"Trans., almac. y comunicaciones (058)",2,1,,1,,,,
"Activid.inmobil., empres. y alquileres (060)",5,3,,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",34,29,5,,,,,
"Enseñanza (062)",203,165,,36,2,,,
"Servicios sociales y de salud (063)",25,22,,3,,,,
"Otras activ. serv.comun.soc y personales (064)",4,1,,3,,,,
"Hogares privados con servicio doméstico (065)",18,,,,,,18,
"Actividad economica no especificada (067)",61,10,21,20,1,9,,
,,,,,,,,
"URBANA (068)",2416,638,395,900,10,428,15,30
"Agric., ganadería, caza y silvicultura (069)",1204,2,246,576,4,376,,
"Explotación de minas y canteras (071)",9,1,5,3,,,,
"Industrias manufactureras (072)",52,,11,35,,6,,
"Suministro de electricidad, gas y agua (073)",5,1,4,,,,,
"Construcción (074)",84,4,66,12,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",190,6,,154,2,28,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",6,,,5,,1,,
"Comercio al por mayor (077)",6,1,,4,,1,,
"Comercio al por menor (078)",178,5,,145,2,26,,
"Hoteles y restaurantes (079)",41,13,3,22,1,2,,
"Trans., almac. y comunicaciones (080)",27,7,4,13,,3,,
"Intermediación financiera (081)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (082)",18,14,1,2,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",133,111,22,,,,,
"Enseñanza (084)",430,387,,43,,,,
"Servicios sociales y de salud (085)",50,44,1,5,,,,
"Otras activ. serv.comun.soc y personales (086)",10,5,,5,,,,
"Hogares privados con servicio doméstico (087)",15,,,,,,15,
"Actividad economica no especificada (089)",117,42,32,30,1,12,,
"Desocupado (090)",30,,,,,,,30
"Hombres (091)",1566,418,331,596,6,195,,20
"Agric., ganadería, caza y silvicultura (092)",838,1,201,456,4,176,,
"Explotación de minas y canteras (094)",9,1,5,3,,,,
"Industrias manufactureras (095)",39,,7,29,,3,,
"Suministro de electricidad, gas y agua (096)",5,1,4,,,,,
"Construcción (097)",82,4,64,12,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",54,3,,47,,4,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",4,,,3,,1,,
"Comercio al por mayor (100)",3,1,,2,,,,
"Comercio al por menor (101)",47,2,,42,,3,,
"Hoteles y restaurantes (102)",7,1,1,3,,2,,
"Trans., almac. y comunicaciones (103)",26,7,4,12,,3,,
"Intermediación financiera (104)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (105)",13,11,1,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",104,86,18,,,,,
"Enseñanza (107)",257,241,,16,,,,
"Servicios sociales y de salud (108)",26,23,1,2,,,,
"Otras activ. serv.comun.soc y personales (109)",7,5,,2,,,,
"Actividad economica no especificada (112)",78,33,25,14,,6,,
"Desocupado (113)",20,,,,,,,20
"Mujeres (114)",850,220,64,304,4,233,15,10
"Agric., ganadería, caza y silvicultura (115)",366,1,45,120,,200,,
"Industrias manufactureras (118)",13,,4,6,,3,,
"Construcción (120)",2,,2,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",136,3,,107,2,24,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",2,,,2,,,,
"Comercio al por mayor (123)",3,,,2,,1,,
"Comercio al por menor (124)",131,3,,103,2,23,,
"Hoteles y restaurantes (125)",34,12,2,19,1,,,
"Trans., almac. y comunicaciones (126)",1,,,1,,,,
"Activid.inmobil., empres. y alquileres (128)",5,3,,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",29,25,4,,,,,
"Enseñanza (130)",173,146,,27,,,,
"Servicios sociales y de salud (131)",24,21,,3,,,,
