"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia LIMA (000)",3395942,1413582,503075,1067399,71884,65938,153095,120969
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",10875,8254,,,2621,,,
"Profes., científicos e intelectuales (002)",424336,332645,,78700,11901,1026,64,
"Técnicos de nivel medio y trab. asimilados (003)",341568,242705,,79403,16765,1467,1228,
"Jefes y empleados de oficina (004)",261233,259578,,558,7,1090,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",634631,267666,6656,302677,16476,40426,730,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",17444,149,457,15465,1369,4,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",418703,,212302,188440,12612,5349,,
"Obreros construc.,conf.,papel, fab., instr. (008)",389944,52872,127819,201339,5912,1920,82,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (009)",616567,153454,127787,172133,2099,10103,150991,
"Otra (010)",47790,47790,,,,,,
"Ocupación no especificada (011)",111882,48469,28054,28684,2122,4553,,
"Desocupado (012)",120969,,,,,,,120969
"Hombres (013)",2010859,769118,407716,686777,48095,22010,7090,70053
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",7156,5404,,,1752,,,
"Profes., científicos e intelectuales (015)",209926,152758,,47913,8769,481,5,
"Técnicos de nivel medio y trab. asimilados (016)",194883,129935,,53120,11054,748,26,
"Jefes y empleados de oficina (017)",125432,124849,,191,3,389,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",299884,144996,3360,134869,8349,8290,20,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",14094,136,423,12420,1111,4,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",316386,,158178,145192,9612,3404,,
"Obreros construc.,conf.,papel, fab., instr. (021)",366318,51725,118304,189359,5330,1518,82,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (022)",294726,89749,105778,86205,866,5171,6957,
"Otra (023)",42382,42382,,,,,,
"Ocupación no especificada (024)",69619,27184,21673,17508,1249,2005,,
"Desocupado (025)",70053,,,,,,,70053
"Mujeres (026)",1385083,644464,95359,380622,23789,43928,146005,50916
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",3719,2850,,,869,,,
"Profes., científicos e intelectuales (028)",214410,179887,,30787,3132,545,59,
"Técnicos de nivel medio y trab. asimilados (029)",146685,112770,,26283,5711,719,1202,
"Jefes y empleados de oficina (030)",135801,134729,,367,4,701,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",334747,122670,3296,167808,8127,32136,710,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",3350,13,34,3045,258,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",102317,,54124,43248,3000,1945,,
"Obreros construc.,conf.,papel, fab., instr. (034)",23626,1147,9515,11980,582,402,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (035)",321841,63705,22009,85928,1233,4932,144034,
"Otra (036)",5408,5408,,,,,,
"Ocupación no especificada (037)",42263,21285,6381,11176,873,2548,,
"Desocupado (038)",50916,,,,,,,50916
,,,,,,,,
"URBANA (039)",3391663,1413172,501641,1065673,71814,65503,152997,120863
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",10873,8253,,,2620,,,
"Profes., científicos e intelectuales (041)",424229,332566,,78679,11894,1026,64,
"Técnicos de nivel medio y trab. asimilados (042)",341475,242649,,79375,16758,1466,1227,
"Jefes y empleados de oficina (043)",261183,259529,,558,7,1089,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",634285,267598,6645,302446,16470,40397,729,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",16458,146,441,14538,1329,4,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",418455,,212150,188351,12608,5346,,
"Obreros construc.,conf.,papel, fab., instr. (047)",389422,52839,127616,201059,5908,1918,82,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (048)",614847,153356,126780,172001,2099,9716,150895,
"Otra (049)",47778,47778,,,,,,
"Ocupación no especificada (050)",111795,48458,28009,28666,2121,4541,,
"Desocupado (051)",120863,,,,,,,120863
"Hombres (052)",2007810,768872,406591,685463,48040,21789,7080,69975
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",7155,5403,,,1752,,,
"Profes., científicos e intelectuales (054)",209884,152732,,47902,8764,481,5,
"Técnicos de nivel medio y trab. asimilados (055)",194824,129899,,53101,11051,747,26,
"Jefes y empleados de oficina (056)",125406,124823,,191,3,389,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",299749,144958,3356,134792,8346,8278,19,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",13251,133,408,11631,1075,4,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",316200,,158073,145117,9608,3402,,
"Obreros construc.,conf.,papel, fab., instr. (060)",365817,51693,118112,189088,5326,1516,82,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (061)",293614,89681,105001,86145,866,4973,6948,
"Otra (062)",42371,42371,,,,,,
"Ocupación no especificada (063)",69564,27179,21641,17496,1249,1999,,
"Desocupado (064)",69975,,,,,,,69975
"Mujeres (065)",1383853,644300,95050,380210,23774,43714,145917,50888
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",3718,2850,,,868,,,
"Profes., científicos e intelectuales (067)",214345,179834,,30777,3130,545,59,
"Técnicos de nivel medio y trab. asimilados (068)",146651,112750,,26274,5707,719,1201,
"Jefes y empleados de oficina (069)",135777,134706,,367,4,700,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",334536,122640,3289,167654,8124,32119,710,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",3207,13,33,2907,254,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",102255,,54077,43234,3000,1944,,
"Obreros construc.,conf.,papel, fab., instr. (073)",23605,1146,9504,11971,582,402,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (074)",321233,63675,21779,85856,1233,4743,143947,
"Otra (075)",5407,5407,,,,,,
"Ocupación no especificada (076)",42231,21279,6368,11170,872,2542,,
"Desocupado (077)",50888,,,,,,,50888
,,,,,,,,
"RURAL (078)",4279,410,1434,1726,70,435,98,106
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",2,1,,,1,,,
"Profes., científicos e intelectuales (080)",107,79,,21,7,,,
"Técnicos de nivel medio y trab. asimilados (081)",93,56,,28,7,1,1,
"Jefes y empleados de oficina (082)",50,49,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",346,68,11,231,6,29,1,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",986,3,16,927,40,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",248,,152,89,4,3,,
"Obreros construc.,conf.,papel, fab., instr. (086)",522,33,203,280,4,2,,
