"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia CARABAYA (000)",27265,1942,3539,12110,301,6535,149,2689
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",31,30,,,1,,,
"Profes., científicos e intelectuales (002)",1015,937,,71,6,1,,
"Técnicos de nivel medio y trab. asimilados (003)",288,180,,82,23,3,,
"Jefes y empleados de oficina (004)",285,285,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",1532,129,36,1117,18,232,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",9663,1,2,9456,203,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",1483,,832,600,26,25,,
"Obreros construc.,conf.,papel, fab., instr. (008)",830,128,488,192,17,5,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",8967,156,2074,380,3,6205,149,
"Otra (010)",55,55,,,,,,
"Ocupaciñn no especificada (011)",427,41,107,212,4,63,,
"Desocupado (012)",2689,,,,,,,2689
"Hombres (013)",17485,1313,3028,8710,228,2095,29,2082
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",24,23,,,1,,,
"Profes., científicos e intelectuales (015)",640,599,,36,5,,,
"Técnicos de nivel medio y trab. asimilados (016)",201,122,,60,18,1,,
"Jefes y empleados de oficina (017)",195,195,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",545,69,14,409,6,47,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",7436,1,2,7278,154,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",1362,,795,527,22,18,,
"Obreros construc.,conf.,papel, fab., instr. (021)",813,126,479,186,17,5,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",3928,100,1649,146,1,2003,29,
"Otra (023)",55,55,,,,,,
"Ocupaciñn no especificada (024)",204,23,89,68,4,20,,
"Desocupado (025)",2082,,,,,,,2082
"Mujeres (026)",9780,629,511,3400,73,4440,120,607
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",7,7,,,,,,
"Profes., científicos e intelectuales (028)",375,338,,35,1,1,,
"Técnicos de nivel medio y trab. asimilados (029)",87,58,,22,5,2,,
"Jefes y empleados de oficina (030)",90,90,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",987,60,22,708,12,185,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",2227,,,2178,49,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",121,,37,73,4,7,,
"Obreros construc.,conf.,papel, fab., instr. (034)",17,2,9,6,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",5039,56,425,234,2,4202,120,
"Ocupaciñn no especificada (037)",223,18,18,144,,43,,
"Desocupado (038)",607,,,,,,,607
,,,,,,,,
"URBANA (039)",9648,1503,1499,3814,85,1174,79,1494
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",21,20,,,1,,,
"Profes., científicos e intelectuales (041)",779,720,,55,3,1,,
"Técnicos de nivel medio y trab. asimilados (042)",195,138,,52,2,3,,
"Jefes y empleados de oficina (043)",230,230,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1147,95,10,872,12,158,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",2099,1,1,2049,48,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",477,,214,248,4,11,,
"Obreros construc.,conf.,papel, fab., instr. (047)",640,115,361,147,14,3,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",2334,128,867,286,1,973,79,
"Otra (049)",25,25,,,,,,
"Ocupaciñn no especificada (050)",207,31,46,105,,25,,
"Desocupado (051)",1494,,,,,,,1494
"Hombres (052)",6182,1027,1316,2304,56,339,15,1125
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",17,16,,,1,,,
"Profes., científicos e intelectuales (054)",494,461,,30,3,,,
"Técnicos de nivel medio y trab. asimilados (055)",132,95,,36,,1,,
"Jefes y empleados de oficina (056)",153,153,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",399,57,10,301,4,27,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",1495,1,1,1463,30,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",401,,194,198,4,5,,
"Obreros construc.,conf.,papel, fab., instr. (060)",624,113,352,142,14,3,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",1213,88,719,94,,297,15,
"Otra (062)",25,25,,,,,,
"Ocupaciñn no especificada (063)",104,18,40,40,,6,,
"Desocupado (064)",1125,,,,,,,1125
"Mujeres (065)",3466,476,183,1510,29,835,64,369
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",4,4,,,,,,
"Profes., científicos e intelectuales (067)",285,259,,25,,1,,
"Técnicos de nivel medio y trab. asimilados (068)",63,43,,16,2,2,,
"Jefes y empleados de oficina (069)",77,77,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",748,38,,571,8,131,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",604,,,586,18,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",76,,20,50,,6,,
"Obreros construc.,conf.,papel, fab., instr. (073)",16,2,9,5,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",1121,40,148,192,1,676,64,
"Ocupaciñn no especificada (076)",103,13,6,65,,19,,
"Desocupado (077)",369,,,,,,,369
,,,,,,,,
"RURAL (078)",17617,439,2040,8296,216,5361,70,1195
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",10,10,,,,,,
"Profes., científicos e intelectuales (080)",236,217,,16,3,,,
"Técnicos de nivel medio y trab. asimilados (081)",93,42,,30,21,,,
"Jefes y empleados de oficina (082)",55,55,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",385,34,26,245,6,74,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",7564,,1,7407,155,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",1006,,618,352,22,14,,
"Obreros construc.,conf.,papel, fab., instr. (086)",190,13,127,45,3,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",6633,28,1207,94,2,5232,70,
"Otra (088)",30,30,,,,,,
"Ocupaciñn no especificada (089)",220,10,61,107,4,38,,
"Desocupado (090)",1195,,,,,,,1195
"Hombres (091)",11303,286,1712,6406,172,1756,14,957
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",7,7,,,,,,
"Profes., científicos e intelectuales (093)",146,138,,6,2,,,
"Técnicos de nivel medio y trab. asimilados (094)",69,27,,24,18,,,
"Jefes y empleados de oficina (095)",42,42,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",146,12,4,108,2,20,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",5941,,1,5815,124,1,,
