"CUADRO Nº 38: POBLACIÓN DESOCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR TIPO DE DESEMPLEO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRUPOS DE EDAD Y NIVEL EDUCATIVO ALCANZADO",,,
,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, GRUPOS DE EDAD Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"TIPO DE DESEMPLEO",
,,ASPIRANTE,CESANTE
,,,
"Provincia HUARMEY (000)",501,72,429
"Sin nivel (001)",12,3,9
"Educación inicial (002)",1,,1
"Primaria (003)",98,5,93
"Secundaria (004)",245,44,201
"Superior no univ. incompleta (005)",35,2,33
"Superior no univ. completa (006)",41,5,36
"Superior univ. incompleta (007)",28,3,25
"Superior univ. completa (008)",41,10,31
"De 14 a 29 años (010)",272,62,210
"Sin nivel (011)",1,1,
"Educación inicial (012)",1,,1
"Primaria (013)",38,4,34
"Secundaria (014)",153,39,114
"Superior no univ. incompleta (015)",21,2,19
"Superior no univ. completa (016)",22,5,17
"Superior univ. incompleta (017)",21,3,18
"Superior univ. completa (018)",15,8,7
"De 30 a 44 años (020)",126,7,119
"Sin nivel (021)",2,1,1
"Primaria (023)",21,1,20
"Secundaria (024)",56,3,53
"Superior no univ. incompleta (025)",12,,12
"Superior no univ. completa (026)",14,,14
"Superior univ. incompleta (027)",4,,4
"Superior univ. completa (028)",17,2,15
"De 45 a 64 años (030)",84,3,81
"Sin nivel (031)",6,1,5
"Primaria (033)",29,,29
"Secundaria (034)",32,2,30
"Superior no univ. incompleta (035)",2,,2
"Superior no univ. completa (036)",5,,5
"Superior univ. incompleta (037)",3,,3
"Superior univ. completa (038)",7,,7
"De 65 y más años (040)",19,,19
"Sin nivel (041)",3,,3
"Primaria (043)",10,,10
"Secundaria (044)",4,,4
"Superior univ. completa (048)",2,,2
,,,
"AREA URBANA (050)",407,56,351
"Sin nivel (051)",12,3,9
"Educación inicial (052)",1,,1
"Primaria (053)",65,1,64
"Secundaria (054)",194,35,159
"Superior no univ. incompleta (055)",32,2,30
"Superior no univ. completa (056)",39,4,35
"Superior univ. incompleta (057)",28,3,25
"Superior univ. completa (058)",36,8,28
"De 14 a 29 años (060)",204,48,156
"Sin nivel (061)",1,1,
"Educación inicial (062)",1,,1
"Primaria (063)",16,1,15
"Secundaria (064)",113,31,82
"Superior no univ. incompleta (065)",20,2,18
"Superior no univ. completa (066)",20,4,16
"Superior univ. incompleta (067)",21,3,18
"Superior univ. completa (068)",12,6,6
"De 30 a 44 años (070)",112,6,106
"Sin nivel (071)",2,1,1
"Primaria (073)",18,,18
"Secundaria (074)",49,3,46
"Superior no univ. incompleta (075)",10,,10
"Superior no univ. completa (076)",14,,14
"Superior univ. incompleta (077)",4,,4
"Superior univ. completa (078)",15,2,13
"De 45 a 64 años (080)",75,2,73
"Sin nivel (081)",6,1,5
"Primaria (083)",24,,24
"Secundaria (084)",28,1,27
"Superior no univ. incompleta (085)",2,,2
"Superior no univ. completa (086)",5,,5
"Superior univ. incompleta (087)",3,,3
"Superior univ. completa (088)",7,,7
"De 65 y más años (090)",16,,16
"Sin nivel (091)",3,,3
"Primaria (093)",7,,7
"Secundaria (094)",4,,4
"Superior univ. completa (098)",2,,2
,,,
"AREA RURAL (100)",94,16,78
"Primaria (103)",33,4,29
"Secundaria (104)",51,9,42
"Superior no univ. incompleta (105)",3,,3
"Superior no univ. completa (106)",2,1,1
"Superior univ. completa (108)",5,2,3
"De 14 a 29 años (110)",68,14,54
"Primaria (113)",22,3,19
"Secundaria (114)",40,8,32
"Superior no univ. incompleta (115)",1,,1
"Superior no univ. completa (116)",2,1,1
"Superior univ. completa (118)",3,2,1
"De 30 a 44 años (120)",14,1,13
"Primaria (123)",3,1,2
"Secundaria (124)",7,,7
"Superior no univ. incompleta (125)",2,,2
"Superior univ. completa (128)",2,,2
"De 45 a 64 años (130)",9,1,8
"Primaria (133)",5,,5
"Secundaria (134)",4,1,3
"De 65 y más años (140)",3,,3
"Primaria (143)",3,,3
