"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia ANTA",,,,
"Viviendas particulares (001)",8360,4345,3407,608
"Ocupantes presentes (002)",33832,17596,13852,2384
"Casa independiente",,,,
"Viviendas particulares (004)",8292,4336,3406,550
"Ocupantes presentes (005)",33529,17559,13848,2122
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",3,2,1,
"Ocupantes presentes (011)",10,6,4,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",5,5,,
"Ocupantes presentes (014)",29,29,,
"Choza o cabaña",,,,
"Viviendas particulares (016)",58,,,58
"Ocupantes presentes (017)",262,,,262
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",2,2,,
"Ocupantes presentes (023)",2,2,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",7655,3988,3108,559
"Ocupantes presentes (029)",30837,16069,12570,2198
"Casa independiente",,,,
"Viviendas particulares (031)",7589,3979,3107,503
"Ocupantes presentes (032)",30541,16032,12566,1943
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",3,2,1,
"Ocupantes presentes (038)",10,6,4,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",5,5,,
"Ocupantes presentes (041)",29,29,,
"Choza o cabaña",,,,
"Viviendas particulares (043)",56,,,56
"Ocupantes presentes (044)",255,,,255
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",2,2,,
"Ocupantes presentes (050)",2,2,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",705,357,299,49
"Ocupantes presentes (056)",2995,1527,1282,186
"Casa independiente",,,,
"Viviendas particulares (058)",703,357,299,47
"Ocupantes presentes (059)",2988,1527,1282,179
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (070)",2,,,2
"Ocupantes presentes (071)",7,,,7
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",4063,2708,1260,95
"Ocupantes presentes (110)",16033,10766,4912,355
"Casa independiente",,,,
"Viviendas particulares (112)",4054,2700,1259,95
"Ocupantes presentes (113)",15993,10730,4908,355
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",3,2,1,
"Ocupantes presentes (119)",10,6,4,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",5,5,,
"Ocupantes presentes (122)",29,29,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",1,1,,
"Ocupantes presentes (131)",1,1,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",3763,2475,1207,81
"Ocupantes presentes (137)",14783,9798,4674,311
"Casa independiente",,,,
"Viviendas particulares (139)",3754,2467,1206,81
"Ocupantes presentes (140)",14743,9762,4670,311
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",3,2,1,
"Ocupantes presentes (146)",10,6,4,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",5,5,,
"Ocupantes presentes (149)",29,29,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",1,1,,
"Ocupantes presentes (158)",1,1,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",300,233,53,14
"Ocupantes presentes (164)",1250,968,238,44
"Casa independiente",,,,
"Viviendas particulares (166)",300,233,53,14
"Ocupantes presentes (167)",1250,968,238,44
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",4297,1637,2147,513
"Ocupantes presentes (218)",17799,6830,8940,2029
"Casa independiente",,,,
"Viviendas particulares (220)",4238,1636,2147,455
"Ocupantes presentes (221)",17536,6829,8940,1767
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",58,,,58
"Ocupantes presentes (233)",262,,,262
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",1,1,,
"Ocupantes presentes (239)",1,1,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",3892,1513,1901,478
"Ocupantes presentes (245)",16054,6271,7896,1887
"Casa independiente",,,,
"Viviendas particulares (247)",3835,1512,1901,422
"Ocupantes presentes (248)",15798,6270,7896,1632
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",56,,,56
"Ocupantes presentes (260)",255,,,255
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",1,1,,
"Ocupantes presentes (266)",1,1,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",405,124,246,35
"Ocupantes presentes (272)",1745,559,1044,142
"Casa independiente",,,,
"Viviendas particulares (274)",403,124,246,33
"Ocupantes presentes (275)",1738,559,1044,135
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",2,,,2
"Ocupantes presentes (287)",7,,,7
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
