"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia VILCAS HUAMAN (000)",5855,774,1041,2926,34,1049,31
"Conviviente (001)",1391,175,292,716,4,196,8
"Separado(a) (002)",157,24,25,82,2,23,1
"Casado(a) (003)",2922,386,451,1619,15,445,6
"Viudo(a) (004)",269,12,43,167,1,45,1
"Divorciado(a) (005)",31,2,10,12,,7,
"Soltero(a) (006)",1085,175,220,330,12,333,15
"Hombres (008)",4464,537,826,2381,31,684,5
"Conviviente (009)",1094,124,238,599,4,128,1
"Separado(a) (010)",80,12,14,45,1,8,
"Casado(a) (011)",2334,291,368,1383,14,275,3
"Viudo(a) (012)",125,7,15,88,,15,
"Divorciado(a) (013)",20,1,6,7,,6,
"Soltero(a) (014)",811,102,185,259,12,252,1
"Mujeres (016)",1391,237,215,545,3,365,26
"Conviviente (017)",297,51,54,117,,68,7
"Separado(a) (018)",77,12,11,37,1,15,1
"Casado(a) (019)",588,95,83,236,1,170,3
"Viudo(a) (020)",144,5,28,79,1,30,1
"Divorciado(a) (021)",11,1,4,5,,1,
"Soltero(a) (022)",274,73,35,71,,81,14
,,,,,,,
"URBANA (024)",2187,581,344,991,12,242,17
"Conviviente (025)",512,126,85,249,3,47,2
"Separado(a) (026)",66,19,7,34,,5,1
"Casado(a) (027)",1062,282,158,506,8,105,3
"Viudo(a) (028)",82,6,12,52,,12,
"Divorciado(a) (029)",14,1,7,5,,1,
"Soltero(a) (030)",451,147,75,145,1,72,11
"Hombres (032)",1523,385,270,721,11,132,4
"Conviviente (033)",370,89,74,181,3,22,1
"Separado(a) (034)",29,9,4,16,,,
"Casado(a) (035)",775,202,120,389,7,55,2
"Viudo(a) (036)",40,3,5,30,,2,
"Divorciado(a) (037)",6,1,3,1,,1,
"Soltero(a) (038)",303,81,64,104,1,52,1
"Mujeres (040)",664,196,74,270,1,110,13
"Conviviente (041)",142,37,11,68,,25,1
"Separado(a) (042)",37,10,3,18,,5,1
"Casado(a) (043)",287,80,38,117,1,50,1
"Viudo(a) (044)",42,3,7,22,,10,
"Divorciado(a) (045)",8,,4,4,,,
"Soltero(a) (046)",148,66,11,41,,20,10
,,,,,,,
"RURAL (048)",3668,193,697,1935,22,807,14
"Conviviente (049)",879,49,207,467,1,149,6
"Separado(a) (050)",91,5,18,48,2,18,
"Casado(a) (051)",1860,104,293,1113,7,340,3
"Viudo(a) (052)",187,6,31,115,1,33,1
"Divorciado(a) (053)",17,1,3,7,,6,
"Soltero(a) (054)",634,28,145,185,11,261,4
"Hombres (056)",2941,152,556,1660,20,552,1
"Conviviente (057)",724,35,164,418,1,106,
"Separado(a) (058)",51,3,10,29,1,8,
"Casado(a) (059)",1559,89,248,994,7,220,1
"Viudo(a) (060)",85,4,10,58,,13,
"Divorciado(a) (061)",14,,3,6,,5,
"Soltero(a) (062)",508,21,121,155,11,200,
"Mujeres (064)",727,41,141,275,2,255,13
"Conviviente (065)",155,14,43,49,,43,6
"Separado(a) (066)",40,2,8,19,1,10,
"Casado(a) (067)",301,15,45,119,,120,2
"Viudo(a) (068)",102,2,21,57,1,20,1
"Divorciado(a) (069)",3,1,,1,,1,
"Soltero(a) (070)",126,7,24,30,,61,4
