"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia CHUPACA (000)",19037,224,5390,6377,5280,1766
"Empleado (001)",3007,8,959,1224,758,58
"Obrero (002)",3865,34,1315,1308,972,236
"Trabajador independiente (003)",8854,31,1991,2941,2746,1145
"Empleador o patrono (004)",193,,43,67,65,18
"Trabajador familiar no remunerado (005)",2813,140,931,765,689,288
"Trabajador del hogar (006)",305,11,151,72,50,21
"Hombres (008)",11371,132,3411,3744,3037,1047
"Empleado (009)",1805,3,504,707,543,48
"Obrero (010)",2738,24,1023,917,614,160
"Trabajador independiente (011)",5634,17,1352,1869,1673,723
"Empleador o patrono (012)",128,,27,40,48,13
"Trabajador familiar no remunerado (013)",1048,87,498,207,157,99
"Trabajador del hogar (014)",18,1,7,4,2,4
"Mujeres (016)",7666,92,1979,2633,2243,719
"Empleado (017)",1202,5,455,517,215,10
"Obrero (018)",1127,10,292,391,358,76
"Trabajador independiente (019)",3220,14,639,1072,1073,422
"Empleador o patrono (020)",65,,16,27,17,5
"Trabajador familiar no remunerado (021)",1765,53,433,558,532,189
"Trabajador del hogar (022)",287,10,144,68,48,17
,,,,,,
"URBANA (024)",12055,145,3424,4211,3261,1014
"Empleado (025)",2438,7,757,1000,627,47
"Obrero (026)",2133,21,739,730,509,134
"Trabajador independiente (027)",5698,24,1355,1968,1677,674
"Empleador o patrono (028)",153,,38,51,52,12
"Trabajador familiar no remunerado (029)",1474,84,448,422,377,143
"Trabajador del hogar (030)",159,9,87,40,19,4
"Hombres (032)",7154,89,2155,2442,1878,590
"Empleado (033)",1438,2,399,564,435,38
"Obrero (034)",1551,15,583,520,343,90
"Trabajador independiente (035)",3510,14,908,1204,978,406
"Empleador o patrono (036)",101,,24,33,37,7
"Trabajador familiar no remunerado (037)",543,57,234,118,85,49
"Trabajador del hogar (038)",11,1,7,3,,
"Mujeres (040)",4901,56,1269,1769,1383,424
"Empleado (041)",1000,5,358,436,192,9
"Obrero (042)",582,6,156,210,166,44
"Trabajador independiente (043)",2188,10,447,764,699,268
"Empleador o patrono (044)",52,,14,18,15,5
"Trabajador familiar no remunerado (045)",931,27,214,304,292,94
"Trabajador del hogar (046)",148,8,80,37,19,4
,,,,,,
"RURAL (048)",6982,79,1966,2166,2019,752
"Empleado (049)",569,1,202,224,131,11
"Obrero (050)",1732,13,576,578,463,102
"Trabajador independiente (051)",3156,7,636,973,1069,471
"Empleador o patrono (052)",40,,5,16,13,6
"Trabajador familiar no remunerado (053)",1339,56,483,343,312,145
"Trabajador del hogar (054)",146,2,64,32,31,17
"Hombres (056)",4217,43,1256,1302,1159,457
"Empleado (057)",367,1,105,143,108,10
"Obrero (058)",1187,9,440,397,271,70
"Trabajador independiente (059)",2124,3,444,665,695,317
"Empleador o patrono (060)",27,,3,7,11,6
"Trabajador familiar no remunerado (061)",505,30,264,89,72,50
"Trabajador del hogar (062)",7,,,1,2,4
"Mujeres (064)",2765,36,710,864,860,295
"Empleado (065)",202,,97,81,23,1
"Obrero (066)",545,4,136,181,192,32
"Trabajador independiente (067)",1032,4,192,308,374,154
"Empleador o patrono (068)",13,,2,9,2,
"Trabajador familiar no remunerado (069)",834,26,219,254,240,95
"Trabajador del hogar (070)",139,2,64,31,29,13
