"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia SAN ROMAN",,,,
"Viviendas particulares (001)",38406,27407,10366,633
"Ocupantes presentes (002)",161500,118245,40686,2569
"Casa independiente",,,,
"Viviendas particulares (004)",32378,25186,6590,602
"Ocupantes presentes (005)",139275,109203,27610,2462
"Departamento en edificio",,,,
"Viviendas particulares (007)",689,546,143,
"Ocupantes presentes (008)",2475,1988,487,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",681,439,242,
"Ocupantes presentes (011)",2730,1876,854,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",4613,1203,3381,29
"Ocupantes presentes (014)",16883,5085,11700,98
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (019)",1,1,,
"Ocupantes presentes (020)",5,5,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",44,32,10,2
"Ocupantes presentes (023)",132,88,35,9
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",37628,26852,10163,613
"Ocupantes presentes (029)",158302,115912,39905,2485
"Casa independiente",,,,
"Viviendas particulares (031)",31660,24657,6420,583
"Ocupantes presentes (032)",136289,106971,26939,2379
"Departamento en edificio",,,,
"Viviendas particulares (034)",675,535,140,
"Ocupantes presentes (035)",2429,1948,481,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",674,435,239,
"Ocupantes presentes (038)",2708,1865,843,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",4574,1192,3354,28
"Ocupantes presentes (041)",16739,5035,11607,97
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (046)",1,1,,
"Ocupantes presentes (047)",5,5,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",44,32,10,2
"Ocupantes presentes (050)",132,88,35,9
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",778,555,203,20
"Ocupantes presentes (056)",3198,2333,781,84
"Casa independiente",,,,
"Viviendas particulares (058)",718,529,170,19
"Ocupantes presentes (059)",2986,2232,671,83
"Departamento en edificio",,,,
"Viviendas particulares (061)",14,11,3,
"Ocupantes presentes (062)",46,40,6,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",7,4,3,
"Ocupantes presentes (065)",22,11,11,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",39,11,27,1
"Ocupantes presentes (068)",144,50,93,1
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",37998,27335,10077,586
"Ocupantes presentes (110)",160117,117989,39719,2409
"Casa independiente",,,,
"Viviendas particulares (112)",31971,25114,6302,555
"Ocupantes presentes (113)",137897,108947,26648,2302
"Departamento en edificio",,,,
"Viviendas particulares (115)",689,546,143,
"Ocupantes presentes (116)",2475,1988,487,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",681,439,242,
"Ocupantes presentes (119)",2730,1876,854,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",4613,1203,3381,29
"Ocupantes presentes (122)",16883,5085,11700,98
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",1,1,,
"Ocupantes presentes (128)",5,5,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",43,32,9,2
"Ocupantes presentes (131)",127,88,30,9
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",37235,26787,9882,566
"Ocupantes presentes (137)",156959,115672,38962,2325
"Casa independiente",,,,
"Viviendas particulares (139)",31268,24592,6140,536
"Ocupantes presentes (140)",134951,106731,26001,2219
"Departamento en edificio",,,,
"Viviendas particulares (142)",675,535,140,
"Ocupantes presentes (143)",2429,1948,481,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",674,435,239,
"Ocupantes presentes (146)",2708,1865,843,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",4574,1192,3354,28
"Ocupantes presentes (149)",16739,5035,11607,97
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",1,1,,
"Ocupantes presentes (155)",5,5,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",43,32,9,2
"Ocupantes presentes (158)",127,88,30,9
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",763,548,195,20
"Ocupantes presentes (164)",3158,2317,757,84
"Casa independiente",,,,
"Viviendas particulares (166)",703,522,162,19
"Ocupantes presentes (167)",2946,2216,647,83
"Departamento en edificio",,,,
"Viviendas particulares (169)",14,11,3,
"Ocupantes presentes (170)",46,40,6,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",7,4,3,
"Ocupantes presentes (173)",22,11,11,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",39,11,27,1
"Ocupantes presentes (176)",144,50,93,1
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",408,72,289,47
"Ocupantes presentes (218)",1383,256,967,160
"Casa independiente",,,,
"Viviendas particulares (220)",407,72,288,47
"Ocupantes presentes (221)",1378,256,962,160
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",1,,1,
"Ocupantes presentes (239)",5,,5,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",393,65,281,47
"Ocupantes presentes (245)",1343,240,943,160
"Casa independiente",,,,
"Viviendas particulares (247)",392,65,280,47
"Ocupantes presentes (248)",1338,240,938,160
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",1,,1,
"Ocupantes presentes (266)",5,,5,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",15,7,8,
"Ocupantes presentes (272)",40,16,24,
"Casa independiente",,,,
"Viviendas particulares (274)",15,7,8,
"Ocupantes presentes (275)",40,16,24,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
