"CUADRO Nº 29: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia COTABAMBAS (000)",7411,1472,1368,3028,38,1364,141
"Sin nivel (001)",1313,3,157,667,5,446,35
"Educación inicial (002)",10,,2,4,,4,
"Primaria (003)",2530,48,518,1300,16,582,66
"Secundaria (004)",1977,229,559,862,12,282,33
"Superior no univ. incompleta (005)",240,108,48,60,1,20,3
"Superior no univ. completa (006)",695,539,65,67,3,17,4
"Superior univ. incompleta (007)",100,56,12,27,,5,
"Superior univ. completa (008)",546,489,7,41,1,8,
"Hombres (010)",5474,963,1240,2353,23,877,18
"Sin nivel (011)",722,1,108,428,1,181,3
"Educación inicial (012)",8,,2,2,,4,
"Primaria (013)",2055,30,463,1107,11,438,6
"Secundaria (014)",1632,180,541,680,6,221,4
"Superior no univ. incompleta (015)",182,80,45,39,1,14,3
"Superior no univ. completa (016)",453,329,63,46,3,10,2
"Superior univ. incompleta (017)",74,40,11,20,,3,
"Superior univ. completa (018)",348,303,7,31,1,6,
"Mujeres (020)",1937,509,128,675,15,487,123
"Sin nivel (021)",591,2,49,239,4,265,32
"Educación inicial (022)",2,,,2,,,
"Primaria (023)",475,18,55,193,5,144,60
"Secundaria (024)",345,49,18,182,6,61,29
"Superior no univ. incompleta (025)",58,28,3,21,,6,
"Superior no univ. completa (026)",242,210,2,21,,7,2
"Superior univ. incompleta (027)",26,16,1,7,,2,
"Superior univ. completa (028)",198,186,,10,,2,
,,,,,,,
"URBANA (030)",3411,1242,713,1052,22,324,58
"Sin nivel (031)",213,,48,102,1,59,3
"Educación inicial (032)",2,,,2,,,
"Primaria (033)",739,32,186,354,7,139,21
"Secundaria (034)",1069,163,359,422,9,89,27
"Superior no univ. incompleta (035)",201,94,39,49,1,15,3
"Superior no univ. completa (036)",604,466,62,57,3,12,4
"Superior univ. incompleta (037)",95,53,12,27,,3,
"Superior univ. completa (038)",488,434,7,39,1,7,
"Hombres (040)",2327,802,655,664,16,178,12
"Sin nivel (041)",98,,33,42,,23,
"Educación inicial (042)",1,,,1,,,
"Primaria (043)",488,15,161,221,6,82,3
"Secundaria (044)",817,127,345,283,5,53,4
"Superior no univ. incompleta (045)",152,70,38,31,1,9,3
"Superior no univ. completa (046)",387,280,60,37,3,5,2
"Superior univ. incompleta (047)",70,38,11,20,,1,
"Superior univ. completa (048)",314,272,7,29,1,5,
"Mujeres (050)",1084,440,58,388,6,146,46
"Sin nivel (051)",115,,15,60,1,36,3
"Educación inicial (052)",1,,,1,,,
"Primaria (053)",251,17,25,133,1,57,18
"Secundaria (054)",252,36,14,139,4,36,23
"Superior no univ. incompleta (055)",49,24,1,18,,6,
"Superior no univ. completa (056)",217,186,2,20,,7,2
"Superior univ. incompleta (057)",25,15,1,7,,2,
"Superior univ. completa (058)",174,162,,10,,2,
,,,,,,,
"RURAL (060)",4000,230,655,1976,16,1040,83
"Sin nivel (061)",1100,3,109,565,4,387,32
"Educación inicial (062)",8,,2,2,,4,
"Primaria (063)",1791,16,332,946,9,443,45
"Secundaria (064)",908,66,200,440,3,193,6
"Superior no univ. incompleta (065)",39,14,9,11,,5,
"Superior no univ. completa (066)",91,73,3,10,,5,
"Superior univ. incompleta (067)",5,3,,,,2,
"Superior univ. completa (068)",58,55,,2,,1,
"Hombres (070)",3147,161,585,1689,7,699,6
"Sin nivel (071)",624,1,75,386,1,158,3
"Educación inicial (072)",7,,2,1,,4,
"Primaria (073)",1567,15,302,886,5,356,3
"Secundaria (074)",815,53,196,397,1,168,
"Superior no univ. incompleta (075)",30,10,7,8,,5,
"Superior no univ. completa (076)",66,49,3,9,,5,
"Superior univ. incompleta (077)",4,2,,,,2,
"Superior univ. completa (078)",34,31,,2,,1,
"Mujeres (080)",853,69,70,287,9,341,77
"Sin nivel (081)",476,2,34,179,3,229,29
"Educación inicial (082)",1,,,1,,,
"Primaria (083)",224,1,30,60,4,87,42
"Secundaria (084)",93,13,4,43,2,25,6
"Superior no univ. incompleta (085)",9,4,2,3,,,
"Superior no univ. completa (086)",25,24,,1,,,
"Superior univ. incompleta (087)",1,1,,,,,
"Superior univ. completa (088)",24,24,,,,,
