"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia BELLAVISTA (000)",19422,763,6992,6844,3957,866
"Empleado (001)",1757,15,621,826,281,14
"Obrero (002)",3613,117,1548,1200,636,112
"Trabajador independiente (003)",9858,103,2824,3812,2490,629
"Empleador o patrono (004)",416,,100,170,120,26
"Trabajador familiar no remunerado (005)",3041,475,1530,640,329,67
"Trabajador del hogar (006)",412,31,220,97,56,8
"Desocupado (008)",325,22,149,99,45,10
"Hombres (009)",14905,587,5345,5163,3098,712
"Empleado (010)",982,12,308,470,182,10
"Obrero (011)",3092,104,1335,1029,527,97
"Trabajador independiente (012)",8348,82,2363,3203,2151,549
"Empleador o patrono (013)",357,,79,149,106,23
"Trabajador familiar no remunerado (014)",1853,368,1149,222,90,24
"Trabajador del hogar (015)",23,2,13,5,3,
"Desocupado (017)",250,19,98,85,39,9
"Mujeres (018)",4517,176,1647,1681,859,154
"Empleado (019)",775,3,313,356,99,4
"Obrero (020)",521,13,213,171,109,15
"Trabajador independiente (021)",1510,21,461,609,339,80
"Empleador o patrono (022)",59,,21,21,14,3
"Trabajador familiar no remunerado (023)",1188,107,381,418,239,43
"Trabajador del hogar (024)",389,29,207,92,53,8
"Desocupado (026)",75,3,51,14,6,1
,,,,,,
"URBANA (027)",11109,396,3644,4144,2454,471
"Empleado (028)",1532,15,510,734,261,12
"Obrero (029)",2187,67,939,710,407,64
"Trabajador independiente (030)",5079,49,1228,2058,1422,322
"Empleador o patrono (031)",280,,66,115,84,15
"Trabajador familiar no remunerado (032)",1436,219,596,375,202,44
"Trabajador del hogar (033)",327,26,179,73,42,7
"Desocupado (035)",268,20,126,79,36,7
"Hombres (036)",7994,291,2599,2909,1826,369
"Empleado (037)",889,12,269,424,174,10
"Obrero (038)",1862,58,805,608,335,56
"Trabajador independiente (039)",4050,44,962,1602,1172,270
"Empleador o patrono (040)",228,,47,98,71,12
"Trabajador familiar no remunerado (041)",742,158,423,106,40,15
"Trabajador del hogar (042)",19,2,10,5,2,
"Desocupado (044)",204,17,83,66,32,6
"Mujeres (045)",3115,105,1045,1235,628,102
"Empleado (046)",643,3,241,310,87,2
"Obrero (047)",325,9,134,102,72,8
"Trabajador independiente (048)",1029,5,266,456,250,52
"Empleador o patrono (049)",52,,19,17,13,3
"Trabajador familiar no remunerado (050)",694,61,173,269,162,29
"Trabajador del hogar (051)",308,24,169,68,40,7
"Desocupado (053)",64,3,43,13,4,1
,,,,,,
"RURAL (054)",8313,367,3348,2700,1503,395
"Empleado (055)",225,,111,92,20,2
"Obrero (056)",1426,50,609,490,229,48
"Trabajador independiente (057)",4779,54,1596,1754,1068,307
"Empleador o patrono (058)",136,,34,55,36,11
"Trabajador familiar no remunerado (059)",1605,256,934,265,127,23
"Trabajador del hogar (060)",85,5,41,24,14,1
"Desocupado (062)",57,2,23,20,9,3
"Hombres (063)",6911,296,2746,2254,1272,343
"Empleado (064)",93,,39,46,8,
"Obrero (065)",1230,46,530,421,192,41
"Trabajador independiente (066)",4298,38,1401,1601,979,279
"Empleador o patrono (067)",129,,32,51,35,11
"Trabajador familiar no remunerado (068)",1111,210,726,116,50,9
"Trabajador del hogar (069)",4,,3,,1,
"Desocupado (071)",46,2,15,19,7,3
"Mujeres (072)",1402,71,602,446,231,52
"Empleado (073)",132,,72,46,12,2
"Obrero (074)",196,4,79,69,37,7
"Trabajador independiente (075)",481,16,195,153,89,28
"Empleador o patrono (076)",7,,2,4,1,
"Trabajador familiar no remunerado (077)",494,46,208,149,77,14
"Trabajador del hogar (078)",81,5,38,24,13,1
"Desocupado (080)",11,,8,1,2,
