"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia CAÑETE (000)",85642,970,28893,30850,20716,4213
"Empleado (001)",19107,103,6848,7776,4078,302
"Obrero (002)",28810,234,11200,10332,6071,973
"Trabajador independiente (003)",27126,177,6643,9585,8371,2350
"Empleador o patrono (004)",1627,1,340,555,553,178
"Trabajador familiar no remunerado (005)",3744,384,1375,943,793,249
"Trabajador del hogar (006)",2245,35,928,827,401,54
"Desocupado (008)",2983,36,1559,832,449,107
"Hombres (009)",55022,630,18874,19041,13424,3053
"Empleado (010)",10600,54,3593,4259,2496,198
"Obrero (011)",21736,177,8680,7587,4524,768
"Trabajador independiente (012)",17750,129,4549,5921,5412,1739
"Empleador o patrono (013)",1269,,246,431,440,152
"Trabajador familiar no remunerado (014)",1570,244,772,260,187,107
"Trabajador del hogar (015)",112,2,49,37,20,4
"Desocupado (017)",1985,24,985,546,345,85
"Mujeres (018)",30620,340,10019,11809,7292,1160
"Empleado (019)",8507,49,3255,3517,1582,104
"Obrero (020)",7074,57,2520,2745,1547,205
"Trabajador independiente (021)",9376,48,2094,3664,2959,611
"Empleador o patrono (022)",358,1,94,124,113,26
"Trabajador familiar no remunerado (023)",2174,140,603,683,606,142
"Trabajador del hogar (024)",2133,33,879,790,381,50
"Desocupado (026)",998,12,574,286,104,22
,,,,,,
"URBANA (027)",71620,831,24282,26003,17216,3288
"Empleado (028)",17229,102,6157,7006,3697,267
"Obrero (029)",21976,176,8612,7924,4552,712
"Trabajador independiente (030)",23623,164,5951,8433,7195,1880
"Empleador o patrono (031)",1167,,273,421,378,95
"Trabajador familiar no remunerado (032)",2963,322,1088,739,621,193
"Trabajador del hogar (033)",1996,33,812,729,373,49
"Desocupado (035)",2666,34,1389,751,400,92
"Hombres (036)",45149,539,15662,15729,10902,2317
"Empleado (037)",9318,54,3171,3733,2190,170
"Obrero (038)",16704,139,6724,5859,3414,568
"Trabajador independiente (039)",15209,118,4065,5135,4549,1342
"Empleador o patrono (040)",861,,190,311,285,75
"Trabajador familiar no remunerado (041)",1191,203,584,174,144,86
"Trabajador del hogar (042)",95,2,44,30,16,3
"Desocupado (044)",1771,23,884,487,304,73
"Mujeres (045)",26471,292,8620,10274,6314,971
"Empleado (046)",7911,48,2986,3273,1507,97
"Obrero (047)",5272,37,1888,2065,1138,144
"Trabajador independiente (048)",8414,46,1886,3298,2646,538
"Empleador o patrono (049)",306,,83,110,93,20
"Trabajador familiar no remunerado (050)",1772,119,504,565,477,107
"Trabajador del hogar (051)",1901,31,768,699,357,46
"Desocupado (053)",895,11,505,264,96,19
,,,,,,
"RURAL (054)",14022,139,4611,4847,3500,925
"Empleado (055)",1878,1,691,770,381,35
"Obrero (056)",6834,58,2588,2408,1519,261
"Trabajador independiente (057)",3503,13,692,1152,1176,470
"Empleador o patrono (058)",460,1,67,134,175,83
"Trabajador familiar no remunerado (059)",781,62,287,204,172,56
"Trabajador del hogar (060)",249,2,116,98,28,5
"Desocupado (062)",317,2,170,81,49,15
"Hombres (063)",9873,91,3212,3312,2522,736
"Empleado (064)",1282,,422,526,306,28
"Obrero (065)",5032,38,1956,1728,1110,200
"Trabajador independiente (066)",2541,11,484,786,863,397
"Empleador o patrono (067)",408,,56,120,155,77
"Trabajador familiar no remunerado (068)",379,41,188,86,43,21
"Trabajador del hogar (069)",17,,5,7,4,1
"Desocupado (071)",214,1,101,59,41,12
"Mujeres (072)",4149,48,1399,1535,978,189
"Empleado (073)",596,1,269,244,75,7
"Obrero (074)",1802,20,632,680,409,61
"Trabajador independiente (075)",962,2,208,366,313,73
"Empleador o patrono (076)",52,1,11,14,20,6
"Trabajador familiar no remunerado (077)",402,21,99,118,129,35
"Trabajador del hogar (078)",232,2,111,91,24,4
"Desocupado (080)",103,1,69,22,8,3
