"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia YAULI (000)",18726,4968,7602,5098,271,607,180
"Agric., ganadería, caza y silvicultura (001)",1449,30,569,581,33,236,
"Pesca (002)",69,3,13,46,1,6,
"Explotación de minas y canteras (003)",3876,590,3230,38,14,4,
"Industrias manufactureras (004)",1583,221,877,427,35,23,
"Suministro de electricidad, gas y agua (005)",100,31,64,5,,,
"Construcción (006)",1617,161,1183,251,13,9,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",2870,499,323,1763,75,210,
"Venta, mant.y rep. veh.autom y motoc. (008)",499,73,254,152,14,6,
"Comercio al por mayor (009)",94,36,11,35,5,7,
"Comercio al por menor (010)",2277,390,58,1576,56,197,
"Hoteles y restaurantes (011)",1135,436,104,524,37,34,
"Trans., almac. y comunicaciones (012)",1730,489,505,689,22,25,
"Intermediación financiera (013)",49,47,,,2,,
"Activid.inmobil., empres. y alquileres (014)",1194,844,234,94,19,3,
"Admin.pub. y defensa; p. segur soc.afil (015)",459,379,80,,,,
"Enseñanza (016)",709,637,3,63,1,5,
"Servicios sociales y de salud (017)",252,215,3,29,3,2,
"Otras activ. serv.comun.soc y personales (018)",693,208,67,402,7,9,
"Hogares privados con servicio doméstico (019)",180,,,,,,180
"Actividad economica no especificada (021)",761,178,347,186,9,41,
"Hombres (022)",13786,3164,7167,3014,178,251,12
"Agric., ganadería, caza y silvicultura (023)",1049,25,415,454,28,127,
"Pesca (024)",57,3,13,37,1,3,
"Explotación de minas y canteras (025)",3801,544,3202,37,14,4,
"Industrias manufactureras (026)",1378,189,851,301,24,13,
"Suministro de electricidad, gas y agua (027)",97,28,64,5,,,
"Construcción (028)",1574,144,1163,245,13,9,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",1438,240,318,796,37,47,
"Venta, mant.y rep. veh.autom y motoc. (030)",472,65,251,139,14,3,
"Comercio al por mayor (031)",48,14,10,20,4,,
"Comercio al por menor (032)",918,161,57,637,19,44,
"Hoteles y restaurantes (033)",411,159,68,155,17,12,
"Trans., almac. y comunicaciones (034)",1616,407,498,674,19,18,
"Intermediación financiera (035)",32,30,,,2,,
"Activid.inmobil., empres. y alquileres (036)",928,646,201,70,11,,
"Admin.pub. y defensa; p. segur soc.afil (037)",321,270,51,,,,
"Enseñanza (038)",280,246,3,30,,1,
"Servicios sociales y de salud (039)",74,55,1,17,1,,
"Otras activ. serv.comun.soc y personales (040)",271,92,49,122,5,3,
"Hogares privados con servicio doméstico (041)",12,,,,,,12
"Actividad economica no especificada (043)",447,86,270,71,6,14,
"Mujeres (044)",4940,1804,435,2084,93,356,168
"Agric., ganadería, caza y silvicultura (045)",400,5,154,127,5,109,
"Pesca (046)",12,,,9,,3,
"Explotación de minas y canteras (047)",75,46,28,1,,,
"Industrias manufactureras (048)",205,32,26,126,11,10,
"Suministro de electricidad, gas y agua (049)",3,3,,,,,
"Construcción (050)",43,17,20,6,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1432,259,5,967,38,163,
"Venta, mant.y rep. veh.autom y motoc. (052)",27,8,3,13,,3,
"Comercio al por mayor (053)",46,22,1,15,1,7,
"Comercio al por menor (054)",1359,229,1,939,37,153,
"Hoteles y restaurantes (055)",724,277,36,369,20,22,
"Trans., almac. y comunicaciones (056)",114,82,7,15,3,7,
"Intermediación financiera (057)",17,17,,,,,
"Activid.inmobil., empres. y alquileres (058)",266,198,33,24,8,3,
"Admin.pub. y defensa; p. segur soc.afil (059)",138,109,29,,,,
"Enseñanza (060)",429,391,,33,1,4,
"Servicios sociales y de salud (061)",178,160,2,12,2,2,
"Otras activ. serv.comun.soc y personales (062)",422,116,18,280,2,6,
"Hogares privados con servicio doméstico (063)",168,,,,,,168
"Actividad economica no especificada (065)",314,92,77,115,3,27,
,,,,,,,
"URBANA (066)",16203,4604,6246,4517,246,416,174
"Agric., ganadería, caza y silvicultura (067)",489,23,158,225,14,69,
"Pesca (068)",27,1,9,16,,1,
"Explotación de minas y canteras (069)",3128,461,2615,35,14,3,
"Industrias manufactureras (070)",1544,220,856,411,34,23,
"Suministro de electricidad, gas y agua (071)",68,28,35,5,,,
"Construcción (072)",1512,154,1094,242,13,9,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",2720,476,297,1673,73,201,
"Venta, mant.y rep. veh.autom y motoc. (074)",454,68,240,130,13,3,
"Comercio al por mayor (075)",87,34,7,34,5,7,
"Comercio al por menor (076)",2179,374,50,1509,55,191,
"Hoteles y restaurantes (077)",1059,411,87,498,35,28,
"Trans., almac. y comunicaciones (078)",1608,460,431,670,22,25,
"Intermediación financiera (079)",49,47,,,2,,
"Activid.inmobil., empres. y alquileres (080)",1085,759,215,89,19,3,
"Admin.pub. y defensa; p. segur soc.afil (081)",431,360,71,,,,
"Enseñanza (082)",695,625,3,61,1,5,
"Servicios sociales y de salud (083)",244,208,3,28,3,2,
"Otras activ. serv.comun.soc y personales (084)",661,200,61,385,7,8,
"Hogares privados con servicio doméstico (085)",174,,,,,,174
"Actividad economica no especificada (087)",709,171,311,179,9,39,
"Hombres (088)",11758,2857,5973,2604,159,154,11
"Agric., ganadería, caza y silvicultura (089)",385,18,134,182,13,38,
"Pesca (090)",25,1,9,15,,,
"Explotación de minas y canteras (091)",3063,422,2590,34,14,3,
"Industrias manufactureras (092)",1344,188,830,290,23,13,
"Suministro de electricidad, gas y agua (093)",65,25,35,5,,,
"Construcción (094)",1471,138,1075,236,13,9,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1344,222,292,750,36,44,
"Venta, mant.y rep. veh.autom y motoc. (096)",433,60,237,121,13,2,
"Comercio al por mayor (097)",41,12,6,19,4,,
"Comercio al por menor (098)",870,150,49,610,19,42,
"Hoteles y restaurantes (099)",383,152,59,145,16,11,
"Trans., almac. y comunicaciones (100)",1496,379,425,655,19,18,
"Intermediación financiera (101)",32,30,,,2,,
"Activid.inmobil., empres. y alquileres (102)",833,568,187,67,11,,
"Admin.pub. y defensa; p. segur soc.afil (103)",297,254,43,,,,
"Enseñanza (104)",271,237,3,30,,1,
"Servicios sociales y de salud (105)",71,53,1,16,1,,
"Otras activ. serv.comun.soc y personales (106)",251,88,44,111,5,3,
"Hogares privados con servicio doméstico (107)",11,,,,,,11
"Actividad economica no especificada (109)",416,82,246,68,6,14,
"Mujeres (110)",4445,1747,273,1913,87,262,163
"Agric., ganadería, caza y silvicultura (111)",104,5,24,43,1,31,
"Pesca (112)",2,,,1,,1,
"Explotación de minas y canteras (113)",65,39,25,1,,,
"Industrias manufactureras (114)",200,32,26,121,11,10,
"Suministro de electricidad, gas y agua (115)",3,3,,,,,
"Construcción (116)",41,16,19,6,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1376,254,5,923,37,157,
"Venta, mant.y rep. veh.autom y motoc. (118)",21,8,3,9,,1,
