"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia ISLAY (000)",21271,138,5648,8021,6110,1354
"Empleado (001)",4645,8,1331,2053,1170,83
"Obrero (002)",7547,43,2525,2888,1866,225
"Trabajador independiente (003)",7268,13,1303,2515,2564,873
"Empleador o patrono (004)",512,,56,157,218,81
"Trabajador familiar no remunerado (005)",921,60,281,282,214,84
"Trabajador del hogar (006)",378,14,152,126,78,8
"Hombres (008)",13627,93,3512,5000,4039,983
"Empleado (009)",2638,3,655,1150,768,62
"Obrero (010)",5529,33,1802,2070,1451,173
"Trabajador independiente (011)",4608,8,852,1538,1575,635
"Empleador o patrono (012)",400,,45,117,171,67
"Trabajador familiar no remunerado (013)",414,42,147,116,66,43
"Trabajador del hogar (014)",38,7,11,9,8,3
"Mujeres (016)",7644,45,2136,3021,2071,371
"Empleado (017)",2007,5,676,903,402,21
"Obrero (018)",2018,10,723,818,415,52
"Trabajador independiente (019)",2660,5,451,977,989,238
"Empleador o patrono (020)",112,,11,40,47,14
"Trabajador familiar no remunerado (021)",507,18,134,166,148,41
"Trabajador del hogar (022)",340,7,141,117,70,5
,,,,,,
"URBANA (024)",18750,103,4924,7123,5453,1147
"Empleado (025)",4405,8,1250,1943,1125,79
"Obrero (026)",6096,32,2009,2339,1544,172
"Trabajador independiente (027)",6777,12,1244,2374,2374,773
"Empleador o patrono (028)",372,,43,123,160,46
"Trabajador familiar no remunerado (029)",731,40,227,220,174,70
"Trabajador del hogar (030)",369,11,151,124,76,7
"Hombres (032)",11770,66,2987,4351,3545,821
"Empleado (033)",2448,3,601,1058,727,59
"Obrero (034)",4440,24,1419,1663,1204,130
"Trabajador independiente (035)",4233,8,802,1439,1431,553
"Empleador o patrono (036)",288,,34,92,124,38
"Trabajador familiar no remunerado (037)",326,26,121,90,51,38
"Trabajador del hogar (038)",35,5,10,9,8,3
"Mujeres (040)",6980,37,1937,2772,1908,326
"Empleado (041)",1957,5,649,885,398,20
"Obrero (042)",1656,8,590,676,340,42
"Trabajador independiente (043)",2544,4,442,935,943,220
"Empleador o patrono (044)",84,,9,31,36,8
"Trabajador familiar no remunerado (045)",405,14,106,130,123,32
"Trabajador del hogar (046)",334,6,141,115,68,4
,,,,,,
"RURAL (048)",2521,35,724,898,657,207
"Empleado (049)",240,,81,110,45,4
"Obrero (050)",1451,11,516,549,322,53
"Trabajador independiente (051)",491,1,59,141,190,100
"Empleador o patrono (052)",140,,13,34,58,35
"Trabajador familiar no remunerado (053)",190,20,54,62,40,14
"Trabajador del hogar (054)",9,3,1,2,2,1
"Hombres (056)",1857,27,525,649,494,162
"Empleado (057)",190,,54,92,41,3
"Obrero (058)",1089,9,383,407,247,43
"Trabajador independiente (059)",375,,50,99,144,82
"Empleador o patrono (060)",112,,11,25,47,29
"Trabajador familiar no remunerado (061)",88,16,26,26,15,5
"Trabajador del hogar (062)",3,2,1,,,
"Mujeres (064)",664,8,199,249,163,45
"Empleado (065)",50,,27,18,4,1
"Obrero (066)",362,2,133,142,75,10
"Trabajador independiente (067)",116,1,9,42,46,18
"Empleador o patrono (068)",28,,2,9,11,6
"Trabajador familiar no remunerado (069)",102,4,28,36,25,9
"Trabajador del hogar (070)",6,1,,2,2,1
