"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Hombres (091)",12189,847,2437,6634,173,1531,12,555
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",17,17,,,,,,
"Profes., científicos e intelectuales (093)",308,240,,66,1,1,,
"Técnicos de nivel medio y trab. asimilados (094)",182,86,,85,9,2,,
"Jefes y empleados de oficina (095)",59,59,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",464,148,6,282,13,15,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",4945,1,14,4846,84,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",940,,470,409,28,33,,
"Obreros construc.,conf.,papel, fab., instr. (099)",1329,138,449,669,35,38,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",3225,112,1460,223,3,1415,12,
"Otra (101)",25,25,,,,,,
"Ocupaciñn no especificada (102)",140,21,38,54,,27,,
"Desocupado (103)",555,,,,,,,555
"Mujeres (104)",6125,595,736,2467,63,1892,179,193
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,2,,,,,,
"Profes., científicos e intelectuales (106)",252,228,,24,,,,
"Técnicos de nivel medio y trab. asimilados (107)",70,53,,11,3,2,1,
"Jefes y empleados de oficina (108)",51,50,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",766,129,15,528,12,82,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",1198,,,1176,22,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",391,,98,262,4,27,,
"Obreros construc.,conf.,papel, fab., instr. (112)",234,1,62,115,17,39,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",2810,110,551,278,,1693,178,
"Ocupaciñn no especificada (115)",158,22,10,72,5,49,,
"Desocupado (116)",193,,,,,,,193
