"CUADRO Nº 29: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia ANDAHUAYLAS (000)",41295,7392,8758,16483,756,7290,616
"Sin nivel (001)",5410,61,1177,2349,78,1673,72
"Educación inicial (002)",41,3,16,13,,8,1
"Primaria (003)",14587,352,4030,6816,292,2923,174
"Secundaria (004)",13280,1500,3235,5558,270,2407,310
"Superior no univ. incompleta (005)",1068,412,111,418,13,85,29
"Superior no univ. completa (006)",1937,1420,68,374,23,44,8
"Superior univ. incompleta (007)",1234,593,77,419,31,98,16
"Superior univ. completa (008)",3738,3051,44,536,49,52,6
"Hombres (010)",27583,4178,7369,11687,628,3683,38
"Sin nivel (011)",2319,6,744,1100,51,417,1
"Educación inicial (012)",23,1,11,7,,4,
"Primaria (013)",10675,150,3480,5274,256,1507,8
"Secundaria (014)",9883,993,2875,4149,228,1615,23
"Superior no univ. incompleta (015)",671,249,97,266,12,44,3
"Superior no univ. completa (016)",1136,787,58,250,18,22,1
"Superior univ. incompleta (017)",767,357,65,273,24,46,2
"Superior univ. completa (018)",2109,1635,39,368,39,28,
"Mujeres (020)",13712,3214,1389,4796,128,3607,578
"Sin nivel (021)",3091,55,433,1249,27,1256,71
"Educación inicial (022)",18,2,5,6,,4,1
"Primaria (023)",3912,202,550,1542,36,1416,166
"Secundaria (024)",3397,507,360,1409,42,792,287
"Superior no univ. incompleta (025)",397,163,14,152,1,41,26
"Superior no univ. completa (026)",801,633,10,124,5,22,7
"Superior univ. incompleta (027)",467,236,12,146,7,52,14
"Superior univ. completa (028)",1629,1416,5,168,10,24,6
,,,,,,,
"URBANA (030)",21468,6766,3465,8113,410,2216,498
"Sin nivel (031)",1331,47,282,610,29,322,41
"Educación inicial (032)",18,3,8,6,,,1
"Primaria (033)",5062,255,1333,2478,112,747,137
"Secundaria (034)",7619,1269,1606,3396,164,924,260
"Superior no univ. incompleta (035)",922,360,79,384,10,60,29
"Superior no univ. completa (036)",1774,1324,51,337,20,34,8
"Superior univ. incompleta (037)",1153,566,69,386,29,87,16
"Superior univ. completa (038)",3589,2942,37,516,46,42,6
"Hombres (040)",13040,3789,2791,5040,314,1075,31
"Sin nivel (041)",390,5,131,173,14,67,
"Educación inicial (042)",11,1,7,3,,,
"Primaria (043)",3175,115,1069,1544,87,353,7
"Secundaria (044)",5191,834,1384,2268,129,558,18
"Superior no univ. incompleta (045)",552,210,68,237,9,25,3
"Superior no univ. completa (046)",1024,731,42,217,17,16,1
"Superior univ. incompleta (047)",704,337,58,248,22,37,2
"Superior univ. completa (048)",1993,1556,32,350,36,19,
"Mujeres (050)",8428,2977,674,3073,96,1141,467
"Sin nivel (051)",941,42,151,437,15,255,41
"Educación inicial (052)",7,2,1,3,,,1
"Primaria (053)",1887,140,264,934,25,394,130
"Secundaria (054)",2428,435,222,1128,35,366,242
"Superior no univ. incompleta (055)",370,150,11,147,1,35,26
"Superior no univ. completa (056)",750,593,9,120,3,18,7
"Superior univ. incompleta (057)",449,229,11,138,7,50,14
"Superior univ. completa (058)",1596,1386,5,166,10,23,6
,,,,,,,
"RURAL (060)",19827,626,5293,8370,346,5074,118
"Sin nivel (061)",4079,14,895,1739,49,1351,31
"Educación inicial (062)",23,,8,7,,8,
"Primaria (063)",9525,97,2697,4338,180,2176,37
"Secundaria (064)",5661,231,1629,2162,106,1483,50
"Superior no univ. incompleta (065)",146,52,32,34,3,25,
"Superior no univ. completa (066)",163,96,17,37,3,10,
"Superior univ. incompleta (067)",81,27,8,33,2,11,
"Superior univ. completa (068)",149,109,7,20,3,10,
"Hombres (070)",14543,389,4578,6647,314,2608,7
"Sin nivel (071)",1929,1,613,927,37,350,1
"Educación inicial (072)",12,,4,4,,4,
"Primaria (073)",7500,35,2411,3730,169,1154,1
"Secundaria (074)",4692,159,1491,1881,99,1057,5
"Superior no univ. incompleta (075)",119,39,29,29,3,19,
"Superior no univ. completa (076)",112,56,16,33,1,6,
"Superior univ. incompleta (077)",63,20,7,25,2,9,
"Superior univ. completa (078)",116,79,7,18,3,9,
"Mujeres (080)",5284,237,715,1723,32,2466,111
"Sin nivel (081)",2150,13,282,812,12,1001,30
"Educación inicial (082)",11,,4,3,,4,
"Primaria (083)",2025,62,286,608,11,1022,36
"Secundaria (084)",969,72,138,281,7,426,45
"Superior no univ. incompleta (085)",27,13,3,5,,6,
"Superior no univ. completa (086)",51,40,1,4,2,4,
"Superior univ. incompleta (087)",18,7,1,8,,2,
"Superior univ. completa (088)",33,30,,2,,1,
