"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros y oper.minas, cant.,ind.manuf. y otros (031)",2121,5,441,833,752,90
"Obreros construc., conf., papel, fab., instr. (032)",550,8,238,188,101,15
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",21183,1100,7840,6710,4747,786
"Otra (034)",135,,100,21,14,
"Ocupación no especificada (035)",2615,29,1075,856,542,113
,,,,,,
"URBANA (036)",134536,2130,47127,48203,32563,4513
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",369,,30,136,181,22
"Profes., científicos e intelectuales (038)",14486,,2772,7149,4320,245
"Técnicos de nivel medio y trab. asimilados (039)",8706,5,3242,3309,1938,212
"Jefes y empleados de oficina (040)",8655,,3598,3105,1897,55
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",27288,379,9526,9599,6683,1101
"Agricult. trabaj. calif.agrop. y pesqueros (042)",4946,4,1079,1450,1733,680
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",13616,134,4919,4580,3510,473
"Obreros construc., conf., papel, fab., instr. (044)",17525,52,6460,6649,4025,339
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",30560,1471,12289,9253,6420,1127
"Otra (046)",1864,,611,854,397,2
"Ocupación no especificada (047)",6521,85,2601,2119,1459,257
"Hombres (048)",83535,1263,29687,29103,20431,3051
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",243,,20,87,116,20
"Profes., científicos e intelectuales (050)",7123,,1265,3292,2377,189
"Técnicos de nivel medio y trab. asimilados (051)",5670,5,2031,2142,1324,168
"Jefes y empleados de oficina (052)",4382,,1625,1552,1161,44
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",12441,211,4665,4057,2934,574
"Agricult. trabaj. calif.agrop. y pesqueros (054)",4200,4,937,1241,1455,563
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",11536,129,4493,3763,2768,383
"Obreros construc., conf., papel, fab., instr. (056)",17049,45,6255,6483,3939,327
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",15009,811,6245,4328,3008,617
"Otra (058)",1734,,516,833,383,2
"Ocupación no especificada (059)",4148,58,1635,1325,966,164
"Mujeres (060)",51001,867,17440,19100,12132,1462
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",126,,10,49,65,2
"Profes., científicos e intelectuales (062)",7363,,1507,3857,1943,56
"Técnicos de nivel medio y trab. asimilados (063)",3036,,1211,1167,614,44
"Jefes y empleados de oficina (064)",4273,,1973,1553,736,11
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",14847,168,4861,5542,3749,527
"Agricult. trabaj. calif.agrop. y pesqueros (066)",746,,142,209,278,117
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",2080,5,426,817,742,90
"Obreros construc., conf., papel, fab., instr. (068)",476,7,205,166,86,12
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",15551,660,6044,4925,3412,510
"Otra (070)",130,,95,21,14,
"Ocupación no especificada (071)",2373,27,966,794,493,93
,,,,,,
"RURAL (072)",33600,1250,11646,10429,7875,2400
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",27,,4,12,11,
"Profes., científicos e intelectuales (074)",990,,226,524,233,7
"Técnicos de nivel medio y trab. asimilados (075)",143,,45,61,37,
"Jefes y empleados de oficina (076)",101,,40,42,19,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",1227,13,438,461,252,63
"Agricult. trabaj. calif.agrop. y pesqueros (078)",16632,2,4343,5581,4894,1812
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",716,1,329,251,120,15
"Obreros construc., conf., papel, fab., instr. (080)",669,4,262,244,144,15
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",12535,1227,5671,3116,2070,451
"Otra (082)",155,,121,27,7,
"Ocupación no especificada (083)",405,3,167,110,88,37
"Hombres (084)",24834,802,8686,7668,5843,1835
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",21,,1,9,11,
"Profes., científicos e intelectuales (086)",585,,108,311,161,5
"Técnicos de nivel medio y trab. asimilados (087)",110,,28,48,34,
"Jefes y empleados de oficina (088)",67,,24,29,14,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",659,8,237,254,128,32
"Agricult. trabaj. calif.agrop. y pesqueros (090)",14906,2,3696,5154,4475,1579
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",675,1,314,235,110,15
"Obreros construc., conf., papel, fab., instr. (092)",595,3,229,222,129,12
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",6903,787,3875,1331,735,175
"Otra (094)",150,,116,27,7,
"Ocupación no especificada (095)",163,1,58,48,39,17
"Mujeres (096)",8766,448,2960,2761,2032,565
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",6,,3,3,,
"Profes., científicos e intelectuales (098)",405,,118,213,72,2
"Técnicos de nivel medio y trab. asimilados (099)",33,,17,13,3,
"Jefes y empleados de oficina (100)",34,,16,13,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",568,5,201,207,124,31
"Agricult. trabaj. calif.agrop. y pesqueros (102)",1726,,647,427,419,233
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",41,,15,16,10,
"Obreros construc., conf., papel, fab., instr. (104)",74,1,33,22,15,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",5632,440,1796,1785,1335,276
"Otra (106)",5,,5,,,
"Ocupación no especificada (107)",242,2,109,62,49,20
