"CUADRO Nº 17: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Obreros construc.,conf.,papel, fab., instr. (092)",1195,77,370,730,15,3,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",7543,150,6666,189,1,527,10
"Otra (094)",28,28,,,,,
"Ocupación no especificada (095)",183,24,67,75,2,15,
"Mujeres (096)",3187,419,836,1321,24,256,331
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",5,3,,,2,,
"Profes., científicos e intelectuales (098)",183,165,,18,,,
"Técnicos de nivel medio y trab. asimilados (099)",43,35,,8,,,
"Jefes y empleados de oficina (100)",70,69,,,,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",740,80,29,576,19,36,
"Agricult.trabaj.calif.agrop.y pesqueros (102)",138,,2,134,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",301,,100,193,,8,
"Obreros construc.,conf.,papel, fab., instr. (104)",65,,14,50,,1,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",1506,50,661,310,1,153,331
"Ocupación no especificada (107)",136,17,30,32,,57,
