"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia BOLOGNESI (000)",11569,153,3649,3994,2711,1062
"Empleado (001)",1938,11,608,907,377,35
"Obrero (002)",3155,13,1309,1136,556,141
"Trabajador independiente (003)",4311,22,882,1393,1308,706
"Empleador o patrono (004)",117,,31,47,34,5
"Trabajador familiar no remunerado (005)",1380,97,462,326,341,154
"Trabajador del hogar (006)",144,3,76,37,20,8
"Desocupado (008)",524,7,281,148,75,13
"Hombres (009)",8354,103,2638,2893,1939,781
"Empleado (010)",1238,4,362,579,269,24
"Obrero (011)",2865,13,1204,1044,489,115
"Trabajador independiente (012)",3084,14,601,977,941,551
"Empleador o patrono (013)",90,,21,39,25,5
"Trabajador familiar no remunerado (014)",703,64,277,139,151,72
"Trabajador del hogar (015)",10,1,3,4,1,1
"Desocupado (017)",364,7,170,111,63,13
"Mujeres (018)",3215,50,1011,1101,772,281
"Empleado (019)",700,7,246,328,108,11
"Obrero (020)",290,,105,92,67,26
"Trabajador independiente (021)",1227,8,281,416,367,155
"Empleador o patrono (022)",27,,10,8,9,
"Trabajador familiar no remunerado (023)",677,33,185,187,190,82
"Trabajador del hogar (024)",134,2,73,33,19,7
"Desocupado (026)",160,,111,37,12,
,,,,,,
"URBANA (027)",7036,88,2149,2546,1690,563
"Empleado (028)",1444,9,427,696,286,26
"Obrero (029)",1825,10,730,634,370,81
"Trabajador independiente (030)",2635,17,547,896,800,375
"Empleador o patrono (031)",79,,18,31,26,4
"Trabajador familiar no remunerado (032)",539,42,175,136,127,59
"Trabajador del hogar (033)",123,3,61,33,18,8
"Desocupado (035)",391,7,191,120,63,10
"Hombres (036)",4842,60,1491,1726,1168,397
"Empleado (037)",848,3,227,411,190,17
"Obrero (038)",1624,10,670,565,314,65
"Trabajador independiente (039)",1793,13,369,586,544,281
"Empleador o patrono (040)",59,,11,25,19,4
"Trabajador familiar no remunerado (041)",233,26,90,48,50,19
"Trabajador del hogar (042)",7,1,2,3,,1
"Desocupado (044)",278,7,122,88,51,10
"Mujeres (045)",2194,28,658,820,522,166
"Empleado (046)",596,6,200,285,96,9
"Obrero (047)",201,,60,69,56,16
"Trabajador independiente (048)",842,4,178,310,256,94
"Empleador o patrono (049)",20,,7,6,7,
"Trabajador familiar no remunerado (050)",306,16,85,88,77,40
"Trabajador del hogar (051)",116,2,59,30,18,7
"Desocupado (053)",113,,69,32,12,
,,,,,,
"RURAL (054)",4533,65,1500,1448,1021,499
"Empleado (055)",494,2,181,211,91,9
"Obrero (056)",1330,3,579,502,186,60
"Trabajador independiente (057)",1676,5,335,497,508,331
"Empleador o patrono (058)",38,,13,16,8,1
"Trabajador familiar no remunerado (059)",841,55,287,190,214,95
"Trabajador del hogar (060)",21,,15,4,2,
"Desocupado (062)",133,,90,28,12,3
"Hombres (063)",3512,43,1147,1167,771,384
"Empleado (064)",390,1,135,168,79,7
"Obrero (065)",1241,3,534,479,175,50
"Trabajador independiente (066)",1291,1,232,391,397,270
"Empleador o patrono (067)",31,,10,14,6,1
"Trabajador familiar no remunerado (068)",470,38,187,91,101,53
"Trabajador del hogar (069)",3,,1,1,1,
"Desocupado (071)",86,,48,23,12,3
"Mujeres (072)",1021,22,353,281,250,115
"Empleado (073)",104,1,46,43,12,2
"Obrero (074)",89,,45,23,11,10
"Trabajador independiente (075)",385,4,103,106,111,61
"Empleador o patrono (076)",7,,3,2,2,
"Trabajador familiar no remunerado (077)",371,17,100,99,113,42
"Trabajador del hogar (078)",18,,14,3,1,
"Desocupado (080)",47,,42,5,,
