"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia SATIPO (000)",72018,2057,30301,23843,13424,2393
"Empleado (001)",7269,87,2995,2967,1164,56
"Obrero (002)",14235,199,7466,4176,2043,351
"Trabajador independiente (003)",33663,198,11112,12787,8004,1562
"Empleador o patrono (004)",2354,,577,934,676,167
"Trabajador familiar no remunerado (005)",11571,1436,6298,2367,1261,209
"Trabajador del hogar (006)",1058,63,645,224,105,21
"Desocupado (008)",1868,74,1208,388,171,27
"Hombres (009)",55101,1398,23092,18055,10482,2074
"Empleado (010)",4095,39,1509,1688,814,45
"Obrero (011)",12608,169,6658,3669,1785,327
"Trabajador independiente (012)",27638,133,9149,10439,6540,1377
"Empleador o patrono (013)",2070,,497,828,590,155
"Trabajador familiar no remunerado (014)",7349,1001,4465,1132,608,143
"Trabajador del hogar (015)",76,10,47,11,5,3
"Desocupado (017)",1265,46,767,288,140,24
"Mujeres (018)",16917,659,7209,5788,2942,319
"Empleado (019)",3174,48,1486,1279,350,11
"Obrero (020)",1627,30,808,507,258,24
"Trabajador independiente (021)",6025,65,1963,2348,1464,185
"Empleador o patrono (022)",284,,80,106,86,12
"Trabajador familiar no remunerado (023)",4222,435,1833,1235,653,66
"Trabajador del hogar (024)",982,53,598,213,100,18
"Desocupado (026)",603,28,441,100,31,3
,,,,,,
"URBANA (027)",21979,433,8228,8003,4672,643
"Empleado (028)",5411,60,2165,2224,917,45
"Obrero (029)",3402,53,1534,1080,650,85
"Trabajador independiente (030)",9490,75,2753,3734,2508,420
"Empleador o patrono (031)",634,,165,241,194,34
"Trabajador familiar no remunerado (032)",1666,196,766,410,260,34
"Trabajador del hogar (033)",597,29,357,132,67,12
"Desocupado (035)",779,20,488,182,76,13
"Hombres (036)",14431,273,5337,5121,3211,489
"Empleado (037)",3099,30,1126,1278,630,35
"Obrero (038)",2978,41,1352,936,573,76
"Trabajador independiente (039)",6441,56,1912,2444,1709,320
"Empleador o patrono (040)",490,,120,189,153,28
"Trabajador familiar no remunerado (041)",873,127,510,138,81,17
"Trabajador del hogar (042)",38,6,22,7,2,1
"Desocupado (044)",512,13,295,129,63,12
"Mujeres (045)",7548,160,2891,2882,1461,154
"Empleado (046)",2312,30,1039,946,287,10
"Obrero (047)",424,12,182,144,77,9
"Trabajador independiente (048)",3049,19,841,1290,799,100
"Empleador o patrono (049)",144,,45,52,41,6
"Trabajador familiar no remunerado (050)",793,69,256,272,179,17
"Trabajador del hogar (051)",559,23,335,125,65,11
"Desocupado (053)",267,7,193,53,13,1
,,,,,,
"RURAL (054)",50039,1624,22073,15840,8752,1750
"Empleado (055)",1858,27,830,743,247,11
"Obrero (056)",10833,146,5932,3096,1393,266
"Trabajador independiente (057)",24173,123,8359,9053,5496,1142
"Empleador o patrono (058)",1720,,412,693,482,133
"Trabajador familiar no remunerado (059)",9905,1240,5532,1957,1001,175
"Trabajador del hogar (060)",461,34,288,92,38,9
"Desocupado (062)",1089,54,720,206,95,14
"Hombres (063)",40670,1125,17755,12934,7271,1585
"Empleado (064)",996,9,383,410,184,10
"Obrero (065)",9630,128,5306,2733,1212,251
"Trabajador independiente (066)",21197,77,7237,7995,4831,1057
"Empleador o patrono (067)",1580,,377,639,437,127
"Trabajador familiar no remunerado (068)",6476,874,3955,994,527,126
"Trabajador del hogar (069)",38,4,25,4,3,2
"Desocupado (071)",753,33,472,159,77,12
"Mujeres (072)",9369,499,4318,2906,1481,165
"Empleado (073)",862,18,447,333,63,1
"Obrero (074)",1203,18,626,363,181,15
"Trabajador independiente (075)",2976,46,1122,1058,665,85
"Empleador o patrono (076)",140,,35,54,45,6
"Trabajador familiar no remunerado (077)",3429,366,1577,963,474,49
"Trabajador del hogar (078)",423,30,263,88,35,7
"Desocupado (080)",336,21,248,47,18,2
