"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
,,"ANTES DE 1960","1960 A 1969","1970 A 1979","1980 A 1989","1990 A 1999","2000 A 2007",
,,,,,,,,
"Provincia PAUCAR DEL SARA SARA (000)",3092,46,135,245,324,550,949,843
"De 12 a 14 años (001)",5,,,,,,,5
"De 15 a 19 años (002)",63,,,,,,45,18
"De 20 a 24 años (003)",261,,,,,1,164,96
"De 25 a 29 años (004)",297,,,,,8,199,90
"De 30 a 34 años (005)",282,,,,,37,184,61
"De 35 a 39 años (006)",308,,,,,74,170,64
"De 40 a 44 años (007)",317,,,,6,137,121,53
"De 45 a 49 años (008)",247,,,1,32,129,53,32
"De 50 y más años (009)",1312,46,135,244,286,164,13,424
"Sin nivel (010)",751,28,80,121,98,83,64,277
"De 15 a 19 años (012)",2,,,,,,,2
"De 20 a 24 años (013)",6,,,,,,3,3
"De 25 a 29 años (014)",15,,,,,,11,4
"De 30 a 34 años (015)",16,,,,,3,9,4
"De 35 a 39 años (016)",25,,,,,5,13,7
"De 40 a 44 años (017)",29,,,,2,9,11,7
"De 45 a 49 años (018)",41,,,,2,20,14,5
"De 50 y más años (019)",617,28,80,121,94,46,3,245
"Educacion Inicial (020)",5,,,,,,3,2
"De 12 a 14 años (021)",1,,,,,,,1
"De 20 a 24 años (023)",1,,,,,,,1
"De 25 a 29 años (024)",1,,,,,,1,
"De 30 a 34 años (025)",2,,,,,,2,
"Primaria (030)",995,14,44,105,155,198,249,230
"De 15 a 19 años (032)",16,,,,,,13,3
"De 20 a 24 años (033)",39,,,,,,28,11
"De 25 a 29 años (034)",59,,,,,,48,11
"De 30 a 34 años (035)",77,,,,,12,48,17
"De 35 a 39 años (036)",69,,,,,17,41,11
"De 40 a 44 años (037)",102,,,,1,45,40,16
"De 45 a 49 años (038)",99,,,,13,47,25,14
"De 50 y más años (039)",534,14,44,105,141,77,6,147
"Secundaria (040)",863,4,10,16,40,158,420,215
"De 12 a 14 años (041)",4,,,,,,,4
"De 15 a 19 años (042)",41,,,,,,29,12
"De 20 a 24 años (043)",165,,,,,,103,62
"De 25 a 29 años (044)",150,,,,,5,98,47
"De 30 a 34 años (045)",113,,,,,16,74,23
"De 35 a 39 años (046)",125,,,,,31,67,27
"De 40 a 44 años (047)",94,,,,1,42,38,13
"De 45 a 49 años (048)",62,,,1,8,39,9,5
"De 50 y más años (049)",109,4,10,15,31,25,2,22
"Sup. no Univ. incompleta (050)",107,,,,3,25,55,24
"De 15 a 19 años (052)",3,,,,,,3,
"De 20 a 24 años (053)",27,,,,,,19,8
"De 25 a 29 años (054)",23,,,,,2,12,9
"De 30 a 34 años (055)",15,,,,,,11,4
"De 35 a 39 años (056)",14,,,,,6,7,1
