"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia OXAPAMPA",,,,
"Viviendas particulares (001)",3693,2174,1361,158
"Ocupantes presentes (002)",14691,8565,5492,634
"Casa independiente",,,,
"Viviendas particulares (004)",3068,1772,1156,140
"Ocupantes presentes (005)",12633,7264,4796,573
"Departamento en edificio",,,,
"Viviendas particulares (007)",62,55,7,
"Ocupantes presentes (008)",178,168,10,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",367,271,96,
"Ocupantes presentes (011)",1210,875,335,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",140,45,89,6
"Ocupantes presentes (014)",458,150,297,11
"Choza o cabaña",,,,
"Viviendas particulares (016)",9,,,9
"Ocupantes presentes (017)",40,,,40
"Vivienda improvisada",,,,
"Viviendas particulares (019)",30,15,12,3
"Ocupantes presentes (020)",115,56,49,10
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",17,16,1,
"Ocupantes presentes (023)",57,52,5,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",3452,2060,1252,140
"Ocupantes presentes (029)",13801,8111,5119,571
"Casa independiente",,,,
"Viviendas particulares (031)",2902,1697,1080,125
"Ocupantes presentes (032)",11978,6928,4530,520
"Departamento en edificio",,,,
"Viviendas particulares (034)",32,25,7,
"Ocupantes presentes (035)",87,77,10,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",343,268,75,
"Ocupantes presentes (038)",1138,868,270,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",131,44,81,6
"Ocupantes presentes (041)",429,149,269,11
"Choza o cabaña",,,,
"Viviendas particulares (043)",9,,,9
"Ocupantes presentes (044)",40,,,40
"Vivienda improvisada",,,,
"Viviendas particulares (046)",19,11,8,
"Ocupantes presentes (047)",76,41,35,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",16,15,1,
"Ocupantes presentes (050)",53,48,5,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",241,114,109,18
"Ocupantes presentes (056)",890,454,373,63
"Casa independiente",,,,
"Viviendas particulares (058)",166,75,76,15
"Ocupantes presentes (059)",655,336,266,53
"Departamento en edificio",,,,
"Viviendas particulares (061)",30,30,,
"Ocupantes presentes (062)",91,91,,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",24,3,21,
"Ocupantes presentes (065)",72,7,65,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",9,1,8,
"Ocupantes presentes (068)",29,1,28,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (073)",11,4,4,3
"Ocupantes presentes (074)",39,15,14,10
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",1,1,,
"Ocupantes presentes (077)",4,4,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",2849,1877,915,57
"Ocupantes presentes (110)",11161,7336,3587,238
"Casa independiente",,,,
"Viviendas particulares (112)",2233,1475,710,48
"Ocupantes presentes (113)",9143,6035,2891,217
"Departamento en edificio",,,,
"Viviendas particulares (115)",62,55,7,
"Ocupantes presentes (116)",178,168,10,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",367,271,96,
"Ocupantes presentes (119)",1210,875,335,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",140,45,89,6
"Ocupantes presentes (122)",458,150,297,11
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",30,15,12,3
"Ocupantes presentes (128)",115,56,49,10
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",17,16,1,
"Ocupantes presentes (131)",57,52,5,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",2628,1768,810,50
"Ocupantes presentes (137)",10338,6904,3232,202
"Casa independiente",,,,
"Viviendas particulares (139)",2087,1405,638,44
"Ocupantes presentes (140)",8555,5721,2643,191
"Departamento en edificio",,,,
"Viviendas particulares (142)",32,25,7,
"Ocupantes presentes (143)",87,77,10,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",343,268,75,
"Ocupantes presentes (146)",1138,868,270,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",131,44,81,6
"Ocupantes presentes (149)",429,149,269,11
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",19,11,8,
"Ocupantes presentes (155)",76,41,35,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",16,15,1,
"Ocupantes presentes (158)",53,48,5,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",221,109,105,7
"Ocupantes presentes (164)",823,432,355,36
"Casa independiente",,,,
"Viviendas particulares (166)",146,70,72,4
"Ocupantes presentes (167)",588,314,248,26
"Departamento en edificio",,,,
"Viviendas particulares (169)",30,30,,
"Ocupantes presentes (170)",91,91,,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",24,3,21,
"Ocupantes presentes (173)",72,7,65,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",9,1,8,
"Ocupantes presentes (176)",29,1,28,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (181)",11,4,4,3
"Ocupantes presentes (182)",39,15,14,10
"Local no dest.para hab. humana",,,,
"Viviendas particulares (184)",1,1,,
"Ocupantes presentes (185)",4,4,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",844,297,446,101
"Ocupantes presentes (218)",3530,1229,1905,396
"Casa independiente",,,,
"Viviendas particulares (220)",835,297,446,92
"Ocupantes presentes (221)",3490,1229,1905,356
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",9,,,9
"Ocupantes presentes (233)",40,,,40
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",824,292,442,90
"Ocupantes presentes (245)",3463,1207,1887,369
"Casa independiente",,,,
"Viviendas particulares (247)",815,292,442,81
"Ocupantes presentes (248)",3423,1207,1887,329
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",9,,,9
"Ocupantes presentes (260)",40,,,40
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",20,5,4,11
"Ocupantes presentes (272)",67,22,18,27
"Casa independiente",,,,
"Viviendas particulares (274)",20,5,4,11
"Ocupantes presentes (275)",67,22,18,27
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
