"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia MARISCAL CACERES (000)",20469,717,6917,7243,4647,945
"Empleado (001)",2986,22,1074,1320,552,18
"Obrero (002)",3238,91,1354,1064,625,104
"Trabajador independiente (003)",10140,125,2665,3830,2847,673
"Empleador o patrono (004)",748,1,200,275,202,70
"Trabajador familiar no remunerado (005)",2525,439,1234,506,288,58
"Trabajador del hogar (006)",832,39,390,248,133,22
"Hombres (008)",15061,542,5088,5243,3426,762
"Empleado (009)",1692,12,576,755,334,15
"Obrero (010)",2814,84,1190,900,549,91
"Trabajador independiente (011)",8272,96,2191,3134,2288,563
"Empleador o patrono (012)",662,1,171,241,186,63
"Trabajador familiar no remunerado (013)",1584,348,938,205,64,29
"Trabajador del hogar (014)",37,1,22,8,5,1
"Mujeres (016)",5408,175,1829,2000,1221,183
"Empleado (017)",1294,10,498,565,218,3
"Obrero (018)",424,7,164,164,76,13
"Trabajador independiente (019)",1868,29,474,696,559,110
"Empleador o patrono (020)",86,,29,34,16,7
"Trabajador familiar no remunerado (021)",941,91,296,301,224,29
"Trabajador del hogar (022)",795,38,368,240,128,21
,,,,,,
"URBANA (024)",12879,379,4169,4672,3060,599
"Empleado (025)",2823,22,1021,1242,522,16
"Obrero (026)",1678,47,709,536,333,53
"Trabajador independiente (027)",6293,89,1557,2343,1857,447
"Empleador o patrono (028)",321,1,90,109,93,28
"Trabajador familiar no remunerado (029)",1108,189,485,249,148,37
"Trabajador del hogar (030)",656,31,307,193,107,18
"Hombres (032)",8779,273,2844,3101,2102,459
"Empleado (033)",1595,12,550,703,316,14
"Obrero (034)",1428,45,619,435,283,46
"Trabajador independiente (035)",4836,73,1225,1783,1395,360
"Empleador o patrono (036)",263,1,70,85,83,24
"Trabajador familiar no remunerado (037)",627,142,362,87,21,15
"Trabajador del hogar (038)",30,,18,8,4,
"Mujeres (040)",4100,106,1325,1571,958,140
"Empleado (041)",1228,10,471,539,206,2
"Obrero (042)",250,2,90,101,50,7
"Trabajador independiente (043)",1457,16,332,560,462,87
"Empleador o patrono (044)",58,,20,24,10,4
"Trabajador familiar no remunerado (045)",481,47,123,162,127,22
"Trabajador del hogar (046)",626,31,289,185,103,18
,,,,,,
"RURAL (048)",7590,338,2748,2571,1587,346
"Empleado (049)",163,,53,78,30,2
"Obrero (050)",1560,44,645,528,292,51
"Trabajador independiente (051)",3847,36,1108,1487,990,226
"Empleador o patrono (052)",427,,110,166,109,42
"Trabajador familiar no remunerado (053)",1417,250,749,257,140,21
"Trabajador del hogar (054)",176,8,83,55,26,4
"Hombres (056)",6282,269,2244,2142,1324,303
"Empleado (057)",97,,26,52,18,1
"Obrero (058)",1386,39,571,465,266,45
"Trabajador independiente (059)",3436,23,966,1351,893,203
"Empleador o patrono (060)",399,,101,156,103,39
"Trabajador familiar no remunerado (061)",957,206,576,118,43,14
"Trabajador del hogar (062)",7,1,4,,1,1
"Mujeres (064)",1308,69,504,429,263,43
"Empleado (065)",66,,27,26,12,1
"Obrero (066)",174,5,74,63,26,6
"Trabajador independiente (067)",411,13,142,136,97,23
"Empleador o patrono (068)",28,,9,10,6,3
"Trabajador familiar no remunerado (069)",460,44,173,139,97,7
"Trabajador del hogar (070)",169,7,79,55,25,3
