"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia CARABAYA",,,,
"Viviendas particulares (001)",5719,2491,2881,347
"Ocupantes presentes (002)",23022,10281,11350,1391
"Casa independiente",,,,
"Viviendas particulares (004)",5395,2372,2695,328
"Ocupantes presentes (005)",22280,9971,10966,1343
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",3,,3,
"Ocupantes presentes (011)",15,,15,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",300,119,179,2
"Ocupantes presentes (014)",676,310,363,3
"Choza o cabaña",,,,
"Viviendas particulares (016)",16,,,16
"Ocupantes presentes (017)",44,,,44
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",5,,4,1
"Ocupantes presentes (023)",7,,6,1
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",5083,2220,2597,266
"Ocupantes presentes (029)",20388,9134,10184,1070
"Casa independiente",,,,
"Viviendas particulares (031)",4772,2105,2417,250
"Ocupantes presentes (032)",19668,8830,9812,1026
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",3,,3,
"Ocupantes presentes (038)",15,,15,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",291,115,175,1
"Ocupantes presentes (041)",660,304,355,1
"Choza o cabaña",,,,
"Viviendas particulares (043)",15,,,15
"Ocupantes presentes (044)",43,,,43
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",2,,2,
"Ocupantes presentes (050)",2,,2,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",636,271,284,81
"Ocupantes presentes (056)",2634,1147,1166,321
"Casa independiente",,,,
"Viviendas particulares (058)",623,267,278,78
"Ocupantes presentes (059)",2612,1141,1154,317
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",9,4,4,1
"Ocupantes presentes (068)",16,6,8,2
"Choza o cabaña",,,,
"Viviendas particulares (070)",1,,,1
"Ocupantes presentes (071)",1,,,1
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",3,,2,1
"Ocupantes presentes (077)",5,,4,1
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",4720,2338,2195,187
"Ocupantes presentes (110)",18758,9627,8375,756
"Casa independiente",,,,
"Viviendas particulares (112)",4412,2219,2009,184
"Ocupantes presentes (113)",18060,9317,7991,752
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",3,,3,
"Ocupantes presentes (119)",15,,15,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",300,119,179,2
"Ocupantes presentes (122)",676,310,363,3
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",5,,4,1
"Ocupantes presentes (131)",7,,6,1
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",4133,2078,1920,135
"Ocupantes presentes (137)",16336,8533,7244,559
"Casa independiente",,,,
"Viviendas particulares (139)",3837,1963,1740,134
"Ocupantes presentes (140)",15659,8229,6872,558
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",3,,3,
"Ocupantes presentes (146)",15,,15,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",291,115,175,1
"Ocupantes presentes (149)",660,304,355,1
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",2,,2,
"Ocupantes presentes (158)",2,,2,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",587,260,275,52
"Ocupantes presentes (164)",2422,1094,1131,197
"Casa independiente",,,,
"Viviendas particulares (166)",575,256,269,50
"Ocupantes presentes (167)",2401,1088,1119,194
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",9,4,4,1
"Ocupantes presentes (176)",16,6,8,2
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (184)",3,,2,1
"Ocupantes presentes (185)",5,,4,1
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",999,153,686,160
"Ocupantes presentes (218)",4264,654,2975,635
"Casa independiente",,,,
"Viviendas particulares (220)",983,153,686,144
"Ocupantes presentes (221)",4220,654,2975,591
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",16,,,16
"Ocupantes presentes (233)",44,,,44
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",950,142,677,131
"Ocupantes presentes (245)",4052,601,2940,511
"Casa independiente",,,,
"Viviendas particulares (247)",935,142,677,116
"Ocupantes presentes (248)",4009,601,2940,468
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",15,,,15
"Ocupantes presentes (260)",43,,,43
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",49,11,9,29
"Ocupantes presentes (272)",212,53,35,124
"Casa independiente",,,,
"Viviendas particulares (274)",48,11,9,28
"Ocupantes presentes (275)",211,53,35,123
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",1,,,1
"Ocupantes presentes (287)",1,,,1
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
