"CUADRO Nº 2: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"GRUPOS DE EDAD",,,,,
,,"12 A 16 AÑOS","17 A 24 AÑOS","25 A 34 AÑOS","35 A 44 AÑOS","45 A 54 AÑOS","55 A MÁS AÑOS"
,,,,,,,
"Provincia ATALAYA (000)",27135,5302,6546,5888,4386,2741,2272
"Conviviente (001)",14582,514,3851,4474,3106,1635,1002
"Separado(a) (002)",735,28,168,155,143,118,123
"Casado(a) (003)",2805,28,138,514,780,706,639
"Viudo(a) (004)",641,3,16,39,72,141,370
"Divorciado(a) (005)",81,,6,9,15,22,29
"Soltero(a) (006)",8291,4729,2367,697,270,119,109
"Hombres (008)",14392,2728,3251,3051,2432,1605,1325
"Conviviente (009)",7272,123,1544,2257,1755,985,608
"Separado(a) (010)",300,8,33,55,64,66,74
"Casado(a) (011)",1460,8,48,226,379,399,400
"Viudo(a) (012)",234,1,7,10,33,44,139
"Divorciado(a) (013)",51,,1,4,8,17,21
"Soltero(a) (014)",5075,2588,1618,499,193,94,83
"Mujeres (016)",12743,2574,3295,2837,1954,1136,947
"Conviviente (017)",7310,391,2307,2217,1351,650,394
"Separado(a) (018)",435,20,135,100,79,52,49
"Casado(a) (019)",1345,20,90,288,401,307,239
"Viudo(a) (020)",407,2,9,29,39,97,231
"Divorciado(a) (021)",30,,5,5,7,5,8
"Soltero(a) (022)",3216,2141,749,198,77,25,26
,,,,,,,
"URBANA (024)",10693,2059,2304,2440,1813,1143,934
"Conviviente (025)",4405,97,932,1563,1036,528,249
"Separado(a) (026)",330,7,54,72,65,63,69
"Casado(a) (027)",1755,10,49,342,515,430,409
"Viudo(a) (028)",202,1,6,10,18,42,125
"Divorciado(a) (029)",39,,,2,7,11,19
"Soltero(a) (030)",3962,1944,1263,451,172,69,63
"Hombres (032)",5704,1063,1157,1241,991,687,565
"Conviviente (033)",2195,24,316,765,598,332,160
"Separado(a) (034)",131,1,7,26,24,34,39
"Casado(a) (035)",923,2,9,152,253,249,258
"Viudo(a) (036)",64,1,3,2,4,12,42
"Divorciado(a) (037)",26,,,1,3,8,14
"Soltero(a) (038)",2365,1035,822,295,109,52,52
"Mujeres (040)",4989,996,1147,1199,822,456,369
"Conviviente (041)",2210,73,616,798,438,196,89
"Separado(a) (042)",199,6,47,46,41,29,30
"Casado(a) (043)",832,8,40,190,262,181,151
"Viudo(a) (044)",138,,3,8,14,30,83
"Divorciado(a) (045)",13,,,1,4,3,5
"Soltero(a) (046)",1597,909,441,156,63,17,11
,,,,,,,
"RURAL (048)",16442,3243,4242,3448,2573,1598,1338
"Conviviente (049)",10177,417,2919,2911,2070,1107,753
"Separado(a) (050)",405,21,114,83,78,55,54
"Casado(a) (051)",1050,18,89,172,265,276,230
"Viudo(a) (052)",439,2,10,29,54,99,245
"Divorciado(a) (053)",42,,6,7,8,11,10
"Soltero(a) (054)",4329,2785,1104,246,98,50,46
"Hombres (056)",8688,1665,2094,1810,1441,918,760
"Conviviente (057)",5077,99,1228,1492,1157,653,448
"Separado(a) (058)",169,7,26,29,40,32,35
"Casado(a) (059)",537,6,39,74,126,150,142
"Viudo(a) (060)",170,,4,8,29,32,97
"Divorciado(a) (061)",25,,1,3,5,9,7
"Soltero(a) (062)",2710,1553,796,204,84,42,31
"Mujeres (064)",7754,1578,2148,1638,1132,680,578
"Conviviente (065)",5100,318,1691,1419,913,454,305
"Separado(a) (066)",236,14,88,54,38,23,19
"Casado(a) (067)",513,12,50,98,139,126,88
"Viudo(a) (068)",269,2,6,21,25,67,148
"Divorciado(a) (069)",17,,5,4,3,2,3
"Soltero(a) (070)",1619,1232,308,42,14,8,15
