"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia HUAROCHIRI (000)",33548,358,10913,11579,8142,2556
"Empleado (001)",5476,18,1879,2265,1228,86
"Obrero (002)",8912,45,3688,3292,1634,253
"Trabajador independiente (003)",13680,63,3160,4515,4122,1820
"Empleador o patrono (004)",451,,90,158,155,48
"Trabajador familiar no remunerado (005)",3281,204,1235,839,717,286
"Trabajador del hogar (006)",812,16,355,268,149,24
"Desocupado (008)",936,12,506,242,137,39
"Hombres (009)",22810,196,7568,7932,5403,1711
"Empleado (010)",3111,10,955,1279,796,71
"Obrero (011)",7948,37,3322,2964,1426,199
"Trabajador independiente (012)",9416,35,2169,3129,2783,1300
"Empleador o patrono (013)",315,,62,107,108,38
"Trabajador familiar no remunerado (014)",1359,109,719,283,175,73
"Trabajador del hogar (015)",32,1,15,8,8,
"Desocupado (017)",629,4,326,162,107,30
"Mujeres (018)",10738,162,3345,3647,2739,845
"Empleado (019)",2365,8,924,986,432,15
"Obrero (020)",964,8,366,328,208,54
"Trabajador independiente (021)",4264,28,991,1386,1339,520
"Empleador o patrono (022)",136,,28,51,47,10
"Trabajador familiar no remunerado (023)",1922,95,516,556,542,213
"Trabajador del hogar (024)",780,15,340,260,141,24
"Desocupado (026)",307,8,180,80,30,9
,,,,,,
"URBANA (027)",21997,210,6889,7717,5515,1666
"Empleado (028)",4451,14,1488,1851,1024,74
"Obrero (029)",5145,28,2079,1903,973,162
"Trabajador independiente (030)",8942,33,2003,3001,2737,1168
"Empleador o patrono (031)",291,,55,96,109,31
"Trabajador familiar no remunerado (032)",1871,116,634,491,449,181
"Trabajador del hogar (033)",579,11,248,191,113,16
"Desocupado (035)",718,8,382,184,110,34
"Hombres (036)",14165,117,4518,4961,3483,1086
"Empleado (037)",2429,9,716,1002,641,61
"Obrero (038)",4510,25,1846,1679,836,124
"Trabajador independiente (039)",5825,18,1314,1953,1739,801
"Empleador o patrono (040)",190,,38,58,71,23
"Trabajador familiar no remunerado (041)",713,62,352,145,104,50
"Trabajador del hogar (042)",22,1,12,3,6,
"Desocupado (044)",476,2,240,121,86,27
"Mujeres (045)",7832,93,2371,2756,2032,580
"Empleado (046)",2022,5,772,849,383,13
"Obrero (047)",635,3,233,224,137,38
"Trabajador independiente (048)",3117,15,689,1048,998,367
"Empleador o patrono (049)",101,,17,38,38,8
"Trabajador familiar no remunerado (050)",1158,54,282,346,345,131
"Trabajador del hogar (051)",557,10,236,188,107,16
"Desocupado (053)",242,6,142,63,24,7
,,,,,,
"RURAL (054)",11551,148,4024,3862,2627,890
"Empleado (055)",1025,4,391,414,204,12
"Obrero (056)",3767,17,1609,1389,661,91
"Trabajador independiente (057)",4738,30,1157,1514,1385,652
"Empleador o patrono (058)",160,,35,62,46,17
"Trabajador familiar no remunerado (059)",1410,88,601,348,268,105
"Trabajador del hogar (060)",233,5,107,77,36,8
"Desocupado (062)",218,4,124,58,27,5
"Hombres (063)",8645,79,3050,2971,1920,625
"Empleado (064)",682,1,239,277,155,10
"Obrero (065)",3438,12,1476,1285,590,75
"Trabajador independiente (066)",3591,17,855,1176,1044,499
"Empleador o patrono (067)",125,,24,49,37,15
"Trabajador familiar no remunerado (068)",646,47,367,138,71,23
"Trabajador del hogar (069)",10,,3,5,2,
"Desocupado (071)",153,2,86,41,21,3
"Mujeres (072)",2906,69,974,891,707,265
"Empleado (073)",343,3,152,137,49,2
"Obrero (074)",329,5,133,104,71,16
"Trabajador independiente (075)",1147,13,302,338,341,153
"Empleador o patrono (076)",35,,11,13,9,2
"Trabajador familiar no remunerado (077)",764,41,234,210,197,82
"Trabajador del hogar (078)",223,5,104,72,34,8
"Desocupado (080)",65,2,38,17,6,2
