"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia ANGARAES (000)",12126,1456,1878,5281,101,2173,77,1160
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",27,26,,,1,,,
"Profes., científicos e intelectuales (002)",851,766,,80,3,2,,
"Técnicos de nivel medio y trab. asimilados (003)",209,119,,47,9,34,,
"Jefes y empleados de oficina (004)",184,182,,2,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",619,105,4,399,26,85,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",4150,28,1,4001,22,98,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",547,,412,106,18,11,,
"Obreros construc.,conf.,papel, fab., instr. (008)",418,34,197,157,11,19,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",3401,73,1155,256,2,1838,77,
"Otra (010)",40,40,,,,,,
"Ocupaciñn no especificada (011)",520,83,109,233,9,86,,
"Desocupado (012)",1160,,,,,,,1160
"Hombres (013)",8831,899,1668,4115,69,1137,1,942
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",23,23,,,,,,
"Profes., científicos e intelectuales (015)",487,439,,45,1,2,,
"Técnicos de nivel medio y trab. asimilados (016)",114,75,,30,8,1,,
"Jefes y empleados de oficina (017)",121,119,,2,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",232,53,3,146,16,14,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",3557,28,,3427,13,89,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",515,,402,93,15,5,,
"Obreros construc.,conf.,papel, fab., instr. (021)",415,34,196,156,11,18,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",2086,41,991,83,,970,1,
"Otra (023)",40,40,,,,,,
"Ocupaciñn no especificada (024)",299,47,76,133,5,38,,
"Desocupado (025)",942,,,,,,,942
"Mujeres (026)",3295,557,210,1166,32,1036,76,218
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",4,3,,,1,,,
"Profes., científicos e intelectuales (028)",364,327,,35,2,,,
"Técnicos de nivel medio y trab. asimilados (029)",95,44,,17,1,33,,
"Jefes y empleados de oficina (030)",63,63,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",387,52,1,253,10,71,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",593,,1,574,9,9,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",32,,10,13,3,6,,
"Obreros construc.,conf.,papel, fab., instr. (034)",3,,1,1,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",1315,32,164,173,2,868,76,
"Ocupaciñn no especificada (037)",221,36,33,100,4,48,,
"Desocupado (038)",218,,,,,,,218
,,,,,,,,
"URBANA (039)",5012,1188,714,1986,78,695,58,293
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",19,18,,,1,,,
"Profes., científicos e intelectuales (041)",712,645,,62,3,2,,
"Técnicos de nivel medio y trab. asimilados (042)",176,101,,36,6,33,,
"Jefes y empleados de oficina (043)",155,153,,2,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",514,79,4,328,25,78,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",1140,1,,1124,10,5,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",267,,163,78,18,8,,
"Obreros construc.,conf.,papel, fab., instr. (047)",223,28,103,80,6,6,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",1211,57,391,181,2,522,58,
"Otra (049)",40,40,,,,,,
"Ocupaciñn no especificada (050)",262,66,53,95,7,41,,
"Desocupado (051)",293,,,,,,,293
"Hombres (052)",3139,724,596,1361,51,237,1,169
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",16,16,,,,,,
"Profes., científicos e intelectuales (054)",398,358,,37,1,2,,
"Técnicos de nivel medio y trab. asimilados (055)",90,62,,23,5,,,
"Jefes y empleados de oficina (056)",102,100,,2,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",194,48,3,117,15,11,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",932,1,,923,6,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",242,,156,68,15,3,,
"Obreros construc.,conf.,papel, fab., instr. (060)",222,28,102,80,6,6,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",596,34,303,60,,198,1,
"Otra (062)",40,40,,,,,,
"Ocupaciñn no especificada (063)",138,37,32,51,3,15,,
"Desocupado (064)",169,,,,,,,169
"Mujeres (065)",1873,464,118,625,27,458,57,124
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",3,2,,,1,,,
"Profes., científicos e intelectuales (067)",314,287,,25,2,,,
"Técnicos de nivel medio y trab. asimilados (068)",86,39,,13,1,33,,
"Jefes y empleados de oficina (069)",53,53,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",320,31,1,211,10,67,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",208,,,201,4,3,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",25,,7,10,3,5,,
"Obreros construc.,conf.,papel, fab., instr. (073)",1,,1,,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",615,23,88,121,2,324,57,
"Ocupaciñn no especificada (076)",124,29,21,44,4,26,,
"Desocupado (077)",124,,,,,,,124
,,,,,,,,
"RURAL (078)",7114,268,1164,3295,23,1478,19,867
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",8,8,,,,,,
"Profes., científicos e intelectuales (080)",139,121,,18,,,,
"Técnicos de nivel medio y trab. asimilados (081)",33,18,,11,3,1,,
"Jefes y empleados de oficina (082)",29,29,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",105,26,,71,1,7,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",3010,27,1,2877,12,93,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",280,,249,28,,3,,
"Obreros construc.,conf.,papel, fab., instr. (086)",195,6,94,77,5,13,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",2190,16,764,75,,1316,19,
"Ocupaciñn no especificada (089)",258,17,56,138,2,45,,
"Desocupado (090)",867,,,,,,,867
"Hombres (091)",5692,175,1072,2754,18,900,,773
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",7,7,,,,,,
"Profes., científicos e intelectuales (093)",89,81,,8,,,,
"Técnicos de nivel medio y trab. asimilados (094)",24,13,,7,3,1,,
"Jefes y empleados de oficina (095)",19,19,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",38,5,,29,1,3,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",2625,27,,2504,7,87,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",273,,246,25,,2,,
