"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia YAUYOS",,,,
"Viviendas particulares (001)",2409,1531,626,252
"Ocupantes presentes (002)",7836,5065,1991,780
"Casa independiente",,,,
"Viviendas particulares (004)",2315,1465,600,250
"Ocupantes presentes (005)",7521,4819,1925,777
"Departamento en edificio",,,,
"Viviendas particulares (007)",6,,6,
"Ocupantes presentes (008)",13,,13,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",30,29,1,
"Ocupantes presentes (011)",103,98,5,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",35,19,15,1
"Ocupantes presentes (014)",103,72,29,2
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (019)",20,16,4,
"Ocupantes presentes (020)",86,67,19,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",3,2,,1
"Ocupantes presentes (023)",10,9,,1
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",2170,1406,558,206
"Ocupantes presentes (029)",7053,4669,1754,630
"Casa independiente",,,,
"Viviendas particulares (031)",2078,1342,532,204
"Ocupantes presentes (032)",6745,4430,1688,627
"Departamento en edificio",,,,
"Viviendas particulares (034)",6,,6,
"Ocupantes presentes (035)",13,,13,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",29,28,1,
"Ocupantes presentes (038)",102,97,5,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",34,18,15,1
"Ocupantes presentes (041)",97,66,29,2
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (046)",20,16,4,
"Ocupantes presentes (047)",86,67,19,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",3,2,,1
"Ocupantes presentes (050)",10,9,,1
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",239,125,68,46
"Ocupantes presentes (056)",783,396,237,150
"Casa independiente",,,,
"Viviendas particulares (058)",237,123,68,46
"Ocupantes presentes (059)",776,389,237,150
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",1,1,,
"Ocupantes presentes (065)",1,1,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",1,1,,
"Ocupantes presentes (068)",6,6,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",1967,1273,574,120
"Ocupantes presentes (110)",6290,4148,1816,326
"Casa independiente",,,,
"Viviendas particulares (112)",1874,1207,548,119
"Ocupantes presentes (113)",5976,3902,1750,324
"Departamento en edificio",,,,
"Viviendas particulares (115)",6,,6,
"Ocupantes presentes (116)",13,,13,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",30,29,1,
"Ocupantes presentes (119)",103,98,5,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",35,19,15,1
"Ocupantes presentes (122)",103,72,29,2
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",20,16,4,
"Ocupantes presentes (128)",86,67,19,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",2,2,,
"Ocupantes presentes (131)",9,9,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",1753,1159,507,87
"Ocupantes presentes (137)",5583,3775,1583,225
"Casa independiente",,,,
"Viviendas particulares (139)",1662,1095,481,86
"Ocupantes presentes (140)",5276,3536,1517,223
"Departamento en edificio",,,,
"Viviendas particulares (142)",6,,6,
"Ocupantes presentes (143)",13,,13,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",29,28,1,
"Ocupantes presentes (146)",102,97,5,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",34,18,15,1
"Ocupantes presentes (149)",97,66,29,2
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",20,16,4,
"Ocupantes presentes (155)",86,67,19,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",2,2,,
"Ocupantes presentes (158)",9,9,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",214,114,67,33
"Ocupantes presentes (164)",707,373,233,101
"Casa independiente",,,,
"Viviendas particulares (166)",212,112,67,33
"Ocupantes presentes (167)",700,366,233,101
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",1,1,,
"Ocupantes presentes (173)",1,1,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",1,1,,
"Ocupantes presentes (176)",6,6,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",442,258,52,132
"Ocupantes presentes (218)",1546,917,175,454
"Casa independiente",,,,
"Viviendas particulares (220)",441,258,52,131
"Ocupantes presentes (221)",1545,917,175,453
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",1,,,1
"Ocupantes presentes (239)",1,,,1
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",417,247,51,119
"Ocupantes presentes (245)",1470,894,171,405
"Casa independiente",,,,
"Viviendas particulares (247)",416,247,51,118
"Ocupantes presentes (248)",1469,894,171,404
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",1,,,1
"Ocupantes presentes (266)",1,,,1
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",25,11,1,13
"Ocupantes presentes (272)",76,23,4,49
"Casa independiente",,,,
"Viviendas particulares (274)",25,11,1,13
"Ocupantes presentes (275)",76,23,4,49
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
