"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia JAEN (000)",63165,11155,12719,27281,1417,7206,1427,1960
"Agric., ganadería, caza y silvicultura (001)",31084,75,9121,15031,760,6097,,
"Pesca (002)",7,,2,4,,1,,
"Explotación de minas y canteras (003)",66,30,30,6,,,,
"Industrias manufactureras (004)",2235,100,584,1391,94,66,,
"Suministro de electricidad, gas y agua (005)",88,38,50,,,,,
"Construcción (006)",2172,137,1377,586,60,12,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",7179,1467,234,4610,263,605,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",922,121,149,550,69,33,,
"Comercio al por mayor (009)",379,169,26,141,14,29,,
"Comercio al por menor (010)",5878,1177,59,3919,180,543,,
"Hoteles y restaurantes (011)",1756,635,52,893,70,106,,
"Trans., almac. y comunicaciones (012)",4073,964,440,2560,56,53,,
"Intermediación financiera (013)",136,130,,2,2,2,,
"Activid.inmobil., empres. y alquileres (014)",1332,951,50,299,23,9,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",1043,839,204,,,,,
"Enseñanza (016)",3843,3621,2,196,7,17,,
"Servicios sociales y de salud (017)",929,772,6,136,11,4,,
"Otras activ. serv.comun.soc y personales (018)",1291,550,234,477,7,23,,
"Hogares privados con servicio doméstico (019)",1427,,,,,,1427,
"Actividad economica no especificada (021)",2544,846,333,1090,64,211,,
"Desocupado (022)",1960,,,,,,,1960
"Hombres (023)",48004,6210,11321,22387,1163,5423,61,1439
"Agric., ganadería, caza y silvicultura (024)",28028,62,8056,14170,703,5037,,
"Pesca (025)",5,,1,3,,1,,
"Explotación de minas y canteras (026)",61,27,28,6,,,,
"Industrias manufactureras (027)",1683,62,500,993,84,44,,
"Suministro de electricidad, gas y agua (028)",78,30,48,,,,,
"Construcción (029)",2132,130,1360,572,59,11,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",4035,782,230,2706,172,145,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",828,77,148,524,66,13,,
"Comercio al por mayor (032)",255,109,26,99,9,12,,
"Comercio al por menor (033)",2952,596,56,2083,97,120,,
"Hoteles y restaurantes (034)",639,300,20,263,25,31,,
"Trans., almac. y comunicaciones (035)",3880,822,431,2523,53,51,,
"Intermediación financiera (036)",78,75,,,1,2,,
"Activid.inmobil., empres. y alquileres (037)",832,538,37,236,14,7,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",787,640,147,,,,,
"Enseñanza (039)",1777,1679,2,83,5,8,,
"Servicios sociales y de salud (040)",403,303,3,89,7,1,,
"Otras activ. serv.comun.soc y personales (041)",771,315,210,231,3,12,,
"Hogares privados con servicio doméstico (042)",61,,,,,,61,
"Actividad economica no especificada (044)",1315,445,248,512,37,73,,
"Desocupado (045)",1439,,,,,,,1439
"Mujeres (046)",15161,4945,1398,4894,254,1783,1366,521
"Agric., ganadería, caza y silvicultura (047)",3056,13,1065,861,57,1060,,
"Pesca (048)",2,,1,1,,,,
"Explotación de minas y canteras (049)",5,3,2,,,,,
"Industrias manufactureras (050)",552,38,84,398,10,22,,
"Suministro de electricidad, gas y agua (051)",10,8,2,,,,,
"Construcción (052)",40,7,17,14,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",3144,685,4,1904,91,460,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",94,44,1,26,3,20,,
"Comercio al por mayor (055)",124,60,,42,5,17,,
"Comercio al por menor (056)",2926,581,3,1836,83,423,,
"Hoteles y restaurantes (057)",1117,335,32,630,45,75,,
"Trans., almac. y comunicaciones (058)",193,142,9,37,3,2,,
"Intermediación financiera (059)",58,55,,2,1,,,
"Activid.inmobil., empres. y alquileres (060)",500,413,13,63,9,2,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",256,199,57,,,,,
"Enseñanza (062)",2066,1942,,113,2,9,,
"Servicios sociales y de salud (063)",526,469,3,47,4,3,,
"Otras activ. serv.comun.soc y personales (064)",520,235,24,246,4,11,,
"Hogares privados con servicio doméstico (065)",1366,,,,,,1366,
"Actividad economica no especificada (067)",1229,401,85,578,27,138,,
,,,,,,,,
"URBANA (068)",34525,10112,5157,14199,1005,1576,1150,1326
"Agric., ganadería, caza y silvicultura (069)",6466,67,2127,3204,365,703,,
"Pesca (070)",7,,2,4,,1,,
"Explotación de minas y canteras (071)",32,16,11,5,,,,
"Industrias manufactureras (072)",2003,92,496,1267,94,54,,
"Suministro de electricidad, gas y agua (073)",75,33,42,,,,,
"Construcción (074)",1854,105,1139,547,58,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",6531,1427,215,4108,256,525,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",880,116,140,526,67,31,,
"Comercio al por mayor (077)",358,164,26,129,13,26,,
"Comercio al por menor (078)",5293,1147,49,3453,176,468,,
"Hoteles y restaurantes (079)",1599,594,39,811,68,87,,
"Trans., almac. y comunicaciones (080)",3756,906,388,2362,54,46,,
"Intermediación financiera (081)",134,128,,2,2,2,,
"Activid.inmobil., empres. y alquileres (082)",1269,904,42,292,22,9,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",956,793,163,,,,,
"Enseñanza (084)",3202,3027,1,152,6,16,,
"Servicios sociales y de salud (085)",842,702,6,119,11,4,,
"Otras activ. serv.comun.soc y personales (086)",1211,526,214,444,7,20,,
"Hogares privados con servicio doméstico (087)",1150,,,,,,1150,
"Actividad economica no especificada (089)",2112,792,272,882,62,104,,
"Desocupado (090)",1326,,,,,,,1326
"Hombres (091)",23204,5613,4633,10368,779,833,51,927
"Agric., ganadería, caza y silvicultura (092)",5740,54,1892,2929,334,531,,
"Pesca (093)",5,,1,3,,1,,
"Explotación de minas y canteras (094)",27,13,9,5,,,,
"Industrias manufactureras (095)",1496,57,421,899,84,35,,
"Suministro de electricidad, gas y agua (096)",65,25,40,,,,,
"Construcción (097)",1815,98,1122,533,57,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",3645,762,212,2385,165,121,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",788,73,139,501,64,11,,
"Comercio al por mayor (100)",238,106,26,89,8,9,,
"Comercio al por menor (101)",2619,583,47,1795,93,101,,
"Hoteles y restaurantes (102)",577,273,13,241,23,27,,
"Trans., almac. y comunicaciones (103)",3568,766,380,2327,51,44,,
"Intermediación financiera (104)",78,75,,,1,2,,
"Activid.inmobil., empres. y alquileres (105)",782,502,30,230,13,7,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",712,602,110,,,,,
"Enseñanza (107)",1483,1399,1,71,4,8,,
"Servicios sociales y de salud (108)",365,277,3,77,7,1,,
"Otras activ. serv.comun.soc y personales (109)",721,297,195,216,3,10,,
"Hogares privados con servicio doméstico (110)",51,,,,,,51,
"Actividad economica no especificada (112)",1147,413,204,452,37,41,,
