"CUADRO Nº 2: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"GRUPOS DE EDAD",,,,,
,,"12 A 16 AÑOS","17 A 24 AÑOS","25 A 34 AÑOS","35 A 44 AÑOS","45 A 54 AÑOS","55 A MÁS AÑOS"
,,,,,,,
"Provincia PUERTO INCA (000)",21020,3852,4434,4584,3610,2339,2201
"Conviviente (001)",8594,163,1905,2925,1981,998,622
"Separado(a) (002)",641,16,78,113,139,124,171
"Casado(a) (003)",3831,8,172,697,1088,964,902
"Viudo(a) (004)",513,1,4,23,52,80,353
"Divorciado(a) (005)",73,,5,11,16,15,26
"Soltero(a) (006)",7368,3664,2270,815,334,158,127
"Hombres (008)",11806,2058,2385,2560,2040,1432,1331
"Conviviente (009)",4330,27,621,1571,1117,602,392
"Separado(a) (010)",332,4,10,42,86,78,112
"Casado(a) (011)",1977,3,38,298,530,558,550
"Viudo(a) (012)",222,1,2,8,26,38,147
"Divorciado(a) (013)",46,,3,6,11,10,16
"Soltero(a) (014)",4899,2023,1711,635,270,146,114
"Mujeres (016)",9214,1794,2049,2024,1570,907,870
"Conviviente (017)",4264,136,1284,1354,864,396,230
"Separado(a) (018)",309,12,68,71,53,46,59
"Casado(a) (019)",1854,5,134,399,558,406,352
"Viudo(a) (020)",291,,2,15,26,42,206
"Divorciado(a) (021)",27,,2,5,5,5,10
"Soltero(a) (022)",2469,1641,559,180,64,12,13
,,,,,,,
"URBANA (024)",4457,876,853,918,817,516,477
"Conviviente (025)",1591,15,291,553,423,191,118
"Separado(a) (026)",162,3,19,35,34,29,42
"Casado(a) (027)",901,3,34,147,260,246,211
"Viudo(a) (028)",91,1,2,6,8,8,66
"Divorciado(a) (029)",26,,1,4,7,4,10
"Soltero(a) (030)",1686,854,506,173,85,38,30
"Hombres (032)",2328,435,443,458,411,314,267
"Conviviente (033)",765,3,80,273,217,123,69
"Separado(a) (034)",57,1,1,12,13,12,18
"Casado(a) (035)",458,2,9,58,116,144,129
"Viudo(a) (036)",29,1,1,3,4,2,18
"Divorciado(a) (037)",11,,,1,4,1,5
"Soltero(a) (038)",1008,428,352,111,57,32,28
"Mujeres (040)",2129,441,410,460,406,202,210
"Conviviente (041)",826,12,211,280,206,68,49
"Separado(a) (042)",105,2,18,23,21,17,24
"Casado(a) (043)",443,1,25,89,144,102,82
"Viudo(a) (044)",62,,1,3,4,6,48
"Divorciado(a) (045)",15,,1,3,3,3,5
"Soltero(a) (046)",678,426,154,62,28,6,2
,,,,,,,
"RURAL (048)",16563,2976,3581,3666,2793,1823,1724
"Conviviente (049)",7003,148,1614,2372,1558,807,504
"Separado(a) (050)",479,13,59,78,105,95,129
"Casado(a) (051)",2930,5,138,550,828,718,691
"Viudo(a) (052)",422,,2,17,44,72,287
"Divorciado(a) (053)",47,,4,7,9,11,16
"Soltero(a) (054)",5682,2810,1764,642,249,120,97
"Hombres (056)",9478,1623,1942,2102,1629,1118,1064
"Conviviente (057)",3565,24,541,1298,900,479,323
"Separado(a) (058)",275,3,9,30,73,66,94
"Casado(a) (059)",1519,1,29,240,414,414,421
"Viudo(a) (060)",193,,1,5,22,36,129
"Divorciado(a) (061)",35,,3,5,7,9,11
"Soltero(a) (062)",3891,1595,1359,524,213,114,86
"Mujeres (064)",7085,1353,1639,1564,1164,705,660
"Conviviente (065)",3438,124,1073,1074,658,328,181
"Separado(a) (066)",204,10,50,48,32,29,35
"Casado(a) (067)",1411,4,109,310,414,304,270
"Viudo(a) (068)",229,,1,12,22,36,158
"Divorciado(a) (069)",12,,1,2,2,2,5
"Soltero(a) (070)",1791,1215,405,118,36,6,11
