"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia OXAPAMPA (000)",32056,4289,6264,15069,585,5065,784
"Conviviente (001)",13081,1369,2530,7127,225,1641,189
"Separado(a) (002)",1351,200,252,739,24,52,84
"Casado(a) (003)",7512,1284,1104,4094,202,737,91
"Viudo(a) (004)",813,49,113,556,21,50,24
"Divorciado(a) (005)",227,36,31,138,8,6,8
"Soltero(a) (006)",9072,1351,2234,2415,105,2579,388
"Hombres (008)",23460,2269,5509,12071,495,2946,170
"Conviviente (009)",9475,773,2169,5877,194,439,23
"Separado(a) (010)",681,60,177,404,17,15,8
"Casado(a) (011)",5519,756,952,3371,177,256,7
"Viudo(a) (012)",454,17,91,305,11,26,4
"Divorciado(a) (013)",148,16,22,96,6,5,3
"Soltero(a) (014)",7183,647,2098,2018,90,2205,125
"Mujeres (016)",8596,2020,755,2998,90,2119,614
"Conviviente (017)",3606,596,361,1250,31,1202,166
"Separado(a) (018)",670,140,75,335,7,37,76
"Casado(a) (019)",1993,528,152,723,25,481,84
"Viudo(a) (020)",359,32,22,251,10,24,20
"Divorciado(a) (021)",79,20,9,42,2,1,5
"Soltero(a) (022)",1889,704,136,397,15,374,263
,,,,,,,
"URBANA (024)",13152,3360,2279,5880,298,863,472
"Conviviente (025)",4773,1020,949,2355,112,229,108
"Separado(a) (026)",695,166,91,345,11,20,62
"Casado(a) (027)",3597,1028,444,1783,98,194,50
"Viudo(a) (028)",280,39,35,166,9,14,17
"Divorciado(a) (029)",106,28,11,58,2,1,6
"Soltero(a) (030)",3701,1079,749,1173,66,405,229
"Hombres (032)",8728,1796,2008,4203,234,425,62
"Conviviente (033)",3298,588,829,1726,89,56,10
"Separado(a) (034)",281,52,61,157,6,4,1
"Casado(a) (035)",2417,614,386,1290,78,46,3
"Viudo(a) (036)",121,13,27,69,6,6,
"Divorciado(a) (037)",56,11,8,33,1,1,2
"Soltero(a) (038)",2555,518,697,928,54,312,46
"Mujeres (040)",4424,1564,271,1677,64,438,410
"Conviviente (041)",1475,432,120,629,23,173,98
"Separado(a) (042)",414,114,30,188,5,16,61
"Casado(a) (043)",1180,414,58,493,20,148,47
"Viudo(a) (044)",159,26,8,97,3,8,17
"Divorciado(a) (045)",50,17,3,25,1,,4
"Soltero(a) (046)",1146,561,52,245,12,93,183
,,,,,,,
"RURAL (048)",18904,929,3985,9189,287,4202,312
"Conviviente (049)",8308,349,1581,4772,113,1412,81
"Separado(a) (050)",656,34,161,394,13,32,22
"Casado(a) (051)",3915,256,660,2311,104,543,41
"Viudo(a) (052)",533,10,78,390,12,36,7
"Divorciado(a) (053)",121,8,20,80,6,5,2
"Soltero(a) (054)",5371,272,1485,1242,39,2174,159
"Hombres (056)",14732,473,3501,7868,261,2521,108
"Conviviente (057)",6177,185,1340,4151,105,383,13
"Separado(a) (058)",400,8,116,247,11,11,7
"Casado(a) (059)",3102,142,566,2081,99,210,4
"Viudo(a) (060)",333,4,64,236,5,20,4
"Divorciado(a) (061)",92,5,14,63,5,4,1
"Soltero(a) (062)",4628,129,1401,1090,36,1893,79
"Mujeres (064)",4172,456,484,1321,26,1681,204
"Conviviente (065)",2131,164,241,621,8,1029,68
"Separado(a) (066)",256,26,45,147,2,21,15
"Casado(a) (067)",813,114,94,230,5,333,37
"Viudo(a) (068)",200,6,14,154,7,16,3
"Divorciado(a) (069)",29,3,6,17,1,1,1
"Soltero(a) (070)",743,143,84,152,3,281,80
