"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia PACASMAYO (000)",31502,356,9262,11687,8767,1430
"Empleado (001)",7014,38,2071,2989,1775,141
"Obrero (002)",11850,132,4070,4230,3002,416
"Trabajador independiente (003)",9931,53,2239,3638,3311,690
"Empleador o patrono (004)",872,1,148,271,344,108
"Trabajador familiar no remunerado (005)",959,107,355,263,176,58
"Trabajador del hogar (006)",876,25,379,296,159,17
"Hombres (008)",22765,255,6739,8207,6437,1127
"Empleado (009)",4055,24,1108,1706,1124,93
"Obrero (010)",10401,107,3597,3670,2652,375
"Trabajador independiente (011)",7048,42,1680,2494,2302,530
"Empleador o patrono (012)",746,1,120,235,292,98
"Trabajador familiar no remunerado (013)",472,74,214,96,57,31
"Trabajador del hogar (014)",43,7,20,6,10,
"Mujeres (016)",8737,101,2523,3480,2330,303
"Empleado (017)",2959,14,963,1283,651,48
"Obrero (018)",1449,25,473,560,350,41
"Trabajador independiente (019)",2883,11,559,1144,1009,160
"Empleador o patrono (020)",126,,28,36,52,10
"Trabajador familiar no remunerado (021)",487,33,141,167,119,27
"Trabajador del hogar (022)",833,18,359,290,149,17
,,,,,,
"URBANA (024)",29336,321,8498,11005,8197,1315
"Empleado (025)",6872,37,2018,2924,1752,141
"Obrero (026)",10364,108,3485,3771,2642,358
"Trabajador independiente (027)",9613,53,2180,3535,3191,654
"Empleador o patrono (028)",754,1,130,241,292,90
"Trabajador familiar no remunerado (029)",885,98,322,244,166,55
"Trabajador del hogar (030)",848,24,363,290,154,17
"Hombres (032)",20921,226,6099,7642,5937,1017
"Empleado (033)",3957,23,1076,1659,1106,93
"Obrero (034)",9085,88,3083,3265,2329,320
"Trabajador independiente (035)",6787,42,1634,2417,2199,495
"Empleador o patrono (036)",633,1,103,207,242,80
"Trabajador familiar no remunerado (037)",418,66,183,88,52,29
"Trabajador del hogar (038)",41,6,20,6,9,
"Mujeres (040)",8415,95,2399,3363,2260,298
"Empleado (041)",2915,14,942,1265,646,48
"Obrero (042)",1279,20,402,506,313,38
"Trabajador independiente (043)",2826,11,546,1118,992,159
"Empleador o patrono (044)",121,,27,34,50,10
"Trabajador familiar no remunerado (045)",467,32,139,156,114,26
"Trabajador del hogar (046)",807,18,343,284,145,17
,,,,,,
"RURAL (048)",2166,35,764,682,570,115
"Empleado (049)",142,1,53,65,23,
"Obrero (050)",1486,24,585,459,360,58
"Trabajador independiente (051)",318,,59,103,120,36
"Empleador o patrono (052)",118,,18,30,52,18
"Trabajador familiar no remunerado (053)",74,9,33,19,10,3
"Trabajador del hogar (054)",28,1,16,6,5,
"Hombres (056)",1844,29,640,565,500,110
"Empleado (057)",98,1,32,47,18,
"Obrero (058)",1316,19,514,405,323,55
"Trabajador independiente (059)",261,,46,77,103,35
"Empleador o patrono (060)",113,,17,28,50,18
"Trabajador familiar no remunerado (061)",54,8,31,8,5,2
"Trabajador del hogar (062)",2,1,,,1,
"Mujeres (064)",322,6,124,117,70,5
"Empleado (065)",44,,21,18,5,
"Obrero (066)",170,5,71,54,37,3
"Trabajador independiente (067)",57,,13,26,17,1
"Empleador o patrono (068)",5,,1,2,2,
"Trabajador familiar no remunerado (069)",20,1,2,11,5,1
"Trabajador del hogar (070)",26,,16,6,4,
