"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia CHACHAPOYAS (000)",18589,4699,2333,8225,467,2201,664
"Agric., ganadería, caza y silvicultura (001)",7849,23,891,5006,178,1751,
"Pesca (002)",1,,,1,,,
"Explotación de minas y canteras (003)",31,2,28,1,,,
"Industrias manufactureras (004)",794,42,188,463,49,52,
"Suministro de electricidad, gas y agua (005)",48,31,16,1,,,
"Construcción (006)",1105,35,799,196,56,19,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",2206,335,55,1488,103,225,
"Venta, mant.y rep. veh.autom y motoc. (008)",217,18,37,137,16,9,
"Comercio al por mayor (009)",156,41,11,75,11,18,
"Comercio al por menor (010)",1833,276,7,1276,76,198,
"Hoteles y restaurantes (011)",614,185,53,283,38,55,
"Trans., almac. y comunicaciones (012)",701,249,100,328,16,8,
"Intermediación financiera (013)",70,70,,,,,
"Activid.inmobil., empres. y alquileres (014)",497,371,22,91,8,5,
"Admin.pub. y defensa; p. segur soc.afil (015)",1204,1106,98,,,,
"Enseñanza (016)",1590,1526,,63,,1,
"Servicios sociales y de salud (017)",447,421,2,21,3,,
"Otras activ. serv.comun.soc y personales (018)",444,219,43,155,10,17,
"Hogares privados con servicio doméstico (019)",664,,,,,,664
"Actividad economica no especificada (021)",324,84,38,128,6,68,
"Hombres (022)",12058,2466,2018,6045,363,1147,19
"Agric., ganadería, caza y silvicultura (023)",6310,18,745,4380,150,1017,
"Pesca (024)",1,,,1,,,
"Explotación de minas y canteras (025)",30,1,28,1,,,
"Industrias manufactureras (026)",537,22,147,301,40,27,
"Suministro de electricidad, gas y agua (027)",41,24,16,1,,,
"Construcción (028)",1083,30,788,191,56,18,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",981,173,52,625,71,60,
"Venta, mant.y rep. veh.autom y motoc. (030)",201,14,37,128,15,7,
"Comercio al por mayor (031)",99,32,10,45,5,7,
"Comercio al por menor (032)",681,127,5,452,51,46,
"Hoteles y restaurantes (033)",137,62,14,38,14,9,
"Trans., almac. y comunicaciones (034)",620,189,98,317,13,3,
"Intermediación financiera (035)",34,34,,,,,
"Activid.inmobil., empres. y alquileres (036)",338,240,17,73,6,2,
"Admin.pub. y defensa; p. segur soc.afil (037)",797,716,81,,,,
"Enseñanza (038)",689,661,,28,,,
"Servicios sociales y de salud (039)",169,151,1,15,2,,
"Otras activ. serv.comun.soc y personales (040)",194,121,16,47,7,3,
"Hogares privados con servicio doméstico (041)",19,,,,,,19
"Actividad economica no especificada (043)",78,24,15,27,4,8,
"Mujeres (044)",6531,2233,315,2180,104,1054,645
"Agric., ganadería, caza y silvicultura (045)",1539,5,146,626,28,734,
"Explotación de minas y canteras (047)",1,1,,,,,
"Industrias manufactureras (048)",257,20,41,162,9,25,
"Suministro de electricidad, gas y agua (049)",7,7,,,,,
"Construcción (050)",22,5,11,5,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1225,162,3,863,32,165,
"Venta, mant.y rep. veh.autom y motoc. (052)",16,4,,9,1,2,
"Comercio al por mayor (053)",57,9,1,30,6,11,
"Comercio al por menor (054)",1152,149,2,824,25,152,
"Hoteles y restaurantes (055)",477,123,39,245,24,46,
"Trans., almac. y comunicaciones (056)",81,60,2,11,3,5,
"Intermediación financiera (057)",36,36,,,,,
"Activid.inmobil., empres. y alquileres (058)",159,131,5,18,2,3,
"Admin.pub. y defensa; p. segur soc.afil (059)",407,390,17,,,,
"Enseñanza (060)",901,865,,35,,1,
"Servicios sociales y de salud (061)",278,270,1,6,1,,
"Otras activ. serv.comun.soc y personales (062)",250,98,27,108,3,14,
"Hogares privados con servicio doméstico (063)",645,,,,,,645
"Actividad economica no especificada (065)",246,60,23,101,2,60,
,,,,,,,
"URBANA (066)",12905,4468,1612,4876,384,995,570
"Agric., ganadería, caza y silvicultura (067)",3149,21,358,2038,100,632,
"Pesca (068)",1,,,1,,,
"Explotación de minas y canteras (069)",7,2,4,1,,,
"Industrias manufactureras (070)",693,42,163,403,48,37,
"Suministro de electricidad, gas y agua (071)",37,28,8,1,,,
"Construcción (072)",999,33,721,178,54,13,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",2006,325,52,1325,102,202,
"Venta, mant.y rep. veh.autom y motoc. (074)",211,17,37,134,15,8,
"Comercio al por mayor (075)",142,39,9,66,11,17,
"Comercio al por menor (076)",1653,269,6,1125,76,177,
"Hoteles y restaurantes (077)",562,181,46,254,37,44,
"Trans., almac. y comunicaciones (078)",650,245,86,296,16,7,
"Intermediación financiera (079)",69,69,,,,,
"Activid.inmobil., empres. y alquileres (080)",482,361,17,91,8,5,
"Admin.pub. y defensa; p. segur soc.afil (081)",1159,1062,97,,,,
"Enseñanza (082)",1457,1407,,49,,1,
"Servicios sociales y de salud (083)",421,398,1,19,3,,
"Otras activ. serv.comun.soc y personales (084)",393,212,33,130,10,8,
"Hogares privados con servicio doméstico (085)",570,,,,,,570
"Actividad economica no especificada (087)",250,82,26,90,6,46,
"Hombres (088)",7739,2343,1406,3242,294,438,16
"Agric., ganadería, caza y silvicultura (089)",2467,17,282,1754,85,329,
"Pesca (090)",1,,,1,,,
"Explotación de minas y canteras (091)",6,1,4,1,,,
"Industrias manufactureras (092)",475,22,133,259,39,22,
"Suministro de electricidad, gas y agua (093)",30,21,8,1,,,
"Construcción (094)",978,28,710,173,54,13,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",900,168,49,560,70,53,
"Venta, mant.y rep. veh.autom y motoc. (096)",196,13,37,126,14,6,
"Comercio al por mayor (097)",88,30,8,39,5,6,
"Comercio al por menor (098)",616,125,4,395,51,41,
"Hoteles y restaurantes (099)",133,62,14,35,14,8,
"Trans., almac. y comunicaciones (100)",570,185,84,286,13,2,
"Intermediación financiera (101)",34,34,,,,,
"Activid.inmobil., empres. y alquileres (102)",327,233,13,73,6,2,
"Admin.pub. y defensa; p. segur soc.afil (103)",764,684,80,,,,
"Enseñanza (104)",625,604,,21,,,
"Servicios sociales y de salud (105)",158,143,,13,2,,
"Otras activ. serv.comun.soc y personales (106)",186,117,14,45,7,3,
"Hogares privados con servicio doméstico (107)",16,,,,,,16
"Actividad economica no especificada (109)",69,24,15,20,4,6,
"Mujeres (110)",5166,2125,206,1634,90,557,554
"Agric., ganadería, caza y silvicultura (111)",682,4,76,284,15,303,
"Explotación de minas y canteras (113)",1,1,,,,,
"Industrias manufactureras (114)",218,20,30,144,9,15,
"Suministro de electricidad, gas y agua (115)",7,7,,,,,
"Construcción (116)",21,5,11,5,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1106,157,3,765,32,149,
"Venta, mant.y rep. veh.autom y motoc. (118)",15,4,,8,1,2,
"Comercio al por mayor (119)",54,9,1,27,6,11,
"Comercio al por menor (120)",1037,144,2,730,25,136,
"Hoteles y restaurantes (121)",429,119,32,219,23,36,
