"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia HUACAYBAMBA (000)",4660,51,1332,1750,1133,394
"Empleado (001)",549,,89,317,136,7
"Obrero (002)",532,7,211,173,105,36
"Trabajador independiente (003)",2615,,543,998,773,301
"Empleador o patrono (004)",22,,2,9,8,3
"Trabajador familiar no remunerado (005)",622,34,333,170,63,22
"Trabajador del hogar (006)",83,2,46,21,7,7
"Desocupado (008)",237,8,108,62,41,18
"Hombres (009)",3857,33,1080,1415,985,344
"Empleado (010)",359,,45,199,108,7
"Obrero (011)",503,6,195,166,101,35
"Trabajador independiente (012)",2314,,470,879,697,268
"Empleador o patrono (013)",19,,2,7,7,3
"Trabajador familiar no remunerado (014)",458,23,277,104,39,15
"Trabajador del hogar (015)",17,2,8,4,1,2
"Desocupado (017)",187,2,83,56,32,14
"Mujeres (018)",803,18,252,335,148,50
"Empleado (019)",190,,44,118,28,
"Obrero (020)",29,1,16,7,4,1
"Trabajador independiente (021)",301,,73,119,76,33
"Empleador o patrono (022)",3,,,2,1,
"Trabajador familiar no remunerado (023)",164,11,56,66,24,7
"Trabajador del hogar (024)",66,,38,17,6,5
"Desocupado (026)",50,6,25,6,9,4
,,,,,,
"URBANA (027)",1122,8,273,491,293,57
"Empleado (028)",359,,57,203,93,6
"Obrero (029)",121,,40,41,30,10
"Trabajador independiente (030)",428,,94,171,134,29
"Empleador o patrono (031)",10,,,5,4,1
"Trabajador familiar no remunerado (032)",109,6,40,38,18,7
"Trabajador del hogar (033)",42,1,22,13,3,3
"Desocupado (035)",53,1,20,20,11,1
"Hombres (036)",812,5,188,338,232,49
"Empleado (037)",240,,26,132,76,6
"Obrero (038)",115,,37,39,29,10
"Trabajador independiente (039)",331,,73,124,106,28
"Empleador o patrono (040)",7,,,3,3,1
"Trabajador familiar no remunerado (041)",65,4,31,17,9,4
"Trabajador del hogar (042)",8,1,4,3,,
"Desocupado (044)",46,,17,20,9,
"Mujeres (045)",310,3,85,153,61,8
"Empleado (046)",119,,31,71,17,
"Obrero (047)",6,,3,2,1,
"Trabajador independiente (048)",97,,21,47,28,1
"Empleador o patrono (049)",3,,,2,1,
"Trabajador familiar no remunerado (050)",44,2,9,21,9,3
"Trabajador del hogar (051)",34,,18,10,3,3
"Desocupado (053)",7,1,3,,2,1
,,,,,,
"RURAL (054)",3538,43,1059,1259,840,337
"Empleado (055)",190,,32,114,43,1
"Obrero (056)",411,7,171,132,75,26
"Trabajador independiente (057)",2187,,449,827,639,272
"Empleador o patrono (058)",12,,2,4,4,2
"Trabajador familiar no remunerado (059)",513,28,293,132,45,15
"Trabajador del hogar (060)",41,1,24,8,4,4
"Desocupado (062)",184,7,88,42,30,17
"Hombres (063)",3045,28,892,1077,753,295
"Empleado (064)",119,,19,67,32,1
"Obrero (065)",388,6,158,127,72,25
"Trabajador independiente (066)",1983,,397,755,591,240
"Empleador o patrono (067)",12,,2,4,4,2
"Trabajador familiar no remunerado (068)",393,19,246,87,30,11
"Trabajador del hogar (069)",9,1,4,1,1,2
"Desocupado (071)",141,2,66,36,23,14
"Mujeres (072)",493,15,167,182,87,42
"Empleado (073)",71,,13,47,11,
"Obrero (074)",23,1,13,5,3,1
"Trabajador independiente (075)",204,,52,72,48,32
"Trabajador familiar no remunerado (077)",120,9,47,45,15,4
"Trabajador del hogar (078)",32,,20,7,3,2
"Desocupado (080)",43,5,22,6,7,3
