"CUADRO Nº 7: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR MATERIAL DE PREDOMINANTE EN LAS PAREDES EXTERIORES DE LA VIVIENDA, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"MATERIAL PREDOMINANTE EN LAS PAREDES EXTERIORES DE LA VIVIENDA",,,,,,,
,,"LADRILLO O BLOQUE DE CEMENTO","ADOBE O TAPIA","MADERA (PONA, TOR-NILLO, ETC.)","QUINCHA (CAÑA CON BARRO)",ESTERA,"PIEDRA CON BARRO","PIEDRA O SILLAR CON CAL O CEMENTO","OTRO MATERIAL"
,,,,,,,,,
"Provincia CHOTA",,,,,,,,,
"Viviendas particulares (001)",38911,4253,30260,156,963,74,3161,17,27
"Ocupantes presentes (002)",159146,16356,124525,650,3737,301,13423,75,79
"Casa independiente",,,,,,,,,
"Viviendas particulares (004)",38184,4077,29924,142,850,68,3088,17,18
"Ocupantes presentes (005)",156428,15797,123234,590,3291,283,13108,75,50
"Departamento en edificio",,,,,,,,,
"Viviendas particulares (007)",80,77,3,,,,,,
"Ocupantes presentes (008)",243,226,17,,,,,,
"Vivienda en quinta",,,,,,,,,
"Viviendas particulares (010)",74,58,16,,,,,,
"Ocupantes presentes (011)",236,189,47,,,,,,
"Vivienda en casa de vecindad",,,,,,,,,
"Viviendas particulares (013)",58,38,19,1,,,,,
"Ocupantes presentes (014)",195,138,55,2,,,,,
"Choza o cabaña",,,,,,,,,
"Viviendas particulares (016)",495,,287,13,113,5,73,,4
"Ocupantes presentes (017)",1976,,1127,58,446,17,315,,13
"Vivienda improvisada",,,,,,,,,
"Viviendas particulares (019)",1,,,,,1,,,
"Ocupantes presentes (020)",1,,,,,1,,,
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (022)",16,3,11,,,,,,2
"Ocupantes presentes (023)",59,6,45,,,,,,8
"Otro tipo",,,,,,,,,
"Viviendas particulares (025)",3,,,,,,,,3
"Ocupantes presentes (026)",8,,,,,,,,8
,,,,,,,,,
URBANA,,,,,,,,,
"Viviendas particulares (028)",8457,3781,4552,10,49,4,42,8,11
"Ocupantes presentes (029)",31640,14486,16738,34,180,16,128,28,30
"Casa independiente",,,,,,,,,
"Viviendas particulares (031)",8234,3605,4509,9,49,3,42,8,9
"Ocupantes presentes (032)",30937,13927,16604,32,180,15,128,28,23
"Departamento en edificio",,,,,,,,,
"Viviendas particulares (034)",80,77,3,,,,,,
"Ocupantes presentes (035)",243,226,17,,,,,,
"Vivienda en quinta",,,,,,,,,
"Viviendas particulares (037)",74,58,16,,,,,,
"Ocupantes presentes (038)",236,189,47,,,,,,
"Vivienda en casa de vecindad",,,,,,,,,
"Viviendas particulares (040)",58,38,19,1,,,,,
"Ocupantes presentes (041)",195,138,55,2,,,,,
"Choza o cabaña",,,,,,,,,
"Vivienda improvisada",,,,,,,,,
"Viviendas particulares (046)",1,,,,,1,,,
"Ocupantes presentes (047)",1,,,,,1,,,
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (049)",8,3,5,,,,,,
"Ocupantes presentes (050)",21,6,15,,,,,,
"Otro tipo",,,,,,,,,
"Viviendas particulares (052)",2,,,,,,,,2
"Ocupantes presentes (053)",7,,,,,,,,7
,,,,,,,,,
RURAL,,,,,,,,,
"Viviendas particulares (055)",30454,472,25708,146,914,70,3119,9,16
"Ocupantes presentes (056)",127506,1870,107787,616,3557,285,13295,47,49
"Casa independiente",,,,,,,,,
"Viviendas particulares (058)",29950,472,25415,133,801,65,3046,9,9
"Ocupantes presentes (059)",125491,1870,106630,558,3111,268,12980,47,27
"Departamento en edificio",,,,,,,,,
"Vivienda en quinta",,,,,,,,,
"Vivienda en casa de vecindad",,,,,,,,,
"Choza o cabaña",,,,,,,,,
"Viviendas particulares (070)",495,,287,13,113,5,73,,4
"Ocupantes presentes (071)",1976,,1127,58,446,17,315,,13
"Vivienda improvisada",,,,,,,,,
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (076)",8,,6,,,,,,2
"Ocupantes presentes (077)",38,,30,,,,,,8
"Otro tipo",,,,,,,,,
"Viviendas particulares (079)",1,,,,,,,,1
"Ocupantes presentes (080)",1,,,,,,,,1
