"CUADRO Nº 2: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"GRUPOS DE EDAD",,,,,
,,"12 A 16 AÑOS","17 A 24 AÑOS","25 A 34 AÑOS","35 A 44 AÑOS","45 A 54 AÑOS","55 A MÁS AÑOS"
,,,,,,,
"Provincia SAN ANTONIO DE PUTINA (000)",38486,4839,9475,9463,6594,3706,4409
"Conviviente (001)",13189,114,3634,5877,2540,708,316
"Separado(a) (002)",872,6,109,263,251,133,110
"Casado(a) (003)",9637,14,155,1388,3052,2383,2645
"Viudo(a) (004)",1615,,12,66,160,255,1122
"Divorciado(a) (005)",122,,8,23,31,18,42
"Soltero(a) (006)",13051,4705,5557,1846,560,209,174
"Hombres (008)",20670,2399,4912,5258,3749,2095,2257
"Conviviente (009)",6982,54,1406,3319,1579,432,192
"Separado(a) (010)",232,3,13,45,78,53,40
"Casado(a) (011)",5252,6,51,620,1669,1390,1516
"Viudo(a) (012)",552,,2,20,47,87,396
"Divorciado(a) (013)",55,,3,6,16,8,22
"Soltero(a) (014)",7597,2336,3437,1248,360,125,91
"Mujeres (016)",17816,2440,4563,4205,2845,1611,2152
"Conviviente (017)",6207,60,2228,2558,961,276,124
"Separado(a) (018)",640,3,96,218,173,80,70
"Casado(a) (019)",4385,8,104,768,1383,993,1129
"Viudo(a) (020)",1063,,10,46,113,168,726
"Divorciado(a) (021)",67,,5,17,15,10,20
"Soltero(a) (022)",5454,2369,2120,598,200,84,83
,,,,,,,
"URBANA (024)",25803,3114,6669,6863,4691,2358,2108
"Conviviente (025)",9762,83,2762,4398,1850,483,186
"Separado(a) (026)",592,3,60,184,193,88,64
"Casado(a) (027)",6076,10,131,1045,2145,1495,1250
"Viudo(a) (028)",826,,10,49,111,151,505
"Divorciado(a) (029)",83,,6,19,27,13,18
"Soltero(a) (030)",8464,3018,3700,1168,365,128,85
"Hombres (032)",14080,1540,3422,3835,2737,1403,1143
"Conviviente (033)",5210,40,1086,2503,1164,301,116
"Separado(a) (034)",166,2,8,36,61,35,24
"Casado(a) (035)",3419,4,43,479,1222,919,752
"Viudo(a) (036)",301,,1,18,34,57,191
"Divorciado(a) (037)",41,,2,6,15,7,11
"Soltero(a) (038)",4943,1494,2282,793,241,84,49
"Mujeres (040)",11723,1574,3247,3028,1954,955,965
"Conviviente (041)",4552,43,1676,1895,686,182,70
"Separado(a) (042)",426,1,52,148,132,53,40
"Casado(a) (043)",2657,6,88,566,923,576,498
"Viudo(a) (044)",525,,9,31,77,94,314
"Divorciado(a) (045)",42,,4,13,12,6,7
"Soltero(a) (046)",3521,1524,1418,375,124,44,36
,,,,,,,
"RURAL (048)",12683,1725,2806,2600,1903,1348,2301
"Conviviente (049)",3427,31,872,1479,690,225,130
"Separado(a) (050)",280,3,49,79,58,45,46
"Casado(a) (051)",3561,4,24,343,907,888,1395
"Viudo(a) (052)",789,,2,17,49,104,617
"Divorciado(a) (053)",39,,2,4,4,5,24
"Soltero(a) (054)",4587,1687,1857,678,195,81,89
"Hombres (056)",6590,859,1490,1423,1012,692,1114
"Conviviente (057)",1772,14,320,816,415,131,76
"Separado(a) (058)",66,1,5,9,17,18,16
"Casado(a) (059)",1833,2,8,141,447,471,764
"Viudo(a) (060)",251,,1,2,13,30,205
"Divorciado(a) (061)",14,,1,,1,1,11
"Soltero(a) (062)",2654,842,1155,455,119,41,42
"Mujeres (064)",6093,866,1316,1177,891,656,1187
"Conviviente (065)",1655,17,552,663,275,94,54
"Separado(a) (066)",214,2,44,70,41,27,30
"Casado(a) (067)",1728,2,16,202,460,417,631
"Viudo(a) (068)",538,,1,15,36,74,412
"Divorciado(a) (069)",25,,1,4,3,4,13
"Soltero(a) (070)",1933,845,702,223,76,40,47
