"CUADRO Nº 20: TOTAL DE VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR RÉGIMEN DE TENENCIA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"RÉGIMEN DE TENENCIA",,,,,
,,ALQUILADA,"PROPIA POR INVASIÓN","PROPIA PAGÁNDOLA A PLAZOS","PROPIA TOTALMENTE PAGADA","CEDIDA POR EL CENTRO DE TRABAJO/OTRO HOGAR /INSTITUCIÓN","OTRA FORMA"
,,,,,,,
"Provincia CANGALLO",,,,,,,
"Viviendas particulares (001)",9763,509,141,98,8683,207,125
"Ocupantes presentes (002)",34605,1514,576,343,31134,668,370
"Casa independiente",,,,,,,
"Viviendas particulares (004)",9196,468,129,91,8299,87,122
"Ocupantes presentes (005)",32881,1402,527,324,29962,301,365
"Departamento en edificio",,,,,,,
"Vivienda en quinta",,,,,,,
"Viviendas particulares (010)",35,22,,,10,2,1
"Ocupantes presentes (011)",90,46,,,39,3,2
"Vivienda en casa de vecindad",,,,,,,
"Viviendas particulares (013)",41,12,,,29,,
"Ocupantes presentes (014)",158,42,,,116,,
"Choza o cabaña",,,,,,,
"Viviendas particulares (016)",485,6,12,7,342,116,2
"Ocupantes presentes (017)",1457,19,49,19,1009,358,3
"Vivienda improvisada",,,,,,,
"Local no dest.para hab. humana",,,,,,,
"Viviendas particulares (022)",6,1,,,3,2,
"Ocupantes presentes (023)",19,5,,,8,6,
"Otro tipo",,,,,,,
,,,,,,,
URBANA,,,,,,,
"Viviendas particulares (028)",3326,380,32,45,2766,23,80
"Ocupantes presentes (029)",11889,1096,147,150,10165,78,253
"Casa independiente",,,,,,,
"Viviendas particulares (031)",3245,346,32,45,2724,19,79
"Ocupantes presentes (032)",11627,1008,147,150,10002,69,251
"Departamento en edificio",,,,,,,
"Vivienda en quinta",,,,,,,
"Viviendas particulares (037)",35,22,,,10,2,1
"Ocupantes presentes (038)",90,46,,,39,3,2
"Vivienda en casa de vecindad",,,,,,,
"Viviendas particulares (040)",41,12,,,29,,
"Ocupantes presentes (041)",158,42,,,116,,
"Choza o cabaña",,,,,,,
"Vivienda improvisada",,,,,,,
"Local no dest.para hab. humana",,,,,,,
"Viviendas particulares (049)",5,,,,3,2,
"Ocupantes presentes (050)",14,,,,8,6,
"Otro tipo",,,,,,,
,,,,,,,
RURAL,,,,,,,
"Viviendas particulares (055)",6437,129,109,53,5917,184,45
"Ocupantes presentes (056)",22716,418,429,193,20969,590,117
"Casa independiente",,,,,,,
"Viviendas particulares (058)",5951,122,97,46,5575,68,43
"Ocupantes presentes (059)",21254,394,380,174,19960,232,114
"Departamento en edificio",,,,,,,
"Vivienda en quinta",,,,,,,
"Vivienda en casa de vecindad",,,,,,,
"Choza o cabaña",,,,,,,
"Viviendas particulares (070)",485,6,12,7,342,116,2
"Ocupantes presentes (071)",1457,19,49,19,1009,358,3
"Vivienda improvisada",,,,,,,
"Local no dest.para hab. humana",,,,,,,
"Viviendas particulares (076)",1,1,,,,,
"Ocupantes presentes (077)",5,5,,,,,
"Otro tipo",,,,,,,
