"CUADRO Nº 35: POBLACIÓN DESOCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"12 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 A MÁS AÑOS"
,,,,,,
"Provincia AZANGARO (000)",4669,45,2608,1292,578,146
"Conviviente (001)",1278,,709,493,69,7
"Separado(a) (002)",105,,29,55,19,2
"Casado(a) (003)",1037,,85,445,412,95
"Viudo(a) (004)",104,,2,25,40,37
"Divorciado(a) (005)",10,,2,2,4,2
"Soltero(a) (006)",2135,45,1781,272,34,3
"Hombres (008)",3521,22,1780,1077,514,128
"Conviviente (009)",1058,,555,434,64,5
"Separado(a) (010)",50,,6,30,12,2
"Casado(a) (011)",903,,58,382,373,90
"Viudo(a) (012)",73,,1,13,33,26
"Divorciado(a) (013)",9,,2,1,4,2
"Soltero(a) (014)",1428,22,1158,217,28,3
"Mujeres (016)",1148,23,828,215,64,18
"Conviviente (017)",220,,154,59,5,2
"Separado(a) (018)",55,,23,25,7,
"Casado(a) (019)",134,,27,63,39,5
"Viudo(a) (020)",31,,1,12,7,11
"Divorciado(a) (021)",1,,,1,,
"Soltero(a) (022)",707,23,623,55,6,
,,,,,,
"AREA URBANA (024)",1437,12,761,453,176,35
"Conviviente (025)",501,,258,207,32,4
"Separado(a) (026)",44,,9,25,10,
"Casado(a) (027)",307,,26,148,115,18
"Viudo(a) (028)",30,,,12,8,10
"Divorciado(a) (029)",5,,,2,1,2
"Soltero(a) (030)",550,12,468,59,10,1
"Hombres (032)",1056,4,516,357,150,29
"Conviviente (033)",383,,181,171,29,2
"Separado(a) (034)",21,,1,13,7,
"Casado(a) (035)",251,,16,120,99,16
"Viudo(a) (036)",19,,,3,8,8
"Divorciado(a) (037)",4,,,1,1,2
"Soltero(a) (038)",378,4,318,49,6,1
"Mujeres (040)",381,8,245,96,26,6
"Conviviente (041)",118,,77,36,3,2
"Separado(a) (042)",23,,8,12,3,
"Casado(a) (043)",56,,10,28,16,2
"Viudo(a) (044)",11,,,9,,2
"Divorciado(a) (045)",1,,,1,,
"Soltero(a) (046)",172,8,150,10,4,
,,,,,,
"AREA RURAL (048)",3232,33,1847,839,402,111
"Conviviente (049)",777,,451,286,37,3
"Separado(a) (050)",61,,20,30,9,2
"Casado(a) (051)",730,,59,297,297,77
"Viudo(a) (052)",74,,2,13,32,27
"Divorciado(a) (053)",5,,2,,3,
"Soltero(a) (054)",1585,33,1313,213,24,2
"Hombres (056)",2465,18,1264,720,364,99
"Conviviente (057)",675,,374,263,35,3
"Separado(a) (058)",29,,5,17,5,2
"Casado(a) (059)",652,,42,262,274,74
"Viudo(a) (060)",54,,1,10,25,18
"Divorciado(a) (061)",5,,2,,3,
"Soltero(a) (062)",1050,18,840,168,22,2
"Mujeres (064)",767,15,583,119,38,12
"Conviviente (065)",102,,77,23,2,
"Separado(a) (066)",32,,15,13,4,
"Casado(a) (067)",78,,17,35,23,3
"Viudo(a) (068)",20,,1,3,7,9
"Soltero(a) (070)",535,15,473,45,2,
