"CUADRO Nº 12: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,"SIN NIVEL","EDUCACIÓN INICIAL",PRIMARIA,SECUNDARIA,"SUP. NO UNIV. INCOMPLETA","SUP. NO UNIV. COMPLETA","SUP. UNIV. INCOMPLETA","SUP. UNIV. COMPLETA"
,,,,,,,,,
"Provincia LAMPA (000)",42853,3597,575,19324,14356,1477,1597,827,1100
"Hombres (001)",21334,767,271,8576,8368,938,1063,571,780
"Mujeres (002)",21519,2830,304,10748,5988,539,534,256,320
"PEA (003)",15813,973,9,6033,5906,644,1134,259,855
"Hombres (004)",10348,295,8,3371,4486,510,837,217,624
"Mujeres (005)",5465,678,1,2662,1420,134,297,42,231
"Ocupada (006)",13785,924,9,5456,4879,551,957,220,789
"Hombres (007)",8765,264,8,2922,3657,442,698,186,588
"Mujeres (008)",5020,660,1,2534,1222,109,259,34,201
"Desocupada (009)",2028,49,,577,1027,93,177,39,66
"Hombres (010)",1583,31,,449,829,68,139,31,36
"Mujeres (011)",445,18,,128,198,25,38,8,30
"No PEA (012)",27040,2624,566,13291,8450,833,463,568,245
"Hombres (013)",10986,472,263,5205,3882,428,226,354,156
"Mujeres (014)",16054,2152,303,8086,4568,405,237,214,89
,,,,,,,,,
"URBANA (018)",16512,958,253,6041,6173,784,999,535,769
"Hombres (019)",8105,183,127,2573,3310,443,609,353,507
"Mujeres (020)",8407,775,126,3468,2863,341,390,182,262
"PEA (021)",5620,183,4,1445,2231,315,697,154,591
"Hombres (022)",3634,52,4,765,1585,228,475,123,402
"Mujeres (023)",1986,131,,680,646,87,222,31,189
"Ocupada (024)",4817,176,4,1295,1797,258,604,134,549
"Hombres (025)",3018,48,4,643,1237,191,402,108,385
"Mujeres (026)",1799,128,,652,560,67,202,26,164
"Desocupada (027)",803,7,,150,434,57,93,20,42
"Hombres (028)",616,4,,122,348,37,73,15,17
"Mujeres (029)",187,3,,28,86,20,20,5,25
"No PEA (030)",10892,775,249,4596,3942,469,302,381,178
"Hombres (031)",4471,131,123,1808,1725,215,134,230,105
"Mujeres (032)",6421,644,126,2788,2217,254,168,151,73
,,,,,,,,,
"RURAL (036)",26341,2639,322,13283,8183,693,598,292,331
"Hombres (037)",13229,584,144,6003,5058,495,454,218,273
"Mujeres (038)",13112,2055,178,7280,3125,198,144,74,58
"PEA (039)",10193,790,5,4588,3675,329,437,105,264
"Hombres (040)",6714,243,4,2606,2901,282,362,94,222
"Mujeres (041)",3479,547,1,1982,774,47,75,11,42
"Ocupada (042)",8968,748,5,4161,3082,293,353,86,240
"Hombres (043)",5747,216,4,2279,2420,251,296,78,203
"Mujeres (044)",3221,532,1,1882,662,42,57,8,37
"Desocupada (045)",1225,42,,427,593,36,84,19,24
"Hombres (046)",967,27,,327,481,31,66,16,19
"Mujeres (047)",258,15,,100,112,5,18,3,5
"No PEA (048)",16148,1849,317,8695,4508,364,161,187,67
"Hombres (049)",6515,341,140,3397,2157,213,92,124,51
"Mujeres (050)",9633,1508,177,5298,2351,151,69,63,16
