"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia SAN MARTIN (000)",66729,1499,22953,24089,15602,2586
"Empleado (001)",18436,103,7129,7357,3680,167
"Obrero (002)",9535,175,3834,3304,1954,268
"Trabajador independiente (003)",28602,259,7585,10766,8248,1744
"Empleador o patrono (004)",1728,2,426,673,502,125
"Trabajador familiar no remunerado (005)",5464,770,2371,1271,852,200
"Trabajador del hogar (006)",2964,190,1608,718,366,82
"Hombres (008)",43908,971,14959,15443,10668,1867
"Empleado (009)",10417,66,3699,4157,2372,123
"Obrero (010)",8276,158,3420,2772,1706,220
"Trabajador independiente (011)",20875,191,5821,7570,5956,1337
"Empleador o patrono (012)",1368,1,335,524,402,106
"Trabajador familiar no remunerado (013)",2848,541,1619,396,220,72
"Trabajador del hogar (014)",124,14,65,24,12,9
"Mujeres (016)",22821,528,7994,8646,4934,719
"Empleado (017)",8019,37,3430,3200,1308,44
"Obrero (018)",1259,17,414,532,248,48
"Trabajador independiente (019)",7727,68,1764,3196,2292,407
"Empleador o patrono (020)",360,1,91,149,100,19
"Trabajador familiar no remunerado (021)",2616,229,752,875,632,128
"Trabajador del hogar (022)",2840,176,1543,694,354,73
,,,,,,
"URBANA (024)",60798,1235,20783,22258,14289,2233
"Empleado (025)",18141,101,7001,7238,3636,165
"Obrero (026)",8732,156,3494,3037,1805,240
"Trabajador independiente (027)",25400,221,6643,9692,7358,1486
"Empleador o patrono (028)",1514,2,373,589,449,101
"Trabajador familiar no remunerado (029)",4147,571,1713,1009,687,167
"Trabajador del hogar (030)",2864,184,1559,693,354,74
"Hombres (032)",39255,790,13269,13994,9631,1571
"Empleado (033)",10200,64,3605,4073,2337,121
"Obrero (034)",7620,140,3136,2559,1587,198
"Trabajador independiente (035)",18064,164,5025,6602,5171,1102
"Empleador o patrono (036)",1177,1,290,446,357,83
"Trabajador familiar no remunerado (037)",2076,407,1151,293,167,58
"Trabajador del hogar (038)",118,14,62,21,12,9
"Mujeres (040)",21543,445,7514,8264,4658,662
"Empleado (041)",7941,37,3396,3165,1299,44
"Obrero (042)",1112,16,358,478,218,42
"Trabajador independiente (043)",7336,57,1618,3090,2187,384
"Empleador o patrono (044)",337,1,83,143,92,18
"Trabajador familiar no remunerado (045)",2071,164,562,716,520,109
"Trabajador del hogar (046)",2746,170,1497,672,342,65
,,,,,,
"RURAL (048)",5931,264,2170,1831,1313,353
"Empleado (049)",295,2,128,119,44,2
"Obrero (050)",803,19,340,267,149,28
"Trabajador independiente (051)",3202,38,942,1074,890,258
"Empleador o patrono (052)",214,,53,84,53,24
"Trabajador familiar no remunerado (053)",1317,199,658,262,165,33
"Trabajador del hogar (054)",100,6,49,25,12,8
"Hombres (056)",4653,181,1690,1449,1037,296
"Empleado (057)",217,2,94,84,35,2
"Obrero (058)",656,18,284,213,119,22
"Trabajador independiente (059)",2811,27,796,968,785,235
"Empleador o patrono (060)",191,,45,78,45,23
"Trabajador familiar no remunerado (061)",772,134,468,103,53,14
"Trabajador del hogar (062)",6,,3,3,,
"Mujeres (064)",1278,83,480,382,276,57
"Empleado (065)",78,,34,35,9,
"Obrero (066)",147,1,56,54,30,6
"Trabajador independiente (067)",391,11,146,106,105,23
"Empleador o patrono (068)",23,,8,6,8,1
"Trabajador familiar no remunerado (069)",545,65,190,159,112,19
"Trabajador del hogar (070)",94,6,46,22,12,8
