"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia TAHUAMANU (000)",5646,16,304,425,192,450,962,470,1041,1528,50,67,141
"Agric., ganadería, caza y silvicultura (001)",1583,1,5,17,11,4,957,6,26,556,,,
"Pesca (002)",13,,1,,,,5,,,7,,,
"Explotación de minas y canteras (003)",341,,21,52,17,17,,183,27,24,,,
"Industrias manufactureras (004)",265,,10,12,2,,,208,24,9,,,
"Suministro de electricidad, gas y agua (005)",11,,,3,2,,,1,2,3,,,
"Construcción (006)",1593,2,35,156,38,,,36,727,599,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",377,,2,24,4,256,,27,9,55,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",45,,1,2,2,14,,25,1,,,,
"Comercio al por mayor (009)",33,,1,5,2,19,,,5,1,,,
"Comercio al por menor (010)",299,,,17,,223,,2,3,54,,,
"Hoteles y restaurantes (011)",275,,1,27,6,143,,,1,97,,,
"Trans., almac. y comunicaciones (012)",259,,,5,9,1,,4,207,33,,,
"Intermediación financiera (013)",10,,1,2,6,,,,,1,,,
"Activid.inmobil., empres. y alquileres (014)",73,,17,15,10,20,,,3,8,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",213,11,17,28,63,,,3,13,28,50,,
"Enseñanza (016)",191,2,172,8,6,,,,,3,,,
"Servicios sociales y de salud (017)",91,,20,55,4,3,,1,2,6,,,
"Otras activ. serv.comun.soc y personales (018)",85,,2,18,4,6,,1,,54,,,
"Hogares privados con servicio doméstico (019)",45,,,,,,,,,45,,,
"Actividad economica no especificada (021)",80,,,3,10,,,,,,,67,
"Desocupado (022)",141,,,,,,,,,,,,141
"Hombres (023)",4415,13,196,330,109,161,867,455,995,1126,49,15,99
"Agric., ganadería, caza y silvicultura (024)",1368,1,3,16,7,2,863,6,25,445,,,
"Pesca (025)",12,,1,,,,4,,,7,,,
"Explotación de minas y canteras (026)",331,,21,51,16,17,,182,27,17,,,
"Industrias manufactureras (027)",247,,10,10,2,,,195,22,8,,,
"Suministro de electricidad, gas y agua (028)",7,,,2,,,,1,2,2,,,
"Construcción (029)",1446,2,29,143,27,,,35,688,522,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",164,,1,11,1,95,,27,9,20,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",40,,1,2,1,10,,25,1,,,,
"Comercio al por mayor (032)",19,,,2,,11,,,5,1,,,
"Comercio al por menor (033)",105,,,7,,74,,2,3,19,,,
"Hoteles y restaurantes (034)",60,,,13,2,30,,,1,14,,,
"Trans., almac. y comunicaciones (035)",243,,,3,2,,,4,204,30,,,
"Intermediación financiera (036)",5,,,2,3,,,,,,,,
"Activid.inmobil., empres. y alquileres (037)",56,,14,13,6,15,,,2,6,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",161,8,15,23,30,,,3,13,20,49,,
"Enseñanza (039)",105,2,91,7,3,,,,,2,,,
"Servicios sociales y de salud (040)",38,,9,20,2,2,,1,2,2,,,
"Otras activ. serv.comun.soc y personales (041)",47,,2,14,2,,,1,,28,,,
"Hogares privados con servicio doméstico (042)",3,,,,,,,,,3,,,
"Actividad economica no especificada (044)",23,,,2,6,,,,,,,15,
"Desocupado (045)",99,,,,,,,,,,,,99
"Mujeres (046)",1231,3,108,95,83,289,95,15,46,402,1,52,42
"Agric., ganadería, caza y silvicultura (047)",215,,2,1,4,2,94,,1,111,,,
"Pesca (048)",1,,,,,,1,,,,,,
"Explotación de minas y canteras (049)",10,,,1,1,,,1,,7,,,
"Industrias manufactureras (050)",18,,,2,,,,13,2,1,,,
"Suministro de electricidad, gas y agua (051)",4,,,1,2,,,,,1,,,
"Construcción (052)",147,,6,13,11,,,1,39,77,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",213,,1,13,3,161,,,,35,,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",5,,,,1,4,,,,,,,
"Comercio al por mayor (055)",14,,1,3,2,8,,,,,,,
"Comercio al por menor (056)",194,,,10,,149,,,,35,,,
"Hoteles y restaurantes (057)",215,,1,14,4,113,,,,83,,,
"Trans., almac. y comunicaciones (058)",16,,,2,7,1,,,3,3,,,
"Intermediación financiera (059)",5,,1,,3,,,,,1,,,
"Activid.inmobil., empres. y alquileres (060)",17,,3,2,4,5,,,1,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",52,3,2,5,33,,,,,8,1,,
"Enseñanza (062)",86,,81,1,3,,,,,1,,,
"Servicios sociales y de salud (063)",53,,11,35,2,1,,,,4,,,
"Otras activ. serv.comun.soc y personales (064)",38,,,4,2,6,,,,26,,,
"Hogares privados con servicio doméstico (065)",42,,,,,,,,,42,,,
"Actividad economica no especificada (067)",57,,,1,4,,,,,,,52,
"Desocupado (068)",42,,,,,,,,,,,,42
,,,,,,,,,,,,,
"URBANA (069)",3949,13,256,391,174,391,288,381,752,1097,39,39,128
"Agric., ganadería, caza y silvicultura (070)",569,1,3,14,9,3,284,6,19,230,,,
"Pesca (071)",11,,1,,,,4,,,6,,,
"Explotación de minas y canteras (072)",339,,21,51,17,17,,182,27,24,,,
"Industrias manufactureras (073)",155,,2,7,,,,130,8,8,,,
"Suministro de electricidad, gas y agua (074)",10,,,3,2,,,1,2,2,,,
"Construcción (075)",1272,2,35,147,27,,,31,494,536,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",324,,2,18,4,221,,25,9,45,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",39,,1,2,2,10,,23,1,,,,
"Comercio al por mayor (078)",31,,1,3,2,19,,,5,1,,,
"Comercio al por menor (079)",254,,,13,,192,,2,3,44,,,
"Hoteles y restaurantes (080)",251,,1,27,6,122,,,1,94,,,
"Trans., almac. y comunicaciones (081)",218,,,5,9,1,,1,176,26,,,
"Intermediación financiera (082)",10,,1,2,6,,,,,1,,,
"Activid.inmobil., empres. y alquileres (083)",69,,15,14,10,19,,,3,8,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",195,9,17,28,62,,,3,13,24,39,,
"Enseñanza (085)",153,1,137,8,6,,,,,1,,,
"Servicios sociales y de salud (086)",78,,19,47,3,2,,1,,6,,,
"Otras activ. serv.comun.soc y personales (087)",78,,2,18,3,6,,1,,48,,,
"Hogares privados con servicio doméstico (088)",38,,,,,,,,,38,,,
"Actividad economica no especificada (090)",51,,,2,10,,,,,,,39,
"Desocupado (091)",128,,,,,,,,,,,,128
"Hombres (092)",3000,11,165,305,94,139,262,368,714,803,38,12,89
"Agric., ganadería, caza y silvicultura (093)",511,1,3,13,6,2,259,6,18,203,,,
"Pesca (094)",10,,1,,,,3,,,6,,,
"Explotación de minas y canteras (095)",329,,21,50,16,17,,181,27,17,,,
"Industrias manufactureras (096)",141,,2,7,,,,119,6,7,,,
"Suministro de electricidad, gas y agua (097)",6,,,2,,,,1,2,1,,,
"Construcción (098)",1142,2,29,135,17,,,30,463,466,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",135,,1,6,1,76,,25,9,17,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",36,,1,2,1,8,,23,1,,,,
"Comercio al por mayor (101)",17,,,,,11,,,5,1,,,
"Comercio al por menor (102)",82,,,4,,57,,2,3,16,,,
"Hoteles y restaurantes (103)",58,,,13,2,28,,,1,14,,,
"Trans., almac. y comunicaciones (104)",202,,,3,2,,,1,173,23,,,
"Intermediación financiera (105)",5,,,2,3,,,,,,,,
"Activid.inmobil., empres. y alquileres (106)",52,,12,12,6,14,,,2,6,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",144,7,15,23,29,,,3,13,16,38,,
"Enseñanza (108)",82,1,71,7,3,,,,,,,,
"Servicios sociales y de salud (109)",32,,8,17,2,2,,1,,2,,,
"Otras activ. serv.comun.soc y personales (110)",40,,2,14,1,,,1,,22,,,
"Hogares privados con servicio doméstico (111)",3,,,,,,,,,3,,,
"Actividad economica no especificada (113)",19,,,1,6,,,,,,,12,
"Desocupado (114)",89,,,,,,,,,,,,89
"Mujeres (115)",949,2,91,86,80,252,26,13,38,294,1,27,39
"Agric., ganadería, caza y silvicultura (116)",58,,,1,3,1,25,,1,27,,,
"Pesca (117)",1,,,,,,1,,,,,,
"Explotación de minas y canteras (118)",10,,,1,1,,,1,,7,,,
"Industrias manufactureras (119)",14,,,,,,,11,2,1,,,
"Suministro de electricidad, gas y agua (120)",4,,,1,2,,,,,1,,,
"Construcción (121)",130,,6,12,10,,,1,31,70,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",189,,1,12,3,145,,,,28,,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",3,,,,1,2,,,,,,,
"Comercio al por mayor (124)",14,,1,3,2,8,,,,,,,
"Comercio al por menor (125)",172,,,9,,135,,,,28,,,
"Hoteles y restaurantes (126)",193,,1,14,4,94,,,,80,,,
"Trans., almac. y comunicaciones (127)",16,,,2,7,1,,,3,3,,,
"Intermediación financiera (128)",5,,1,,3,,,,,1,,,
"Activid.inmobil., empres. y alquileres (129)",17,,3,2,4,5,,,1,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",51,2,2,5,33,,,,,8,1,,
"Enseñanza (131)",71,,66,1,3,,,,,1,,,
"Servicios sociales y de salud (132)",46,,11,30,1,,,,,4,,,
"Otras activ. serv.comun.soc y personales (133)",38,,,4,2,6,,,,26,,,
"Hogares privados con servicio doméstico (134)",35,,,,,,,,,35,,,
"Actividad economica no especificada (136)",32,,,1,4,,,,,,,27,
"Desocupado (137)",39,,,,,,,,,,,,39
,,,,,,,,,,,,,
"RURAL (138)",1697,3,48,34,18,59,674,89,289,431,11,28,13
"Agric., ganadería, caza y silvicultura (139)",1014,,2,3,2,1,673,,7,326,,,
"Pesca (140)",2,,,,,,1,,,1,,,
"Explotación de minas y canteras (141)",2,,,1,,,,1,,,,,
"Industrias manufactureras (142)",110,,8,5,2,,,78,16,1,,,
"Suministro de electricidad, gas y agua (143)",1,,,,,,,,,1,,,
"Construcción (144)",321,,,9,11,,,5,233,63,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",53,,,6,,35,,2,,10,,,
