"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia PADRE ABAD (000)",20661,2663,3986,9938,528,2623,365,558
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",20,20,,,,,,
"Profes., científicos e intelectuales (002)",790,673,,107,7,3,,
"Técnicos de nivel medio y trab. asimilados (003)",358,256,,85,17,,,
"Jefes y empleados de oficina (004)",380,379,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",2012,465,27,1196,94,230,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",6926,,4,6605,315,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",1086,,508,503,41,34,,
"Obreros construc.,conf.,papel, fab., instr. (008)",1609,207,572,789,26,15,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",6027,287,2666,464,14,2231,365,
"Otra (010)",232,232,,,,,,
"Ocupaciñn no especificada (011)",663,144,209,189,14,107,,
"Desocupado (012)",558,,,,,,,558
"Hombres (013)",15628,1683,3445,8155,436,1463,48,398
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",15,15,,,,,,
"Profes., científicos e intelectuales (015)",438,378,,54,4,2,,
"Técnicos de nivel medio y trab. asimilados (016)",276,198,,66,12,,,
"Jefes y empleados de oficina (017)",221,220,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",813,220,3,489,56,45,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",6359,,3,6073,281,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",970,,475,433,37,25,,
"Obreros construc.,conf.,papel, fab., instr. (021)",1558,201,554,766,26,11,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",3931,128,2252,164,8,1331,48,
"Otra (023)",231,231,,,,,,
"Ocupaciñn no especificada (024)",418,92,158,110,12,46,,
"Desocupado (025)",398,,,,,,,398
"Mujeres (026)",5033,980,541,1783,92,1160,317,160
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",5,5,,,,,,
"Profes., científicos e intelectuales (028)",352,295,,53,3,1,,
"Técnicos de nivel medio y trab. asimilados (029)",82,58,,19,5,,,
"Jefes y empleados de oficina (030)",159,159,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",1199,245,24,707,38,185,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",567,,1,532,34,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",116,,33,70,4,9,,
"Obreros construc.,conf.,papel, fab., instr. (034)",51,6,18,23,,4,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",2096,159,414,300,6,900,317,
"Otra (036)",1,1,,,,,,
"Ocupaciñn no especificada (037)",245,52,51,79,2,61,,
"Desocupado (038)",160,,,,,,,160
,,,,,,,,
"URBANA (039)",11076,2342,2351,4613,298,840,247,385
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",17,17,,,,,,
"Profes., científicos e intelectuales (041)",650,555,,86,7,2,,
"Técnicos de nivel medio y trab. asimilados (042)",318,227,,74,17,,,
"Jefes y empleados de oficina (043)",346,345,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1714,406,13,999,88,208,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",1993,,2,1888,103,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",915,,428,420,37,30,,
"Obreros construc.,conf.,papel, fab., instr. (047)",1374,184,492,665,23,10,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",2681,250,1250,386,14,534,247,
"Otra (049)",232,232,,,,,,
"Ocupaciñn no especificada (050)",451,126,166,95,9,55,,
"Desocupado (051)",385,,,,,,,385
"Hombres (052)",7950,1503,2048,3448,228,425,28,270
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",13,13,,,,,,
"Profes., científicos e intelectuales (054)",364,314,,45,4,1,,
"Técnicos de nivel medio y trab. asimilados (055)",255,184,,59,12,,,
"Jefes y empleados de oficina (056)",198,197,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",725,194,3,434,52,42,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",1787,,1,1697,89,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",820,,403,363,33,21,,
"Obreros construc.,conf.,papel, fab., instr. (060)",1335,178,476,650,23,8,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",1648,110,1036,146,8,320,28,
"Otra (062)",231,231,,,,,,
"Ocupaciñn no especificada (063)",304,82,129,54,7,32,,
"Desocupado (064)",270,,,,,,,270
"Mujeres (065)",3126,839,303,1165,70,415,219,115
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",4,4,,,,,,
"Profes., científicos e intelectuales (067)",286,241,,41,3,1,,
"Técnicos de nivel medio y trab. asimilados (068)",63,43,,15,5,,,
"Jefes y empleados de oficina (069)",148,148,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",989,212,10,565,36,166,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",206,,1,191,14,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",95,,25,57,4,9,,
"Obreros construc.,conf.,papel, fab., instr. (073)",39,6,16,15,,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",1033,140,214,240,6,214,219,
"Otra (075)",1,1,,,,,,
"Ocupaciñn no especificada (076)",147,44,37,41,2,23,,
"Desocupado (077)",115,,,,,,,115
,,,,,,,,
"RURAL (078)",9585,321,1635,5325,230,1783,118,173
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",3,3,,,,,,
"Profes., científicos e intelectuales (080)",140,118,,21,,1,,
"Técnicos de nivel medio y trab. asimilados (081)",40,29,,11,,,,
"Jefes y empleados de oficina (082)",34,34,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",298,59,14,197,6,22,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",4933,,2,4717,212,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",171,,80,83,4,4,,
"Obreros construc.,conf.,papel, fab., instr. (086)",235,23,80,124,3,5,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",3346,37,1416,78,,1697,118,
"Ocupaciñn no especificada (089)",212,18,43,94,5,52,,
"Desocupado (090)",173,,,,,,,173
"Hombres (091)",7678,180,1397,4707,208,1038,20,128
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",2,2,,,,,,
"Profes., científicos e intelectuales (093)",74,64,,9,,1,,
"Técnicos de nivel medio y trab. asimilados (094)",21,14,,7,,,,
"Jefes y empleados de oficina (095)",23,23,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",88,26,,55,4,3,,
