"CUADRO Nº 39: POBLACIÓN ECONÓMICAMENTE INACTIVA DE 6 Y MÁS AÑOS , POR ACTIVIDAD NO LABORAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y GRANDES GRUPOS DE EDAD",,,,,,,,,,
,,,,,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y GRANDES GRUPOS DE EDAD",TOTAL,"ACTIVIDAD NO LABORAL",,,,,,,,
,,"ESTUDIANDO Y NO TRABAJO","VIVIENDO DE SU PENSIÓN Y JUBILACIÓN","VIVIENDO DE SUS RENTAS","AL CUIDADO DE SU HOGAR","POR SU EDAD","DE VIAJE",DISCAPACITADO,"SERVICIO MILITAR",OTRA
,,,,,,,,,,
"Provincia REQUENA (000)",31273,17436,125,212,12223,643,15,18,3,598
"Hombres (001)",12693,9179,86,106,2615,337,10,14,3,343
"Mujeres (002)",18580,8257,39,106,9608,306,5,4,,255
"De 06 a 14 años (003)",14893,13576,,,689,403,3,4,,218
"Hombres (004)",7609,7006,,,286,207,3,4,,103
"Mujeres (005)",7284,6570,,,403,196,,,,115
"De 15 a 29 años (006)",9442,3755,5,83,5383,,8,6,3,199
"Hombres (007)",3361,2130,4,41,1051,,5,5,3,122
"Mujeres (008)",6081,1625,1,42,4332,,3,1,,77
"De 30 a 44 años (009)",3423,74,10,48,3224,,1,,,66
"Hombres (010)",647,30,5,24,542,,1,,,45
"Mujeres (011)",2776,44,5,24,2682,,,,,21
"De 45 a 64 años (012)",2286,27,67,50,2076,5,2,3,,56
"Hombres (013)",613,11,49,25,483,5,1,2,,37
"Mujeres (014)",1673,16,18,25,1593,,1,1,,19
"De 65 y más años (015)",1229,4,43,31,851,235,1,5,,59
"Hombres (016)",463,2,28,16,253,125,,3,,36
"Mujeres (017)",766,2,15,15,598,110,1,2,,23
,,,,,,,,,,
"AREA URBANA (018)",18622,10659,106,178,6926,343,10,10,2,388
"Hombres (019)",7755,5575,70,85,1577,194,7,8,2,237
"Mujeres (020)",10867,5084,36,93,5349,149,3,2,,151
"De 06 a 14 años (021)",8481,7783,,,381,189,2,3,,123
"Hombres (022)",4343,3982,,,177,114,2,3,,65
"Mujeres (023)",4138,3801,,,204,75,,,,58
"De 15 a 29 años (024)",5994,2799,4,69,2981,,4,2,2,133
"Hombres (025)",2340,1563,3,32,648,,3,2,2,87
"Mujeres (026)",3654,1236,1,37,2333,,1,,,46
"De 30 a 44 años (027)",2024,61,8,42,1863,,1,,,49
"Hombres (028)",387,24,3,21,305,,1,,,33
"Mujeres (029)",1637,37,5,21,1558,,,,,16
"De 45 a 64 años (030)",1370,14,55,44,1208,1,2,2,,44
"Hombres (031)",391,6,39,22,292,1,1,1,,29
"Mujeres (032)",979,8,16,22,916,,1,1,,15
"De 65 y más años (033)",753,2,39,23,493,153,1,3,,39
"Hombres (034)",294,,25,10,155,79,,2,,23
"Mujeres (035)",459,2,14,13,338,74,1,1,,16
,,,,,,,,,,
"AREA RURAL (036)",12651,6777,19,34,5297,300,5,8,1,210
"Hombres (037)",4938,3604,16,21,1038,143,3,6,1,106
"Mujeres (038)",7713,3173,3,13,4259,157,2,2,,104
"De 06 a 14 años (039)",6412,5793,,,308,214,1,1,,95
"Hombres (040)",3266,3024,,,109,93,1,1,,38
"Mujeres (041)",3146,2769,,,199,121,,,,57
"De 15 a 29 años (042)",3448,956,1,14,2402,,4,4,1,66
"Hombres (043)",1021,567,1,9,403,,2,3,1,35
"Mujeres (044)",2427,389,,5,1999,,2,1,,31
"De 30 a 44 años (045)",1399,13,2,6,1361,,,,,17
"Hombres (046)",260,6,2,3,237,,,,,12
"Mujeres (047)",1139,7,,3,1124,,,,,5
"De 45 a 64 años (048)",916,13,12,6,868,4,,1,,12
"Hombres (049)",222,5,10,3,191,4,,1,,8
"Mujeres (050)",694,8,2,3,677,,,,,4
"De 65 y más años (051)",476,2,4,8,358,82,,2,,20
"Hombres (052)",169,2,3,6,98,46,,1,,13
"Mujeres (053)",307,,1,2,260,36,,1,,7
