"CUADRO Nº 1: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RELIGIÓN QUE PROFESA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RELIGIÓN QUE PROFESA",TOTAL,"GRUPOS DE EDAD",,,,,
,,"12 A 16 AÑOS","17 A 24 AÑOS","25 A 34 AÑOS","35 A 44 AÑOS","45 A 54 AÑOS","55 A MÁS AÑOS"
,,,,,,,
"Provincia JAEN (000)",132911,23541,27120,27060,22171,14977,18042
"Católica (001)",113138,20019,23251,22994,18840,12772,15262
"Cristiana/Evangélica (002)",12134,2111,2221,2416,2087,1442,1857
"Otra (003)",4598,845,877,930,774,516,656
"Ninguna (004)",3041,566,771,720,470,247,267
"Hombres (006)",68053,12057,13843,13571,11128,7747,9707
"Católica (007)",58272,10309,11924,11604,9461,6665,8309
"Cristiana/Evangélica (008)",5717,1019,1032,1091,992,683,900
"Otra (009)",2169,398,428,429,358,232,324
"Ninguna (010)",1895,331,459,447,317,167,174
"Mujeres (012)",64858,11484,13277,13489,11043,7230,8335
"Católica (013)",54866,9710,11327,11390,9379,6107,6953
"Cristiana/Evangélica (014)",6417,1092,1189,1325,1095,759,957
"Otra (015)",2429,447,449,501,416,284,332
"Ninguna (016)",1146,235,312,273,153,80,93
,,,,,,,
"URBANA (018)",69794,11588,14732,14526,12236,8009,8703
"Católica (019)",58801,9656,12430,12318,10371,6765,7261
"Cristiana/Evangélica (020)",6317,1080,1243,1237,1099,764,894
"Otra (021)",2965,553,613,571,496,332,400
"Ninguna (022)",1711,299,446,400,270,148,148
"Hombres (024)",34432,5752,7113,6936,5946,4090,4595
"Católica (025)",29054,4813,5977,5896,5019,3483,3866
"Cristiana/Evangélica (026)",2955,525,581,540,521,357,431
"Otra (027)",1360,241,308,253,218,146,194
"Ninguna (028)",1063,173,247,247,188,104,104
"Mujeres (030)",35362,5836,7619,7590,6290,3919,4108
"Católica (031)",29747,4843,6453,6422,5352,3282,3395
"Cristiana/Evangélica (032)",3362,555,662,697,578,407,463
"Otra (033)",1605,312,305,318,278,186,206
"Ninguna (034)",648,126,199,153,82,44,44
,,,,,,,
"RURAL (036)",63117,11953,12388,12534,9935,6968,9339
"Católica (037)",54337,10363,10821,10676,8469,6007,8001
"Cristiana/Evangélica (038)",5817,1031,978,1179,988,678,963
"Otra (039)",1633,292,264,359,278,184,256
"Ninguna (040)",1330,267,325,320,200,99,119
"Hombres (042)",33621,6305,6730,6635,5182,3657,5112
"Católica (043)",29218,5496,5947,5708,4442,3182,4443
"Cristiana/Evangélica (044)",2762,494,451,551,471,326,469
"Otra (045)",809,157,120,176,140,86,130
"Ninguna (046)",832,158,212,200,129,63,70
"Mujeres (048)",29496,5648,5658,5899,4753,3311,4227
"Católica (049)",25119,4867,4874,4968,4027,2825,3558
"Cristiana/Evangélica (050)",3055,537,527,628,517,352,494
"Otra (051)",824,135,144,183,138,98,126
"Ninguna (052)",498,109,113,120,71,36,49
