"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia TALARA (000)",46279,460,15805,15841,12867,1306
"Empleado (001)",13303,60,4560,4770,3682,231
"Obrero (002)",11870,90,4124,4072,3349,235
"Trabajador independiente (003)",14643,137,4354,5142,4378,632
"Empleador o patrono (004)",848,,201,320,283,44
"Trabajador familiar no remunerado (005)",1021,104,370,271,218,58
"Trabajador del hogar (006)",974,24,390,309,228,23
"Desocupado (008)",3620,45,1806,957,729,83
"Hombres (009)",33756,351,11401,11241,9765,998
"Empleado (010)",8005,42,2440,2811,2538,174
"Obrero (011)",11146,87,3863,3800,3177,219
"Trabajador independiente (012)",10694,120,3425,3559,3122,468
"Empleador o patrono (013)",637,,158,239,206,34
"Trabajador familiar no remunerado (014)",529,69,231,117,87,25
"Trabajador del hogar (015)",53,3,23,12,14,1
"Desocupado (017)",2692,30,1261,703,621,77
"Mujeres (018)",12523,109,4404,4600,3102,308
"Empleado (019)",5298,18,2120,1959,1144,57
"Obrero (020)",724,3,261,272,172,16
"Trabajador independiente (021)",3949,17,929,1583,1256,164
"Empleador o patrono (022)",211,,43,81,77,10
"Trabajador familiar no remunerado (023)",492,35,139,154,131,33
"Trabajador del hogar (024)",921,21,367,297,214,22
"Desocupado (026)",928,15,545,254,108,6
,,,,,,
"URBANA (027)",45219,449,15396,15496,12611,1267
"Empleado (028)",13111,60,4514,4682,3626,229
"Obrero (029)",11575,87,3988,3989,3292,219
"Trabajador independiente (030)",14203,132,4181,5002,4271,617
"Empleador o patrono (031)",800,,189,302,267,42
"Trabajador familiar no remunerado (032)",1004,104,365,268,209,58
"Trabajador del hogar (033)",951,24,378,305,222,22
"Desocupado (035)",3575,42,1781,948,724,80
"Hombres (036)",32871,340,11057,10952,9563,959
"Empleado (037)",7880,42,2416,2746,2504,172
"Obrero (038)",10867,84,3734,3722,3124,203
"Trabajador independiente (039)",10309,115,3270,3438,3033,453
"Empleador o patrono (040)",597,,148,225,192,32
"Trabajador familiar no remunerado (041)",515,69,227,114,80,25
"Trabajador del hogar (042)",50,3,22,11,14,
"Desocupado (044)",2653,27,1240,696,616,74
"Mujeres (045)",12348,109,4339,4544,3048,308
"Empleado (046)",5231,18,2098,1936,1122,57
"Obrero (047)",708,3,254,267,168,16
"Trabajador independiente (048)",3894,17,911,1564,1238,164
"Empleador o patrono (049)",203,,41,77,75,10
"Trabajador familiar no remunerado (050)",489,35,138,154,129,33
"Trabajador del hogar (051)",901,21,356,294,208,22
"Desocupado (053)",922,15,541,252,108,6
,,,,,,
"RURAL (054)",1060,11,409,345,256,39
"Empleado (055)",192,,46,88,56,2
"Obrero (056)",295,3,136,83,57,16
"Trabajador independiente (057)",440,5,173,140,107,15
"Empleador o patrono (058)",48,,12,18,16,2
"Trabajador familiar no remunerado (059)",17,,5,3,9,
"Trabajador del hogar (060)",23,,12,4,6,1
"Desocupado (062)",45,3,25,9,5,3
"Hombres (063)",885,11,344,289,202,39
"Empleado (064)",125,,24,65,34,2
"Obrero (065)",279,3,129,78,53,16
"Trabajador independiente (066)",385,5,155,121,89,15
"Empleador o patrono (067)",40,,10,14,14,2
"Trabajador familiar no remunerado (068)",14,,4,3,7,
"Trabajador del hogar (069)",3,,1,1,,1
"Desocupado (071)",39,3,21,7,5,3
"Mujeres (072)",175,,65,56,54,
"Empleado (073)",67,,22,23,22,
"Obrero (074)",16,,7,5,4,
"Trabajador independiente (075)",55,,18,19,18,
"Empleador o patrono (076)",8,,2,4,2,
"Trabajador familiar no remunerado (077)",3,,1,,2,
"Trabajador del hogar (078)",20,,11,3,6,
"Desocupado (080)",6,,4,2,,
