"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Venta, mant.y rep. veh.autom.y motoc. (122)",13,2,1,8,,2,,
"Comercio al por mayor (123)",5,2,,2,,1,,
"Comercio al por menor (124)",354,45,,238,10,61,,
"Hoteles y restaurantes (125)",295,118,5,164,2,6,,
"Trans., almac. y comunicaciones (126)",21,14,,5,1,1,,
"Intermediación financiera (127)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (128)",11,8,,2,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",17,17,,,,,,
"Enseñanza (130)",76,71,,5,,,,
"Servicios sociales y de salud (131)",25,21,1,2,,1,,
"Otras activ. serv.comun.soc y personales (132)",65,27,5,28,1,4,,
"Hogares privados con servicio doméstico (133)",89,,,,,,89,
"Actividad economica no especificada (135)",121,62,5,45,4,5,,
,,,,,,,,
"RURAL (136)",7143,966,2851,2319,256,343,169,239
"Agric., ganadería, caza y silvicultura (137)",1226,4,291,750,30,151,,
"Pesca (138)",7,,3,1,,3,,
"Explotación de minas y canteras (139)",2534,125,1951,304,127,27,,
"Industrias manufactureras (140)",167,2,78,75,5,7,,
"Suministro de electricidad, gas y agua (141)",10,,10,,,,,
"Construcción (142)",121,6,79,31,2,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",751,94,42,509,29,77,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",113,20,20,63,,10,,
"Comercio al por mayor (145)",21,4,,14,,3,,
"Comercio al por menor (146)",617,70,22,432,29,64,,
"Hoteles y restaurantes (147)",656,271,62,240,34,49,,
"Trans., almac. y comunicaciones (148)",538,124,101,290,8,15,,
"Intermediación financiera (149)",10,8,,,2,,,
"Activid.inmobil., empres. y alquileres (150)",60,45,11,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",37,33,4,,,,,
"Enseñanza (152)",118,110,,8,,,,
"Servicios sociales y de salud (153)",45,41,,4,,,,
"Otras activ. serv.comun.soc y personales (154)",126,31,52,40,2,1,,
"Hogares privados con servicio doméstico (155)",169,,,,,,169,
"Actividad economica no especificada (157)",329,72,167,63,17,10,,
"Desocupado (158)",239,,,,,,,239
"Hombres (159)",5475,494,2709,1643,194,188,42,205
"Agric., ganadería, caza y silvicultura (160)",1077,4,268,675,23,107,,
"Pesca (161)",7,,3,1,,3,,
"Explotación de minas y canteras (162)",2339,30,1906,265,116,22,,
"Industrias manufactureras (163)",146,1,75,60,4,6,,
"Suministro de electricidad, gas y agua (164)",10,,10,,,,,
"Construcción (165)",117,6,75,31,2,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",363,57,42,225,15,24,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",100,17,20,55,,8,,
"Comercio al por mayor (168)",14,4,,10,,,,
"Comercio al por menor (169)",249,36,22,160,15,16,,
"Hoteles y restaurantes (170)",113,56,9,33,10,5,,
"Trans., almac. y comunicaciones (171)",522,112,101,286,8,15,,
"Intermediación financiera (172)",8,6,,,2,,,
"Activid.inmobil., empres. y alquileres (173)",54,39,11,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",31,28,3,,,,,
"Enseñanza (175)",61,60,,1,,,,
"Servicios sociales y de salud (176)",24,20,,4,,,,
"Otras activ. serv.comun.soc y personales (177)",94,25,49,19,,1,,
"Hogares privados con servicio doméstico (178)",42,,,,,,42,
"Actividad economica no especificada (180)",262,50,157,39,14,2,,
"Desocupado (181)",205,,,,,,,205
"Mujeres (182)",1668,472,142,676,62,155,127,34
"Agric., ganadería, caza y silvicultura (183)",149,,23,75,7,44,,
"Explotación de minas y canteras (185)",195,95,45,39,11,5,,
"Industrias manufactureras (186)",21,1,3,15,1,1,,
"Construcción (188)",4,,4,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",388,37,,284,14,53,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",13,3,,8,,2,,
"Comercio al por mayor (191)",7,,,4,,3,,
"Comercio al por menor (192)",368,34,,272,14,48,,
"Hoteles y restaurantes (193)",543,215,53,207,24,44,,
"Trans., almac. y comunicaciones (194)",16,12,,4,,,,
"Intermediación financiera (195)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (196)",6,6,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",6,5,1,,,,,
"Enseñanza (198)",57,50,,7,,,,
"Servicios sociales y de salud (199)",21,21,,,,,,
"Otras activ. serv.comun.soc y personales (200)",32,6,3,21,2,,,
"Hogares privados con servicio doméstico (201)",127,,,,,,127,
"Actividad economica no especificada (203)",67,22,10,24,3,8,,
