"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia CASMA (000)",15974,2963,5625,6189,336,635,226
"Agric., ganadería, caza y silvicultura (001)",5901,50,3493,1820,174,364,
"Pesca (002)",826,35,460,313,15,3,
"Explotación de minas y canteras (003)",36,10,24,1,1,,
"Industrias manufactureras (004)",1008,66,618,300,19,5,
"Suministro de electricidad, gas y agua (005)",35,12,21,1,1,,
"Construcción (006)",643,15,447,169,9,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",2443,406,100,1689,54,194,
"Venta, mant.y rep. veh.autom.y motoc. (008)",271,54,60,140,8,9,
"Comercio al por mayor (009)",242,94,21,103,14,10,
"Comercio al por menor (010)",1930,258,19,1446,32,175,
"Hoteles y restaurantes (011)",792,231,61,438,35,27,
"Trans., almac. y comunicaciones (012)",1666,368,180,1095,13,10,
"Intermediación financiera (013)",29,29,,,,,
"Activid.inmobil., empres. y alquileres (014)",441,279,58,96,6,2,
"Admin.pub. y defensa; p. segur.soc.afil (015)",459,387,72,,,,
"Enseñanza (016)",793,763,1,28,1,,
"Servicios sociales y de salud (017)",165,136,3,24,1,1,
"Otras activ. serv.comun.soc y personales (018)",319,127,49,134,6,3,
"Hogares privados con servicio doméstico (019)",226,,,,,,226
"Actividad economica no especificada (021)",192,49,38,81,1,23,
"Hombres (022)",11439,1646,4505,4628,271,378,11
"Agric., ganadería, caza y silvicultura (023)",5084,42,2867,1712,157,306,
"Pesca (024)",742,27,394,304,15,2,
"Explotación de minas y canteras (025)",35,10,23,1,1,,
"Industrias manufactureras (026)",581,43,316,202,17,3,
"Suministro de electricidad, gas y agua (027)",34,11,21,1,1,,
"Construcción (028)",631,11,440,168,9,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",1244,220,97,853,31,43,
"Venta, mant.y rep. veh.autom.y motoc. (030)",249,44,59,133,6,7,
"Comercio al por mayor (031)",145,57,21,60,7,,
"Comercio al por menor (032)",850,119,17,660,18,36,
"Hoteles y restaurantes (033)",240,77,17,123,16,7,
"Trans., almac. y comunicaciones (034)",1573,300,175,1079,13,6,
"Intermediación financiera (035)",17,17,,,,,
"Activid.inmobil., empres. y alquileres (036)",324,199,52,66,5,2,
"Admin.pub. y defensa; p. segur.soc.afil (037)",289,239,50,,,,
"Enseñanza (038)",351,339,,11,1,,
"Servicios sociales y de salud (039)",45,29,2,14,,,
"Otras activ. serv.comun.soc y personales (040)",176,65,38,65,5,3,
"Hogares privados con servicio doméstico (041)",11,,,,,,11
"Actividad economica no especificada (043)",62,17,13,29,,3,
"Mujeres (044)",4535,1317,1120,1561,65,257,215
"Agric., ganadería, caza y silvicultura (045)",817,8,626,108,17,58,
"Pesca (046)",84,8,66,9,,1,
"Explotación de minas y canteras (047)",1,,1,,,,
"Industrias manufactureras (048)",427,23,302,98,2,2,
"Suministro de electricidad, gas y agua (049)",1,1,,,,,
"Construcción (050)",12,4,7,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1199,186,3,836,23,151,
"Venta, mant.y rep. veh.autom.y motoc. (052)",22,10,1,7,2,2,
"Comercio al por mayor (053)",97,37,,43,7,10,
"Comercio al por menor (054)",1080,139,2,786,14,139,
"Hoteles y restaurantes (055)",552,154,44,315,19,20,
"Trans., almac. y comunicaciones (056)",93,68,5,16,,4,
"Intermediación financiera (057)",12,12,,,,,
"Activid.inmobil., empres. y alquileres (058)",117,80,6,30,1,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",170,148,22,,,,
"Enseñanza (060)",442,424,1,17,,,
"Servicios sociales y de salud (061)",120,107,1,10,1,1,
"Otras activ. serv.comun.soc y personales (062)",143,62,11,69,1,,
"Hogares privados con servicio doméstico (063)",215,,,,,,215
"Actividad economica no especificada (065)",130,32,25,52,1,20,
,,,,,,,
"URBANA (066)",11527,2773,3298,4637,236,376,207
"Agric., ganadería, caza y silvicultura (067)",2327,37,1453,637,85,115,
"Pesca (068)",759,35,425,281,15,3,
"Explotación de minas y canteras (069)",26,8,16,1,1,,
"Industrias manufactureras (070)",923,64,553,283,18,5,
"Suministro de electricidad, gas y agua (071)",19,10,8,,1,,
"Construcción (072)",551,15,361,163,9,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",2294,390,91,1572,51,190,
"Venta, mant.y rep. veh.autom.y motoc. (074)",254,49,54,136,6,9,
"Comercio al por mayor (075)",222,94,19,88,14,7,
"Comercio al por menor (076)",1818,247,18,1348,31,174,
"Hoteles y restaurantes (077)",742,216,52,418,29,27,
"Trans., almac. y comunicaciones (078)",1468,349,148,949,12,10,
"Intermediación financiera (079)",29,29,,,,,
"Activid.inmobil., empres. y alquileres (080)",384,245,42,89,6,2,
"Admin.pub. y defensa; p. segur.soc.afil (081)",425,357,68,,,,
"Enseñanza (082)",744,714,1,28,1,,
"Servicios sociales y de salud (083)",161,134,3,22,1,1,
"Otras activ. serv.comun.soc y personales (084)",306,123,44,130,6,3,
"Hogares privados con servicio doméstico (085)",207,,,,,,207
"Actividad economica no especificada (087)",162,47,33,64,1,17,
"Hombres (088)",7608,1528,2503,3226,185,156,10
"Agric., ganadería, caza y silvicultura (089)",1884,30,1120,573,76,85,
"Pesca (090)",679,27,362,273,15,2,
"Explotación de minas y canteras (091)",25,8,15,1,1,,
"Industrias manufactureras (092)",517,42,267,189,16,3,
"Suministro de electricidad, gas y agua (093)",18,9,8,,1,,
"Construcción (094)",540,11,355,162,9,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1171,212,88,799,29,43,
"Venta, mant.y rep. veh.autom.y motoc. (096)",232,39,53,129,4,7,
"Comercio al por mayor (097)",136,57,19,53,7,,
"Comercio al por menor (098)",803,116,16,617,18,36,
"Hoteles y restaurantes (099)",229,73,15,119,15,7,
"Trans., almac. y comunicaciones (100)",1377,282,143,934,12,6,
"Intermediación financiera (101)",17,17,,,,,
"Activid.inmobil., empres. y alquileres (102)",274,168,37,62,5,2,
"Admin.pub. y defensa; p. segur.soc.afil (103)",265,219,46,,,,
"Enseñanza (104)",337,325,,11,1,,
"Servicios sociales y de salud (105)",43,27,2,14,,,
"Otras activ. serv.comun.soc y personales (106)",166,61,33,64,5,3,
"Hogares privados con servicio doméstico (107)",10,,,,,,10
"Actividad economica no especificada (109)",56,17,12,25,,2,
"Mujeres (110)",3919,1245,795,1411,51,220,197
"Agric., ganadería, caza y silvicultura (111)",443,7,333,64,9,30,
"Pesca (112)",80,8,63,8,,1,
"Explotación de minas y canteras (113)",1,,1,,,,
"Industrias manufactureras (114)",406,22,286,94,2,2,
"Suministro de electricidad, gas y agua (115)",1,1,,,,,
"Construcción (116)",11,4,6,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1123,178,3,773,22,147,
"Venta, mant.y rep. veh.autom.y motoc. (118)",22,10,1,7,2,2,
"Comercio al por mayor (119)",86,37,,35,7,7,
