"CUADRO Nº 29: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia MARISCAL LUZURIAGA (000)",4453,736,916,2134,37,565,65
"Sin nivel (001)",1051,8,215,597,4,199,28
"Educación inicial (002)",11,1,1,7,,2,
"Primaria (003)",1290,19,317,754,13,170,17
"Secundaria (004)",847,66,208,429,8,127,9
"Superior no univ. incompleta (005)",198,53,43,81,3,15,3
"Superior no univ. completa (006)",635,338,95,153,8,36,5
"Superior univ. incompleta (007)",108,54,15,29,,8,2
"Superior univ. completa (008)",313,197,22,84,1,8,1
"Hombres (010)",3541,509,828,1799,35,367,3
"Sin nivel (011)",753,2,183,455,3,109,1
"Educación inicial (012)",10,1,,7,,2,
"Primaria (013)",1089,11,281,683,13,100,1
"Secundaria (014)",746,52,197,379,7,110,1
"Superior no univ. incompleta (015)",148,36,39,57,3,13,
"Superior no univ. completa (016)",472,231,92,120,8,21,
"Superior univ. incompleta (017)",83,39,14,24,,6,
"Superior univ. completa (018)",240,137,22,74,1,6,
"Mujeres (020)",912,227,88,335,2,198,62
"Sin nivel (021)",298,6,32,142,1,90,27
"Educación inicial (022)",1,,1,,,,
"Primaria (023)",201,8,36,71,,70,16
"Secundaria (024)",101,14,11,50,1,17,8
"Superior no univ. incompleta (025)",50,17,4,24,,2,3
"Superior no univ. completa (026)",163,107,3,33,,15,5
"Superior univ. incompleta (027)",25,15,1,5,,2,2
"Superior univ. completa (028)",73,60,,10,,2,1
,,,,,,,
"URBANA (030)",980,379,146,351,7,70,27
"Sin nivel (031)",80,2,10,52,1,9,6
"Educación inicial (032)",2,1,1,,,,
"Primaria (033)",133,8,32,65,,20,8
"Secundaria (034)",183,22,54,79,4,19,5
"Superior no univ. incompleta (035)",88,30,18,33,1,4,2
"Superior no univ. completa (036)",272,167,19,67,1,13,5
"Superior univ. incompleta (037)",50,33,3,11,,2,1
"Superior univ. completa (038)",172,116,9,44,,3,
"Hombres (040)",642,244,134,221,6,35,2
"Sin nivel (041)",34,,9,19,1,4,1
"Educación inicial (042)",1,1,,,,,
"Primaria (043)",82,5,28,41,,8,
"Secundaria (044)",140,16,50,55,3,15,1
"Superior no univ. incompleta (045)",55,17,16,19,1,2,
"Superior no univ. completa (046)",176,109,19,43,1,4,
"Superior univ. incompleta (047)",33,22,3,7,,1,
"Superior univ. completa (048)",121,74,9,37,,1,
"Mujeres (050)",338,135,12,130,1,35,25
"Sin nivel (051)",46,2,1,33,,5,5
"Educación inicial (052)",1,,1,,,,
"Primaria (053)",51,3,4,24,,12,8
"Secundaria (054)",43,6,4,24,1,4,4
"Superior no univ. incompleta (055)",33,13,2,14,,2,2
"Superior no univ. completa (056)",96,58,,24,,9,5
"Superior univ. incompleta (057)",17,11,,4,,1,1
"Superior univ. completa (058)",51,42,,7,,2,
,,,,,,,
"RURAL (060)",3473,357,770,1783,30,495,38
"Sin nivel (061)",971,6,205,545,3,190,22
"Educación inicial (062)",9,,,7,,2,
"Primaria (063)",1157,11,285,689,13,150,9
"Secundaria (064)",664,44,154,350,4,108,4
"Superior no univ. incompleta (065)",110,23,25,48,2,11,1
"Superior no univ. completa (066)",363,171,76,86,7,23,
"Superior univ. incompleta (067)",58,21,12,18,,6,1
"Superior univ. completa (068)",141,81,13,40,1,5,1
"Hombres (070)",2899,265,694,1578,29,332,1
"Sin nivel (071)",719,2,174,436,2,105,
"Educación inicial (072)",9,,,7,,2,
"Primaria (073)",1007,6,253,642,13,92,1
"Secundaria (074)",606,36,147,324,4,95,
"Superior no univ. incompleta (075)",93,19,23,38,2,11,
"Superior no univ. completa (076)",296,122,73,77,7,17,
"Superior univ. incompleta (077)",50,17,11,17,,5,
"Superior univ. completa (078)",119,63,13,37,1,5,
"Mujeres (080)",574,92,76,205,1,163,37
"Sin nivel (081)",252,4,31,109,1,85,22
"Primaria (083)",150,5,32,47,,58,8
"Secundaria (084)",58,8,7,26,,13,4
"Superior no univ. incompleta (085)",17,4,2,10,,,1
"Superior no univ. completa (086)",67,49,3,9,,6,
"Superior univ. incompleta (087)",8,4,1,1,,1,1
"Superior univ. completa (088)",22,18,,3,,,1
