"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia ANTONIO RAYMONDI (000)",3755,28,417,33,80,237,1343,207,195,663,6,63,483
"Agric., ganadería, caza y silvicultura (001)",1697,,,,,,1343,,,354,,,
"Explotación de minas y canteras (003)",1,,,,,,,,,1,,,
"Industrias manufactureras (004)",192,,,,,,,182,8,2,,,
"Suministro de electricidad, gas y agua (005)",12,,,1,,,,2,2,7,,,
"Construcción (006)",281,,8,1,1,,,4,130,137,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",229,,,5,3,183,,14,3,21,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",12,,,1,,,,8,2,1,,,
"Comercio al por mayor (009)",10,,,,,9,,,,1,,,
"Comercio al por menor (010)",207,,,4,3,174,,6,1,19,,,
"Hoteles y restaurantes (011)",53,,,,,48,,,,5,,,
"Trans., almac. y comunicaciones (012)",58,,1,3,4,,,,36,14,,,
"Intermediación financiera (013)",2,,,,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (014)",18,,3,1,3,1,,1,3,6,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",115,16,11,5,36,3,,1,11,26,6,,
"Enseñanza (016)",397,12,358,,23,,,1,,3,,,
"Servicios sociales y de salud (017)",52,,29,11,4,,,1,1,6,,,
"Otras activ. serv.comun.soc y personales (018)",64,,7,6,4,2,,1,1,43,,,
"Hogares privados con servicio doméstico (019)",38,,,,,,,,,38,,,
"Actividad economica no especificada (021)",63,,,,,,,,,,,63,
"Desocupado (022)",483,,,,,,,,,,,,483
"Hombres (023)",3156,27,278,19,57,89,1312,171,193,560,6,23,421
"Agric., ganadería, caza y silvicultura (024)",1651,,,,,,1312,,,339,,,
"Explotación de minas y canteras (026)",1,,,,,,,,,1,,,
"Industrias manufactureras (027)",156,,,,,,,146,8,2,,,
"Suministro de electricidad, gas y agua (028)",11,,,1,,,,2,2,6,,,
"Construcción (029)",279,,8,1,1,,,4,128,137,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",115,,,5,1,80,,14,3,12,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",12,,,1,,,,8,2,1,,,
"Comercio al por mayor (032)",4,,,,,4,,,,,,,
"Comercio al por menor (033)",99,,,4,1,76,,6,1,11,,,
"Hoteles y restaurantes (034)",6,,,,,6,,,,,,,
"Trans., almac. y comunicaciones (035)",55,,1,2,3,,,,36,13,,,
"Activid.inmobil., empres. y alquileres (037)",17,,3,,3,1,,1,3,6,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",96,15,9,3,24,2,,1,11,25,6,,
"Enseñanza (039)",271,12,240,,18,,,1,,,,,
"Servicios sociales y de salud (040)",21,,11,4,3,,,1,1,1,,,
"Otras activ. serv.comun.soc y personales (041)",28,,6,3,4,,,1,1,13,,,
"Hogares privados con servicio doméstico (042)",5,,,,,,,,,5,,,
"Actividad economica no especificada (044)",23,,,,,,,,,,,23,
"Desocupado (045)",421,,,,,,,,,,,,421
"Mujeres (046)",599,1,139,14,23,148,31,36,2,103,,40,62
"Agric., ganadería, caza y silvicultura (047)",46,,,,,,31,,,15,,,
"Industrias manufactureras (050)",36,,,,,,,36,,,,,
"Suministro de electricidad, gas y agua (051)",1,,,,,,,,,1,,,
"Construcción (052)",2,,,,,,,,2,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",114,,,,2,103,,,,9,,,
"Comercio al por mayor (055)",6,,,,,5,,,,1,,,
"Comercio al por menor (056)",108,,,,2,98,,,,8,,,
"Hoteles y restaurantes (057)",47,,,,,42,,,,5,,,
"Trans., almac. y comunicaciones (058)",3,,,1,1,,,,,1,,,
"Intermediación financiera (059)",2,,,,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (060)",1,,,1,,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",19,1,2,2,12,1,,,,1,,,
"Enseñanza (062)",126,,118,,5,,,,,3,,,
"Servicios sociales y de salud (063)",31,,18,7,1,,,,,5,,,
"Otras activ. serv.comun.soc y personales (064)",36,,1,3,,2,,,,30,,,
"Hogares privados con servicio doméstico (065)",33,,,,,,,,,33,,,
"Actividad economica no especificada (067)",40,,,,,,,,,,,40,
"Desocupado (068)",62,,,,,,,,,,,,62
,,,,,,,,,,,,,
"URBANA (069)",1362,19,288,26,63,176,202,137,89,200,6,26,130
"Agric., ganadería, caza y silvicultura (070)",277,,,,,,202,,,75,,,
"Industrias manufactureras (073)",126,,,,,,,116,8,2,,,
"Suministro de electricidad, gas y agua (074)",2,,,1,,,,1,,,,,
"Construcción (075)",82,,7,,1,,,4,40,30,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",175,,,4,3,138,,13,1,16,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",8,,,,,,,7,,1,,,
"Comercio al por mayor (078)",10,,,,,9,,,,1,,,
"Comercio al por menor (079)",157,,,4,3,129,,6,1,14,,,
"Hoteles y restaurantes (080)",37,,,,,34,,,,3,,,
"Trans., almac. y comunicaciones (081)",47,,1,3,3,,,,28,12,,,
"Intermediación financiera (082)",2,,,,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (083)",12,,1,,2,1,,1,3,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",82,9,10,5,30,1,,1,7,13,6,,
"Enseñanza (085)",267,10,238,,17,,,1,,1,,,
"Servicios sociales y de salud (086)",42,,25,9,3,,,,1,4,,,
"Otras activ. serv.comun.soc y personales (087)",33,,6,4,2,2,,,1,18,,,
"Hogares privados con servicio doméstico (088)",22,,,,,,,,,22,,,
"Actividad economica no especificada (090)",26,,,,,,,,,,,26,
"Desocupado (091)",130,,,,,,,,,,,,130
"Hombres (092)",999,18,189,16,43,64,189,123,88,148,6,8,107
"Agric., ganadería, caza y silvicultura (093)",261,,,,,,189,,,72,,,
"Industrias manufactureras (096)",112,,,,,,,102,8,2,,,
"Suministro de electricidad, gas y agua (097)",2,,,1,,,,1,,,,,
"Construcción (098)",81,,7,,1,,,4,39,30,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",84,,,4,1,57,,13,1,8,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",8,,,,,,,7,,1,,,
"Comercio al por mayor (101)",4,,,,,4,,,,,,,
"Comercio al por menor (102)",72,,,4,1,53,,6,1,7,,,
"Hoteles y restaurantes (103)",5,,,,,5,,,,,,,
"Trans., almac. y comunicaciones (104)",44,,1,2,2,,,,28,11,,,
"Activid.inmobil., empres. y alquileres (106)",12,,1,,2,1,,1,3,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",67,8,8,3,21,1,,1,7,12,6,,
"Enseñanza (108)",182,10,159,,12,,,1,,,,,
"Servicios sociales y de salud (109)",15,,8,3,2,,,,1,1,,,
"Otras activ. serv.comun.soc y personales (110)",17,,5,3,2,,,,1,6,,,
"Hogares privados con servicio doméstico (111)",2,,,,,,,,,2,,,
"Actividad economica no especificada (113)",8,,,,,,,,,,,8,
"Desocupado (114)",107,,,,,,,,,,,,107
"Mujeres (115)",363,1,99,10,20,112,13,14,1,52,,18,23
"Agric., ganadería, caza y silvicultura (116)",16,,,,,,13,,,3,,,
"Industrias manufactureras (119)",14,,,,,,,14,,,,,
"Construcción (121)",1,,,,,,,,1,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",91,,,,2,81,,,,8,,,
"Comercio al por mayor (124)",6,,,,,5,,,,1,,,
"Comercio al por menor (125)",85,,,,2,76,,,,7,,,
"Hoteles y restaurantes (126)",32,,,,,29,,,,3,,,
"Trans., almac. y comunicaciones (127)",3,,,1,1,,,,,1,,,
"Intermediación financiera (128)",2,,,,2,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",15,1,2,2,9,,,,,1,,,
"Enseñanza (131)",85,,79,,5,,,,,1,,,
"Servicios sociales y de salud (132)",27,,17,6,1,,,,,3,,,
"Otras activ. serv.comun.soc y personales (133)",16,,1,1,,2,,,,12,,,
"Hogares privados con servicio doméstico (134)",20,,,,,,,,,20,,,
"Actividad economica no especificada (136)",18,,,,,,,,,,,18,
"Desocupado (137)",23,,,,,,,,,,,,23
,,,,,,,,,,,,,
"RURAL (138)",2393,9,129,7,17,61,1141,70,106,463,,37,353
"Agric., ganadería, caza y silvicultura (139)",1420,,,,,,1141,,,279,,,
"Explotación de minas y canteras (141)",1,,,,,,,,,1,,,
"Industrias manufactureras (142)",66,,,,,,,66,,,,,
"Suministro de electricidad, gas y agua (143)",10,,,,,,,1,2,7,,,
"Construcción (144)",199,,1,1,,,,,90,107,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",54,,,1,,45,,1,2,5,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",4,,,1,,,,1,2,,,,
"Comercio al por menor (148)",50,,,,,45,,,,5,,,
"Hoteles y restaurantes (149)",16,,,,,14,,,,2,,,
"Trans., almac. y comunicaciones (150)",11,,,,1,,,,8,2,,,
"Activid.inmobil., empres. y alquileres (152)",6,,2,1,1,,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",33,7,1,,6,2,,,4,13,,,
"Enseñanza (154)",130,2,120,,6,,,,,2,,,
"Servicios sociales y de salud (155)",10,,4,2,1,,,1,,2,,,
"Otras activ. serv.comun.soc y personales (156)",31,,1,2,2,,,1,,25,,,
"Hogares privados con servicio doméstico (157)",16,,,,,,,,,16,,,
"Actividad economica no especificada (159)",37,,,,,,,,,,,37,
"Desocupado (160)",353,,,,,,,,,,,,353
"Hombres (161)",2157,9,89,3,14,25,1123,48,105,412,,15,314
"Agric., ganadería, caza y silvicultura (162)",1390,,,,,,1123,,,267,,,
"Explotación de minas y canteras (164)",1,,,,,,,,,1,,,
"Industrias manufactureras (165)",44,,,,,,,44,,,,,
"Suministro de electricidad, gas y agua (166)",9,,,,,,,1,2,6,,,
"Construcción (167)",198,,1,1,,,,,89,107,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",31,,,1,,23,,1,2,4,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",4,,,1,,,,1,2,,,,
"Comercio al por menor (171)",27,,,,,23,,,,4,,,
