"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia CARAVELI (000)",17135,138,6413,6128,3609,847
"Empleado (001)",2784,11,997,1207,527,42
"Obrero (002)",6076,33,2783,2014,1051,195
"Trabajador independiente (003)",6616,22,1991,2411,1704,488
"Empleador o patrono (004)",320,,81,93,102,44
"Trabajador familiar no remunerado (005)",643,57,220,202,116,48
"Trabajador del hogar (006)",238,9,136,57,34,2
"Desocupado (008)",458,6,205,144,75,28
"Hombres (009)",12938,97,4920,4521,2702,698
"Empleado (010)",1605,3,516,711,338,37
"Obrero (011)",5550,28,2575,1821,952,174
"Trabajador independiente (012)",4855,16,1510,1726,1211,392
"Empleador o patrono (013)",246,,56,71,82,37
"Trabajador familiar no remunerado (014)",317,41,120,76,49,31
"Trabajador del hogar (015)",21,3,8,4,5,1
"Desocupado (017)",344,6,135,112,65,26
"Mujeres (018)",4197,41,1493,1607,907,149
"Empleado (019)",1179,8,481,496,189,5
"Obrero (020)",526,5,208,193,99,21
"Trabajador independiente (021)",1761,6,481,685,493,96
"Empleador o patrono (022)",74,,25,22,20,7
"Trabajador familiar no remunerado (023)",326,16,100,126,67,17
"Trabajador del hogar (024)",217,6,128,53,29,1
"Desocupado (026)",114,,70,32,10,2
,,,,,,
"URBANA (027)",9895,90,3140,3817,2333,515
"Empleado (028)",1968,11,606,906,410,35
"Obrero (029)",2750,18,1053,985,587,107
"Trabajador independiente (030)",3944,12,1007,1538,1101,286
"Empleador o patrono (031)",238,,61,76,73,28
"Trabajador familiar no remunerado (032)",444,36,143,152,80,33
"Trabajador del hogar (033)",180,7,108,42,22,1
"Desocupado (035)",371,6,162,118,60,25
"Hombres (036)",6915,60,2186,2581,1678,410
"Empleado (037)",1079,3,286,507,252,31
"Obrero (038)",2456,14,962,857,528,95
"Trabajador independiente (039)",2701,8,705,1019,755,214
"Empleador o patrono (040)",177,,43,56,55,23
"Trabajador familiar no remunerado (041)",216,26,80,51,35,24
"Trabajador del hogar (042)",12,3,6,1,2,
"Desocupado (044)",274,6,104,90,51,23
"Mujeres (045)",2980,30,954,1236,655,105
"Empleado (046)",889,8,320,399,158,4
"Obrero (047)",294,4,91,128,59,12
"Trabajador independiente (048)",1243,4,302,519,346,72
"Empleador o patrono (049)",61,,18,20,18,5
"Trabajador familiar no remunerado (050)",228,10,63,101,45,9
"Trabajador del hogar (051)",168,4,102,41,20,1
"Desocupado (053)",97,,58,28,9,2
,,,,,,
"RURAL (054)",7240,48,3273,2311,1276,332
"Empleado (055)",816,,391,301,117,7
"Obrero (056)",3326,15,1730,1029,464,88
"Trabajador independiente (057)",2672,10,984,873,603,202
"Empleador o patrono (058)",82,,20,17,29,16
"Trabajador familiar no remunerado (059)",199,21,77,50,36,15
"Trabajador del hogar (060)",58,2,28,15,12,1
"Desocupado (062)",87,,43,26,15,3
"Hombres (063)",6023,37,2734,1940,1024,288
"Empleado (064)",526,,230,204,86,6
"Obrero (065)",3094,14,1613,964,424,79
"Trabajador independiente (066)",2154,8,805,707,456,178
"Empleador o patrono (067)",69,,13,15,27,14
"Trabajador familiar no remunerado (068)",101,15,40,25,14,7
"Trabajador del hogar (069)",9,,2,3,3,1
"Desocupado (071)",70,,31,22,14,3
"Mujeres (072)",1217,11,539,371,252,44
"Empleado (073)",290,,161,97,31,1
"Obrero (074)",232,1,117,65,40,9
"Trabajador independiente (075)",518,2,179,166,147,24
"Empleador o patrono (076)",13,,7,2,2,2
"Trabajador familiar no remunerado (077)",98,6,37,25,22,8
"Trabajador del hogar (078)",49,2,26,12,9,
"Desocupado (080)",17,,12,4,1,
