"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia CUTERVO (000)",38736,774,13094,12836,9027,3005
"Empleado (001)",4069,12,1014,2124,891,28
"Obrero (002)",6435,101,2513,2033,1396,392
"Trabajador independiente (003)",19176,134,4966,6523,5424,2129
"Empleador o patrono (004)",453,2,91,164,146,50
"Trabajador familiar no remunerado (005)",7493,475,3967,1724,977,350
"Trabajador del hogar (006)",1110,50,543,268,193,56
"Hombres (008)",31299,584,10530,10154,7397,2634
"Empleado (009)",2361,9,537,1229,567,19
"Obrero (010)",5769,96,2278,1808,1230,357
"Trabajador independiente (011)",17033,114,4362,5743,4849,1965
"Empleador o patrono (012)",399,1,80,146,129,43
"Trabajador familiar no remunerado (013)",5705,361,3255,1223,618,248
"Trabajador del hogar (014)",32,3,18,5,4,2
"Mujeres (016)",7437,190,2564,2682,1630,371
"Empleado (017)",1708,3,477,895,324,9
"Obrero (018)",666,5,235,225,166,35
"Trabajador independiente (019)",2143,20,604,780,575,164
"Empleador o patrono (020)",54,1,11,18,17,7
"Trabajador familiar no remunerado (021)",1788,114,712,501,359,102
"Trabajador del hogar (022)",1078,47,525,263,189,54
,,,,,,
"URBANA (024)",8968,117,2641,3555,2190,465
"Empleado (025)",3117,8,739,1639,710,21
"Obrero (026)",1170,13,417,383,275,82
"Trabajador independiente (027)",3549,27,968,1241,1002,311
"Empleador o patrono (028)",108,,27,42,28,11
"Trabajador familiar no remunerado (029)",542,39,214,151,109,29
"Trabajador del hogar (030)",482,30,276,99,66,11
"Hombres (032)",5854,75,1669,2238,1502,370
"Empleado (033)",1748,7,389,903,432,17
"Obrero (034)",1042,13,381,335,240,73
"Trabajador independiente (035)",2655,23,746,880,755,251
"Empleador o patrono (036)",79,,21,33,19,6
"Trabajador familiar no remunerado (037)",315,30,123,85,55,22
"Trabajador del hogar (038)",15,2,9,2,1,1
"Mujeres (040)",3114,42,972,1317,688,95
"Empleado (041)",1369,1,350,736,278,4
"Obrero (042)",128,,36,48,35,9
"Trabajador independiente (043)",894,4,222,361,247,60
"Empleador o patrono (044)",29,,6,9,9,5
"Trabajador familiar no remunerado (045)",227,9,91,66,54,7
"Trabajador del hogar (046)",467,28,267,97,65,10
,,,,,,
"RURAL (048)",29768,657,10453,9281,6837,2540
"Empleado (049)",952,4,275,485,181,7
"Obrero (050)",5265,88,2096,1650,1121,310
"Trabajador independiente (051)",15627,107,3998,5282,4422,1818
"Empleador o patrono (052)",345,2,64,122,118,39
"Trabajador familiar no remunerado (053)",6951,436,3753,1573,868,321
"Trabajador del hogar (054)",628,20,267,169,127,45
"Hombres (056)",25445,509,8861,7916,5895,2264
"Empleado (057)",613,2,148,326,135,2
"Obrero (058)",4727,83,1897,1473,990,284
"Trabajador independiente (059)",14378,91,3616,4863,4094,1714
"Empleador o patrono (060)",320,1,59,113,110,37
"Trabajador familiar no remunerado (061)",5390,331,3132,1138,563,226
"Trabajador del hogar (062)",17,1,9,3,3,1
"Mujeres (064)",4323,148,1592,1365,942,276
"Empleado (065)",339,2,127,159,46,5
"Obrero (066)",538,5,199,177,131,26
"Trabajador independiente (067)",1249,16,382,419,328,104
"Empleador o patrono (068)",25,1,5,9,8,2
"Trabajador familiar no remunerado (069)",1561,105,621,435,305,95
"Trabajador del hogar (070)",611,19,258,166,124,44
