"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia ESPINAR (000)",22680,2893,3677,10867,222,4784,237
"Conviviente (001)",6092,929,1255,2920,61,891,36
"Separado(a) (002)",608,74,63,389,4,66,12
"Casado(a) (003)",9941,941,1370,5231,102,2278,19
"Viudo(a) (004)",1216,31,82,929,12,152,10
"Divorciado(a) (005)",83,14,10,51,1,7,
"Soltero(a) (006)",4740,904,897,1347,42,1390,160
"Hombres (008)",13317,1944,3240,6507,157,1442,27
"Conviviente (009)",3735,640,1144,1686,43,214,8
"Separado(a) (010)",148,34,38,66,2,8,
"Casado(a) (011)",6076,731,1207,3609,79,449,1
"Viudo(a) (012)",451,13,49,343,7,37,2
"Divorciado(a) (013)",41,11,8,20,1,1,
"Soltero(a) (014)",2866,515,794,783,25,733,16
"Mujeres (016)",9363,949,437,4360,65,3342,210
"Conviviente (017)",2357,289,111,1234,18,677,28
"Separado(a) (018)",460,40,25,323,2,58,12
"Casado(a) (019)",3865,210,163,1622,23,1829,18
"Viudo(a) (020)",765,18,33,586,5,115,8
"Divorciado(a) (021)",42,3,2,31,,6,
"Soltero(a) (022)",1874,389,103,564,17,657,144
,,,,,,,
"URBANA (024)",9441,2542,2070,3871,163,627,168
"Conviviente (025)",3285,815,813,1390,49,190,28
"Separado(a) (026)",321,67,32,189,3,20,10
"Casado(a) (027)",3336,837,693,1485,77,232,12
"Viudo(a) (028)",264,26,29,175,5,21,8
"Divorciado(a) (029)",43,12,6,21,1,3,
"Soltero(a) (030)",2192,785,497,611,28,161,110
"Hombres (032)",5885,1685,1924,1918,121,217,20
"Conviviente (033)",2102,553,762,692,36,56,3
"Separado(a) (034)",82,31,21,26,2,2,
"Casado(a) (035)",2189,635,654,779,59,61,1
"Viudo(a) (036)",89,11,20,48,3,5,2
"Divorciado(a) (037)",23,9,4,8,1,1,
"Soltero(a) (038)",1400,446,463,365,20,92,14
"Mujeres (040)",3556,857,146,1953,42,410,148
"Conviviente (041)",1183,262,51,698,13,134,25
"Separado(a) (042)",239,36,11,163,1,18,10
"Casado(a) (043)",1147,202,39,706,18,171,11
"Viudo(a) (044)",175,15,9,127,2,16,6
"Divorciado(a) (045)",20,3,2,13,,2,
"Soltero(a) (046)",792,339,34,246,8,69,96
,,,,,,,
"RURAL (048)",13239,351,1607,6996,59,4157,69
"Conviviente (049)",2807,114,442,1530,12,701,8
"Separado(a) (050)",287,7,31,200,1,46,2
"Casado(a) (051)",6605,104,677,3746,25,2046,7
"Viudo(a) (052)",952,5,53,754,7,131,2
"Divorciado(a) (053)",40,2,4,30,,4,
"Soltero(a) (054)",2548,119,400,736,14,1229,50
"Hombres (056)",7432,259,1316,4589,36,1225,7
"Conviviente (057)",1633,87,382,994,7,158,5
"Separado(a) (058)",66,3,17,40,,6,
"Casado(a) (059)",3887,96,553,2830,20,388,
"Viudo(a) (060)",362,2,29,295,4,32,
"Divorciado(a) (061)",18,2,4,12,,,
"Soltero(a) (062)",1466,69,331,418,5,641,2
"Mujeres (064)",5807,92,291,2407,23,2932,62
"Conviviente (065)",1174,27,60,536,5,543,3
"Separado(a) (066)",221,4,14,160,1,40,2
"Casado(a) (067)",2718,8,124,916,5,1658,7
"Viudo(a) (068)",590,3,24,459,3,99,2
"Divorciado(a) (069)",22,,,18,,4,
"Soltero(a) (070)",1082,50,69,318,9,588,48
