"CUADRO Nº 5: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia HUARMEY (000)",21270,1746,4533,675,14354
"Conviviente (001)",7153,543,1356,153,5109
"Separado(a) (002)",796,32,114,24,627
"Casado(a) (003)",5037,228,1781,261,2789
"Viudo(a) (004)",807,46,153,28,580
"Divorciado(a) (005)",63,6,16,2,39
"Soltero(a) (006)",7414,891,1113,207,5210
"Hombres (008)",11069,800,2448,397,7453
"Conviviente (009)",3565,184,751,93,2542
"Separado(a) (010)",250,4,41,9,196
"Casado(a) (011)",2596,112,959,156,1388
"Viudo(a) (012)",252,17,57,10,168
"Divorciado(a) (013)",30,4,10,2,14
"Soltero(a) (014)",4376,479,630,127,3145
"Mujeres (016)",10201,946,2085,278,6901
"Conviviente (017)",3588,359,605,60,2567
"Separado(a) (018)",546,28,73,15,431
"Casado(a) (019)",2441,116,822,105,1401
"Viudo(a) (020)",555,29,96,18,412
"Divorciado(a) (021)",33,2,6,,25
"Soltero(a) (022)",3038,412,483,80,2065
,,,,,
"URBANA (024)",16269,1390,4073,629,10214
"Conviviente (025)",5235,424,1175,137,3507
"Separado(a) (026)",663,30,107,22,505
"Casado(a) (027)",3980,191,1620,246,1944
"Viudo(a) (028)",625,34,142,27,422
"Divorciado(a) (029)",52,6,12,2,32
"Soltero(a) (030)",5714,705,1017,195,3804
"Hombres (032)",8293,622,2171,372,5156
"Conviviente (033)",2585,155,643,84,1708
"Separado(a) (034)",201,3,35,9,154
"Casado(a) (035)",2046,91,870,149,954
"Viudo(a) (036)",182,8,50,9,115
"Divorciado(a) (037)",21,4,7,2,8
"Soltero(a) (038)",3258,361,566,119,2217
"Mujeres (040)",7976,768,1902,257,5058
"Conviviente (041)",2650,269,532,53,1799
"Separado(a) (042)",462,27,72,13,351
"Casado(a) (043)",1934,100,750,97,990
"Viudo(a) (044)",443,26,92,18,307
"Divorciado(a) (045)",31,2,5,,24
"Soltero(a) (046)",2456,344,451,76,1587
,,,,,
"RURAL (048)",5001,356,460,46,4140
"Conviviente (049)",1918,119,181,16,1602
"Separado(a) (050)",133,2,7,2,122
"Casado(a) (051)",1057,37,161,15,845
"Viudo(a) (052)",182,12,11,1,158
"Divorciado(a) (053)",11,,4,,7
"Soltero(a) (054)",1700,186,96,12,1406
"Hombres (056)",2776,178,277,25,2297
"Conviviente (057)",980,29,108,9,834
"Separado(a) (058)",49,1,6,,42
"Casado(a) (059)",550,21,89,7,434
"Viudo(a) (060)",70,9,7,1,53
"Divorciado(a) (061)",9,,3,,6
"Soltero(a) (062)",1118,118,64,8,928
"Mujeres (064)",2225,178,183,21,1843
"Conviviente (065)",938,90,73,7,768
"Separado(a) (066)",84,1,1,2,80
"Casado(a) (067)",507,16,72,8,411
"Viudo(a) (068)",112,3,4,,105
"Divorciado(a) (069)",2,,1,,1
"Soltero(a) (070)",582,68,32,4,478
