"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",24,,5,9,10,
"Profes., científicos e intelectuales (038)",300,,49,180,70,1
"Técnicos de nivel medio y trab. asimilados (039)",47,,16,18,12,1
"Jefes y empleados de oficina (040)",90,,30,37,23,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",143,4,32,48,48,11
"Agricult. trabaj. calif.agrop. y pesqueros (042)",392,3,65,126,150,48
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",89,1,26,30,24,8
"Obreros construc., conf., papel, fab., instr. (044)",83,1,18,36,25,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",417,23,160,119,93,22
"Otra (046)",10,,1,5,4,
"Ocupación no especificada (047)",75,,21,21,28,5
"Hombres (048)",1172,19,285,423,364,81
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",19,,3,6,10,
"Profes., científicos e intelectuales (050)",159,,20,88,50,1
"Técnicos de nivel medio y trab. asimilados (051)",27,,9,12,5,1
"Jefes y empleados de oficina (052)",60,,15,26,19,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",51,1,15,14,15,6
"Agricult. trabaj. calif.agrop. y pesqueros (054)",382,3,62,124,147,46
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",66,1,24,23,14,4
"Obreros construc., conf., papel, fab., instr. (056)",83,1,18,36,25,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",277,13,109,79,60,16
"Otra (058)",10,,1,5,4,
"Ocupación no especificada (059)",38,,9,10,15,4
"Mujeres (060)",498,13,138,206,123,18
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",5,,2,3,,
"Profes., científicos e intelectuales (062)",141,,29,92,20,
"Técnicos de nivel medio y trab. asimilados (063)",20,,7,6,7,
"Jefes y empleados de oficina (064)",30,,15,11,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",92,3,17,34,33,5
"Agricult. trabaj. calif.agrop. y pesqueros (066)",10,,3,2,3,2
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",23,,2,7,10,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",140,10,51,40,33,6
"Ocupación no especificada (071)",37,,12,11,13,1
,,,,,,
"RURAL (072)",2586,102,881,797,587,219
"Profes., científicos e intelectuales (074)",86,,32,40,14,
"Técnicos de nivel medio y trab. asimilados (075)",9,,3,3,2,1
"Jefes y empleados de oficina (076)",7,,4,1,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",65,2,23,21,15,4
"Agricult. trabaj. calif.agrop. y pesqueros (078)",1428,17,360,485,403,163
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",40,,8,21,8,3
"Obreros construc., conf., papel, fab., instr. (080)",49,,19,17,10,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",753,81,385,160,104,23
"Ocupación no especificada (083)",149,2,47,49,29,22
"Hombres (084)",2284,91,773,695,529,196
"Profes., científicos e intelectuales (086)",50,,19,20,11,
"Técnicos de nivel medio y trab. asimilados (087)",5,,1,2,2,
"Jefes y empleados de oficina (088)",6,,3,1,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",22,1,7,5,5,4
"Agricult. trabaj. calif.agrop. y pesqueros (090)",1390,16,353,471,393,157
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",31,,7,16,5,3
"Obreros construc., conf., papel, fab., instr. (092)",49,,19,17,10,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",647,72,344,132,81,18
"Ocupación no especificada (095)",84,2,20,31,20,11
"Mujeres (096)",302,11,108,102,58,23
"Profes., científicos e intelectuales (098)",36,,13,20,3,
"Técnicos de nivel medio y trab. asimilados (099)",4,,2,1,,1
"Jefes y empleados de oficina (100)",1,,1,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",43,1,16,16,10,
"Agricult. trabaj. calif.agrop. y pesqueros (102)",38,1,7,14,10,6
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",9,,1,5,3,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",106,9,41,28,23,5
"Ocupación no especificada (107)",65,,27,18,9,11
